pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H12,H4,2,0,2,-1.0,0.0,,-1.0
AUDCHF,M,ALL,H12,H4,5,4,1,0.7527186650389078,80.0,1.1908983312986348,-1.0
AUDJPY,M,ALL,H12,H4,2,1,1,0.026786844570478308,50.0,1.0535736891409566,-1.0
AUDNZD,M,ALL,H12,H4,3,3,0,1.2433353172214971,100.0,1.2433353172214971,
AUDUSD,M,ALL,H12,H4,2,1,1,0.245,50.0,1.49,-1.0
CADJPY,M,ALL,H12,H4,1,1,0,1.49,100.0,1.49,
CHFJPY,M,ALL,H12,H4,2,2,0,1.263042090752033,100.0,1.263042090752033,
EURAUD,M,ALL,H12,H4,1,1,0,1.1308317196241697,100.0,1.1308317196241697,
EURCAD,M,ALL,H12,H4,1,1,0,1.49,100.0,1.49,
EURCHF,M,ALL,H12,H4,4,3,1,0.6708981176437858,75.0,1.227864156858381,-1.0
EURGBP,M,ALL,H12,H4,3,1,2,-0.3284632987150127,33.33333333333333,1.014610103854962,-1.0
EURJPY,M,ALL,H12,H4,1,1,0,1.0829416045473408,100.0,1.0829416045473408,
EURNZD,M,ALL,H12,H4,2,1,1,0.245,50.0,1.49,-1.0
NZDCAD,M,ALL,H12,H4,3,3,0,1.0384264650412083,100.0,1.0384264650412083,
NZDJPY,M,ALL,H12,H4,3,1,2,-0.31144948490872965,33.33333333333333,1.0656515452738111,-1.0
NZDUSD,M,ALL,H12,H4,1,0,1,-1.0,0.0,,-1.0
USDCAD,M,ALL,H12,H4,1,0,1,-1.0,0.0,,-1.0
USDCHF,M,ALL,H12,H4,1,1,0,1.49,100.0,1.49,
USDJPY,M,ALL,H12,H4,1,0,1,-1.0,0.0,,-1.0
ALL,ALL,ALL,ALL,ALL,39,25,14,0.42605548683341293,64.1025641025641,1.2246465594601241,-1.0
