mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
M,ALL,H12,H12,AUDCAD,long,2016-08-01,2016-09-01,0.9762,0.98514,0.008940000000000059,2016-09-13 21:00:00,2016-09-14 09:00:00,0.98165,0.98281,2016-12-08 10:00:00,0.98442,0.9940800000000001,0.975306,2016-12-16 10:00:00,0.975306,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,78.82803030303029,1.0
M,ALL,H12,H12,AUDCAD,long,2017-03-01,2017-04-03,0.9926,1.01595,0.02334999999999987,2017-04-12 09:00:00,2017-04-12 21:00:00,0.9926,0.99593,2017-06-01 09:00:00,0.99664,1.0393,0.9680091275167786,2017-11-14 22:00:00,0.9680091275167786,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,66.76363636363646,1.0
M,ALL,H12,H12,AUDCAD,long,2017-06-01,2017-07-03,0.9736,0.9967,0.02310000000000001,2017-07-25 21:00:00,2017-07-26 09:00:00,0.98614,0.98822,2017-08-23 21:00:00,0.989555,1.0198,0.9692563422818791,2017-09-06 09:00:00,0.9692563422818791,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,76.68787878787879,1.0
M,ALL,H12,H12,AUDCAD,long,2021-11-01,2021-12-01,0.89722,0.91087,0.01364999999999994,2021-12-03 10:00:00,2021-12-05 22:00:00,0.89722,0.8982,2022-01-18 10:00:00,0.89895,0.9245199999999999,0.8817889261744968,2022-03-01 10:00:00,0.9245199999999999,win,1.49,wickdiffs_M_H12_ALL_20260123_082331.csv,56.18787878787878,1.0
M,ALL,H12,H12,AUDCAD,long,2022-04-01,2022-05-02,0.89192,0.90796,0.016039999999999943,2022-05-15 21:00:00,2022-05-16 09:00:00,0.89192,0.89262,2022-06-13 09:00:00,0.8933,0.9239999999999999,0.8726959731543624,2022-10-09 21:00:00,0.8726959731543624,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,75.76060606060601,1.0
M,ALL,H12,H12,AUDCAD,long,2023-06-01,2023-07-03,0.87442,0.88236,0.007940000000000058,2023-06-28 09:00:00,2023-06-28 21:00:00,0.87442,0.87466,2023-08-01 21:00:00,0.87646,0.8903000000000001,0.8671714093959731,2023-08-16 21:00:00,0.8671714093959731,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,68.32121212121201,1.0
M,ALL,H12,H12,AUDCAD,long,2025-02-03,2025-03-03,0.89324,0.89806,0.0048199999999999354,2025-03-03 22:00:00,2025-03-04 10:00:00,0.89664,0.89712,2025-04-02 09:00:00,0.89728,0.9028799999999999,0.8915034848484849,2025-04-02 21:00:00,0.8915034848484849,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,57.76515151515149,1.0
M,ALL,H12,H12,AUDCAD,short,2020-12-01,2021-01-01,0.9791,0.99012,0.01102000000000003,2021-01-26 10:00:00,2021-01-26 22:00:00,0.98492,0.98512,2021-02-09 10:00:00,0.98232,0.9680799999999999,0.9918770469798658,2021-02-19 10:00:00,0.9918770469798658,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,60.09545454545449,1.0
M,ALL,H12,H12,AUDCAD,short,2021-08-02,2021-09-01,0.9229,0.93769,0.01478999999999997,2021-09-10 09:00:00,2021-09-12 21:00:00,0.93372,0.93467,2021-10-27 09:00:00,0.92936,0.9081100000000001,0.9436217449664428,2021-11-25 22:00:00,0.9081100000000001,win,1.49,wickdiffs_M_H12_ALL_20260123_082331.csv,53.0348484848485,1.0
M,ALL,H12,H12,AUDCAD,short,2025-06-02,2025-07-01,0.89435,0.90226,0.007909999999999973,2025-07-10 21:00:00,2025-07-11 09:00:00,0.90221,0.90226,2025-08-13 09:00:00,0.90062,0.88644,0.9101367785234898,2025-09-08 09:00:00,0.9101367785234898,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,55.98333333333332,1.0
M,ALL,H12,H12,AUDCHF,long,2018-06-01,2018-07-02,0.7276,0.73368,0.006079999999999974,2018-07-23 09:00:00,2018-07-23 21:00:00,0.73144,0.73206,2018-08-02 09:00:00,0.7326,0.73976,0.7265833333333334,2018-08-06 21:00:00,0.73976,win,1.1900277008310145,wickdiffs_M_H12_ALL_20260123_082331.csv,60.16666666666673,1.0
M,ALL,H12,H12,AUDCHF,long,2023-10-02,2023-11-01,0.56136,0.57688,0.015519999999999978,2023-11-16 10:00:00,2023-11-16 22:00:00,0.57356,0.57376,2023-12-04 22:00:00,0.57455,0.5923999999999999,0.559808,2024-03-20 21:00:00,0.5923999999999999,win,1.210826210826203,wickdiffs_M_H12_ALL_20260123_082331.csv,43.43636363636367,1.0
M,ALL,H12,H12,AUDCHF,long,2024-07-01,2024-08-01,0.53656,0.57423,0.03766999999999998,2024-08-09 09:00:00,2024-08-11 21:00:00,0.56726,0.56798,2024-09-03 21:00:00,0.56892,0.6119,0.5327930000000001,2025-04-03 21:00:00,0.5327930000000001,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,51.98787878787875,1.0
M,ALL,H12,H12,AUDCHF,short,2018-04-02,2018-05-01,0.74612,0.75834,0.012220000000000009,2018-05-21 21:00:00,2018-05-22 09:00:00,0.75734,0.75834,2018-06-06 09:00:00,0.75639,0.7339,0.7714839597315436,2018-06-18 21:00:00,0.7339,win,1.49,wickdiffs_M_H12_ALL_20260123_082331.csv,59.6636363636364,1.0
M,ALL,H12,H12,AUDCHF,short,2020-06-01,2020-07-01,0.65395,0.67434,0.02039000000000002,2020-07-21 21:00:00,2020-07-22 09:00:00,0.66786,0.66872,2020-08-31 21:00:00,0.6666,0.63356,0.6887744966442952,2021-01-07 22:00:00,0.6887744966442952,loss,-1.0,wickdiffs_M_H12_ALL_20260123_082331.csv,62.07121212121212,1.0
M,ALL,H12,H12,AUDCHF,short,2022-03-01,2022-04-01,0.6906,0.70946,0.018859999999999988,2022-04-28 21:00:00,2022-04-29 09:00:00,0.69502,0.69732,2022-05-02 21:00:00,0.6949,0.67174,0.711346,2022-06-17 09:00:00,0.67174,win,1.4082451659978024,wickdiffs_M_H12_ALL_20260123_082331.csv,66.9772727272727,1.0
M,ALL,H12,H12,AUDCHF,short,2024-05-01,2024-06-03,0.60034,0.60999,0.009650000000000047,2024-05-30 21:00:00,2024-05-31 09:00:00,0.60188,0.60299,2024-07-01 09:00:00,0.60118,0.5906899999999999,0.610955,2024-07-22 09:00:00,0.5906899999999999,win,1.0731457800511646,wickdiffs_M_H12_ALL_20260123_082331.csv,41.82878787878778,1.0
