wd_variant,mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
INN_WICK,2W,D1,AUDCHF,long,2015-06-22,2015-07-06,0.69508,0.70697,0.011889999999999956,2015-07-10,2015-07-13,0.69508,0.69683,2015-07-27,0.69994,0.7188599999999999,0.6872420134228189,2015-08-04,0.7188599999999999,win,1.49
INN_WICK,2W,D1,AUDCHF,long,2016-05-09,2016-05-23,0.70668,0.715175,0.00849500000000003,2016-05-13,2016-05-16,0.70668,0.707115,2016-06-15,0.71213,0.72367,0.7043850335570471,2016-06-16,0.7043850335570471,loss,-1.0
INN_WICK,2W,D1,AUDCHF,long,2017-01-16,2017-01-30,0.74796,0.754215,0.0062550000000000106,2017-01-31,2017-02-01,0.74796,0.7486,2017-03-27,0.750675,0.76047,0.7441011744966443,2017-03-29,0.76047,win,1.49
INN_WICK,2W,D1,AUDCHF,long,2017-03-13,2017-03-27,0.74755,0.755875,0.008324999999999916,2017-03-27,2017-03-28,0.74755,0.74824,2017-04-19,0.74828,0.7641999999999999,0.7375954362416107,2017-05-03,0.7375954362416107,loss,-1.0
INN_WICK,2W,D1,AUDCHF,long,2019-11-11,2019-11-25,0.66884,0.67678,0.007940000000000058,2019-11-14,2019-11-15,0.66884,0.67032,2019-12-10,0.67038,0.6847200000000001,0.6607558389261744,2020-01-27,0.6607558389261744,loss,-1.0
INN_WICK,2W,D1,AUDCHF,long,2021-08-16,2021-08-30,0.65134,0.66636,0.015019999999999922,2021-08-20,2021-08-23,0.65134,0.65292,2021-11-30,0.65468,0.6813799999999999,0.6367605369127518,2022-03-07,0.6813799999999999,win,1.49
INN_WICK,2W,D1,AUDCHF,long,2022-04-11,2022-04-25,0.68227,0.69326,0.010989999999999944,2022-04-26,2022-04-27,0.68506,0.68524,2022-05-12,0.68757,0.7042499999999999,0.6763753691275168,2022-06-08,0.7042499999999999,win,1.49
INN_WICK,2W,D1,AUDCHF,long,2023-11-06,2023-11-20,0.57251,0.57702,0.004510000000000014,2023-11-10,2023-11-13,0.57251,0.57316,2023-12-05,0.57327,0.58153,0.567726375838926,2023-12-13,0.58153,win,1.49
INN_WICK,2W,D1,AUDCHF,short,2021-08-30,2021-09-13,0.67519,0.68254,0.007350000000000079,2021-09-13,2021-09-14,0.67996,0.68012,2021-10-08,0.6777,0.6678399999999999,0.6843174496644295,2021-10-12,0.6843174496644295,loss,-1.0
INN_WICK,2W,D1,AUDJPY,long,2015-01-19,2015-02-02,89.376,91.294,1.9179999999999922,2015-02-04,2015-02-05,90.7295,90.751,2015-04-02,90.8915,93.21199999999999,89.1842,2015-04-24,93.21199999999999,win,1.3591635916359222
INN_WICK,2W,D1,AUDJPY,long,2018-02-12,2018-02-26,81.491,83.801,2.3100000000000023,2018-03-02,2018-03-05,81.491,81.564,2018-03-19,81.89,86.111,79.05711409395973,2018-09-07,79.05711409395973,loss,-1.0
INN_WICK,2W,D1,AUDJPY,long,2018-07-30,2018-08-13,79.704,80.943,1.2390000000000043,2018-08-15,2018-08-16,79.704,79.841,2018-08-31,79.848,82.182,78.28155704697986,2018-09-21,82.182,win,1.49
INN_WICK,2W,D1,AUDJPY,long,2018-10-08,2018-10-22,78.564,80.123,1.5590000000000117,2018-10-31,2018-11-01,79.842,79.856,2018-12-19,79.962,81.68200000000002,78.40809999999999,2018-12-21,78.40809999999999,loss,-1.0
INN_WICK,2W,D1,AUDJPY,long,2019-02-04,2019-02-18,77.442,78.868,1.426000000000002,2019-02-14,2019-02-15,78.098,78.242,2019-03-07,78.282,80.294,76.9316644295302,2019-04-12,80.294,win,1.49
INN_WICK,2W,D1,AUDJPY,long,2019-05-13,2019-05-27,74.969,75.714,0.7450000000000045,2019-06-05,2019-06-06,75.278,75.404,2019-06-11,75.544,76.459,74.8945,2019-06-13,74.8945,loss,-1.0
INN_WICK,2W,D1,AUDJPY,long,2021-08-16,2021-08-30,77.896,80.34,2.4440000000000026,2021-08-30,2021-08-31,79.98,80.074,2021-09-15,80.207,82.784,77.6516,2021-10-11,82.784,win,1.0084526884245208
INN_WICK,2W,D1,AUDJPY,long,2022-09-26,2022-10-10,90.846,92.531,1.6850000000000023,2022-10-14,2022-10-17,92.109,92.128,2022-12-01,92.194,94.21600000000001,90.67750000000001,2022-12-20,90.67750000000001,loss,-1.0
INN_WICK,2W,D1,AUDJPY,long,2024-01-29,2024-02-12,95.502,97.39,1.8880000000000052,2024-02-13,2024-02-14,97.068,97.16,2024-03-11,97.182,99.278,95.3132,2024-03-20,99.278,win,1.1215753424657509
INN_WICK,2W,D1,AUDJPY,short,2016-07-04,2016-07-18,79.433,81.512,2.0789999999999935,2016-07-20,2016-07-21,80.074,80.46,2016-10-26,79.932,77.35400000000001,81.7199,2016-11-08,81.7199,loss,-1.0
INN_WICK,2W,D1,AUDJPY,short,2024-10-21,2024-11-04,100.707,102.406,1.6990000000000123,2024-11-14,2024-11-15,101.177,101.202,2024-11-20,101.121,99.00799999999998,102.5759,2024-11-26,99.00799999999998,win,1.4523334937109083
INN_WICK,2W,D1,AUDNZD,long,2015-06-22,2015-07-06,1.10196,1.12329,0.02132999999999985,2015-07-13,2015-07-14,1.104205,1.1058,2015-07-24,1.10791,1.1446199999999997,1.0832724161073826,2015-08-24,1.1446199999999997,win,1.49
INN_WICK,2W,D1,AUDNZD,long,2018-02-12,2018-02-26,1.06549,1.07483,0.009339999999999904,2018-02-21,2018-02-22,1.06549,1.06602,2018-03-22,1.067515,1.0841699999999999,1.0563371476510068,2018-03-28,1.0563371476510068,loss,-1.0
INN_WICK,2W,D1,AUDNZD,long,2019-02-04,2019-02-18,1.03694,1.04034,0.0034000000000000696,2019-02-14,2019-02-15,1.03694,1.037,2019-03-06,1.03898,1.0437400000000001,1.0339800000000001,2019-03-11,1.0339800000000001,loss,-1.0
INN_WICK,2W,D1,AUDNZD,long,2020-08-17,2020-08-31,1.08154,1.0924,0.010860000000000092,2020-09-04,2020-09-07,1.08248,1.08341,2020-09-16,1.08516,1.1032600000000001,1.0730123489932883,2020-09-25,1.0730123489932883,loss,-1.0
INN_WICK,2W,D1,AUDNZD,short,2015-12-21,2016-01-04,1.06689,1.081,0.014110000000000067,2016-01-14,2016-01-15,1.08001,1.081,2016-01-20,1.074135,1.0527799999999998,1.0884672147651009,2016-01-27,1.0884672147651009,loss,-1.0
INN_WICK,2W,D1,AUDNZD,short,2017-07-03,2017-07-17,1.06558,1.08458,0.019000000000000128,2017-07-19,2017-07-20,1.0817,1.08458,2017-08-14,1.0775,1.0465799999999998,1.098251677852349,2017-08-28,1.098251677852349,loss,-1.0
INN_WICK,2W,D1,AUDNZD,short,2019-04-01,2019-04-15,1.06066,1.07321,0.012550000000000061,2019-04-19,2019-04-22,1.07013,1.0702,2019-05-08,1.06266,1.0481099999999999,1.074465,2019-06-20,1.0481099999999999,win,1.2325285895806846
INN_WICK,2W,D1,AUDNZD,short,2020-02-03,2020-02-17,1.04347,1.05055,0.007080000000000197,2020-02-18,2020-02-19,1.0477,1.04792,2020-03-02,1.0447,1.0363899999999997,1.051258,2020-03-04,1.051258,loss,-1.0
INN_WICK,2W,D1,AUDNZD,short,2022-01-31,2022-02-14,1.07374,1.07968,0.005940000000000056,2022-02-15,2022-02-16,1.07907,1.07968,2022-03-03,1.07774,1.0677999999999999,1.0844111409395973,2022-03-08,1.0677999999999999,win,1.49
INN_WICK,2W,D1,AUDNZD,short,2024-10-07,2024-10-21,1.10408,1.1091,0.0050200000000000244,2024-10-25,2024-10-28,1.10576,1.10606,2024-11-05,1.10522,1.09906,1.11022,2024-11-21,1.11022,loss,-1.0
INN_WICK,2W,D1,AUDNZD,short,2024-11-04,2024-11-18,1.10153,1.11806,0.016530000000000156,2024-11-28,2024-11-29,1.10451,1.1046,2024-12-12,1.10398,1.0849999999999997,1.119713,2025-04-04,1.0849999999999997,win,1.2063814911333008
INN_WICK,2W,D1,AUDUSD,long,2018-06-18,2018-07-02,0.73106,0.7407,0.009639999999999982,2018-07-11,2018-07-12,0.736,0.73638,2018-07-18,0.73976,0.75034,0.7300960000000001,2018-08-10,0.7300960000000001,loss,-1.0
INN_WICK,2W,D1,AUDUSD,long,2021-07-19,2021-08-02,0.72896,0.73438,0.00541999999999998,2021-08-12,2021-08-13,0.7332,0.73334,2021-08-16,0.73374,0.7398,0.728418,2021-08-17,0.728418,loss,-1.0
INN_WICK,2W,D1,AUDUSD,long,2021-08-16,2021-08-30,0.71064,0.73139,0.020749999999999935,2021-08-26,2021-08-27,0.72219,0.72344,2021-09-20,0.72523,0.7521399999999999,0.7071695973154364,2021-10-20,0.7521399999999999,win,1.49
INN_WICK,2W,D1,AUDUSD,long,2022-05-09,2022-05-23,0.6829,0.7046,0.021700000000000053,2022-05-12,2022-05-13,0.6829,0.68544,2022-06-14,0.68714,0.7263000000000001,0.660858120805369,2022-09-22,0.660858120805369,loss,-1.0
INN_WICK,2W,D1,AUDUSD,short,2016-02-29,2016-03-14,0.75644,0.76806,0.011619999999999964,2016-03-22,2016-03-23,0.76432,0.76492,2016-03-29,0.762805,0.74482,0.7748754697986576,2016-04-18,0.7748754697986576,loss,-1.0
INN_WICK,2W,D1,AUDUSD,short,2017-05-08,2017-05-22,0.745665,0.75175,0.006085000000000007,2017-05-24,2017-05-25,0.75079,0.7516,2017-06-06,0.750665,0.73958,0.7581045973154362,2017-06-14,0.7581045973154362,loss,-1.0
INN_WICK,2W,D1,CADCHF,long,2015-08-17,2015-08-31,0.69711,0.729055,0.031945,2015-09-01,2015-09-02,0.72257,0.723115,2015-09-29,0.723985,0.761,0.6939155,2015-11-17,0.761,win,1.230981559387421
INN_WICK,2W,D1,CADCHF,long,2017-01-16,2017-01-30,0.74996,0.759795,0.009835000000000038,2017-01-20,2017-01-23,0.74996,0.75163,2017-03-08,0.752055,0.76963,0.7402596979865772,2017-03-22,0.7402596979865772,loss,-1.0
INN_WICK,2W,D1,CADCHF,long,2018-06-18,2018-07-02,0.73967,0.75416,0.014490000000000003,2018-07-02,2018-07-03,0.75205,0.75288,2018-07-19,0.75309,0.76865,0.738221,2018-09-05,0.738221,loss,-1.0
INN_WICK,2W,D1,CADCHF,long,2019-06-10,2019-06-24,0.73528,0.73842,0.0031399999999999206,2019-06-24,2019-06-25,0.73528,0.73578,2019-08-05,0.73666,0.7415599999999999,0.73166,2019-08-07,0.73166,loss,-1.0
INN_WICK,2W,D1,CADCHF,long,2019-11-25,2019-12-09,0.74101,0.74725,0.006240000000000023,2019-12-03,2019-12-04,0.74101,0.74148,2019-12-30,0.74175,0.75349,0.7338708053691275,2020-01-27,0.7338708053691275,loss,-1.0
INN_WICK,2W,D1,CADCHF,long,2020-04-13,2020-04-27,0.68032,0.69012,0.00979999999999992,2020-05-06,2020-05-07,0.68776,0.68859,2020-05-12,0.6886,0.6999199999999999,0.67934,2020-05-19,0.6999199999999999,win,1.2224622030237544
INN_WICK,2W,D1,CADCHF,long,2020-12-07,2020-12-21,0.68626,0.69071,0.004450000000000065,2020-12-29,2020-12-30,0.68881,0.68949,2021-01-04,0.68964,0.6951600000000001,0.68464,2021-01-06,0.6951600000000001,win,1.104000000000016
INN_WICK,2W,D1,CADCHF,short,2016-05-09,2016-05-23,0.755105,0.76732,0.012214999999999976,2016-06-02,2016-06-03,0.75736,0.75874,2016-06-06,0.757255,0.74289,0.7685415,2016-06-16,0.74289,win,1.272759491427811
INN_WICK,2W,D1,CADCHF,short,2020-03-30,2020-04-13,0.6923,0.69806,0.005759999999999987,2020-04-13,2020-04-14,0.69706,0.69806,2020-04-28,0.69642,0.68654,0.7030508724832215,2020-04-30,0.7030508724832215,loss,-1.0
INN_WICK,2W,D1,CADCHF,short,2020-08-17,2020-08-31,0.69032,0.70086,0.010539999999999994,2020-09-09,2020-09-10,0.69459,0.69484,2020-09-25,0.69386,0.67978,0.7033096644295302,2020-11-09,0.7033096644295302,loss,-1.0
INN_WICK,2W,D1,CADCHF,short,2021-01-04,2021-01-18,0.70003,0.70566,0.005629999999999913,2021-01-20,2021-01-21,0.70506,0.70566,2021-02-05,0.70482,0.6944000000000001,0.711813288590604,2021-02-22,0.711813288590604,loss,-1.0
INN_WICK,2W,D1,CADCHF,short,2021-05-10,2021-05-24,0.74402,0.75228,0.008259999999999934,2021-06-03,2021-06-04,0.74711,0.74793,2021-06-23,0.74619,0.7357600000000001,0.75319,2021-07-08,0.7357600000000001,win,1.49
INN_WICK,2W,D1,CADJPY,long,2015-10-12,2015-10-26,90.59,92.248,1.6580000000000013,2015-11-02,2015-11-03,91.926,91.9365,2015-11-13,92.009,93.906,90.4242,2015-12-08,90.4242,loss,-1.0
INN_WICK,2W,D1,CADJPY,long,2016-06-20,2016-07-04,76.182,79.426,3.2439999999999998,2016-07-08,2016-07-11,76.776,76.994,2016-08-05,77.302,82.67,73.69931543624162,2016-11-21,82.67,win,1.49
INN_WICK,2W,D1,CADJPY,long,2016-12-19,2017-01-02,85.97,87.054,1.0840000000000032,2016-12-29,2016-12-30,85.97,86.1,2017-01-18,86.379,88.138,85.19846308724833,2017-01-23,85.19846308724833,loss,-1.0
INN_WICK,2W,D1,CADJPY,long,2019-03-18,2019-04-01,81.635,83.044,1.4089999999999918,2019-03-22,2019-03-25,81.635,81.83,2019-05-06,82.344,84.45299999999999,80.92856375838926,2019-05-29,80.92856375838926,loss,-1.0
INN_WICK,2W,D1,CADJPY,long,2021-07-05,2021-07-19,85.422,87.286,1.8640000000000043,2021-07-19,2021-07-20,85.422,85.564,2021-08-23,86.73,89.15,85.1058389261745,2021-09-20,85.1058389261745,loss,-1.0
INN_WICK,2W,D1,CADJPY,long,2022-07-18,2022-08-01,101.416,104.105,2.689000000000007,2022-08-10,2022-08-11,103.232,103.27,2022-08-15,103.314,106.79400000000001,100.97842953020132,2022-08-29,106.79400000000001,win,1.49
INN_WICK,2W,D1,CADJPY,long,2023-10-09,2023-10-23,107.49,109.278,1.788000000000011,2023-10-30,2023-10-31,107.49,107.78,2023-11-21,108.294,111.06600000000002,106.43359731543623,2023-12-07,106.43359731543623,loss,-1.0
INN_WICK,2W,D1,CADJPY,long,2025-03-03,2025-03-17,101.378,103.503,2.125,2025-03-13,2025-03-14,102.044,102.291,2025-04-04,103.308,105.628,101.1655,2025-05-12,105.628,win,1.0828471411901888
INN_WICK,2W,D1,CADJPY,short,2015-04-27,2015-05-11,99.192,100.094,0.902000000000001,2015-05-20,2015-05-21,99.504,99.515,2015-05-27,99.3105,98.28999999999999,100.18419999999999,2015-06-02,100.18419999999999,loss,-1.0
INN_WICK,2W,D1,CADJPY,short,2016-10-10,2016-10-24,77.854,79.662,1.808000000000007,2016-10-18,2016-10-19,79.416,79.662,2016-11-09,78.705,76.04599999999999,80.48956375838927,2016-11-15,80.48956375838927,loss,-1.0
INN_WICK,2W,D1,CADJPY,short,2017-04-24,2017-05-08,82.575,83.744,1.168999999999997,2017-05-15,2017-05-16,83.469,83.528,2017-05-25,82.938,81.406,83.96618791946308,2017-06-06,81.406,win,1.49
INN_WICK,2W,D1,CADJPY,short,2019-12-09,2019-12-23,83.195,83.918,0.7230000000000132,2019-12-31,2020-01-02,83.91,83.918,2020-01-10,83.874,82.47199999999998,84.81493959731544,2020-01-27,82.47199999999998,win,1.49
INN_WICK,2W,D1,CADJPY,short,2020-02-03,2020-02-17,82.834,84.746,1.911999999999992,2020-02-20,2020-02-21,84.666,84.746,2021-02-25,84.288,80.92200000000001,86.54706040268455,2021-03-11,86.54706040268455,loss,-1.0
INN_WICK,2W,D1,CHFJPY,long,2017-06-05,2017-06-19,112.502,113.856,1.3539999999999992,2017-06-14,2017-06-15,112.502,112.596,2017-08-21,113.2835,115.21,111.99054697986578,2017-08-30,115.21,win,1.49
INN_WICK,2W,D1,CHFJPY,long,2020-08-17,2020-08-31,115.156,116.53,1.3739999999999952,2020-09-08,2020-09-09,115.156,115.276,2020-09-17,115.303,117.904,113.55736241610738,2020-09-25,113.55736241610738,loss,-1.0
INN_WICK,2W,D1,CHFJPY,long,2021-11-08,2021-11-22,122.137,122.806,0.6689999999999969,2021-12-01,2021-12-02,122.494,122.518,2021-12-06,122.636,123.475,122.0701,2021-12-08,123.475,win,1.4825940978971548
INN_WICK,2W,D1,CHFJPY,long,2024-01-29,2024-02-12,169.282,170.656,1.3739999999999952,2024-02-07,2024-02-08,169.282,169.288,2024-03-06,169.392,172.03,167.62153020134227,2024-03-08,167.62153020134227,loss,-1.0
INN_WICK,2W,D1,CHFJPY,long,2025-01-20,2025-02-03,165.882,168.963,3.080999999999989,2025-02-07,2025-02-10,165.882,166.069,2025-02-20,166.654,172.04399999999998,163.03655033557047,2025-04-07,172.04399999999998,win,1.49
INN_WICK,2W,D1,CHFJPY,short,2015-05-25,2015-06-08,133.681,134.62,0.938999999999993,2015-06-08,2015-06-09,134.4755,134.62,2015-06-22,133.904,132.74200000000002,134.7139,2015-06-23,132.74200000000002,win,1.4347450302506226
INN_WICK,2W,D1,CHFJPY,short,2017-08-14,2017-08-28,114.346,115.332,0.98599999999999,2017-08-31,2017-09-01,114.828,114.868,2017-09-13,114.571,113.36000000000001,115.4306,2017-09-15,115.4306,loss,-1.0
INN_WICK,2W,D1,CHFJPY,short,2018-05-07,2018-05-21,111.011,111.916,0.9050000000000011,2018-05-22,2018-05-23,111.751,111.916,2018-06-06,111.695,110.106,112.76144295302012,2018-07-12,112.76144295302012,loss,-1.0
INN_WICK,2W,D1,CHFJPY,short,2019-12-09,2019-12-23,111.337,112.583,1.2459999999999951,2019-12-27,2019-12-30,112.574,112.583,2020-01-09,112.54,110.09100000000001,114.18362416107384,2020-01-16,114.18362416107384,loss,-1.0
INN_WICK,2W,D1,CHFJPY,short,2020-12-07,2020-12-21,116.987,117.761,0.7740000000000009,2020-12-29,2020-12-30,117.26,117.287,2021-01-04,117.062,116.213,117.8384,2021-01-29,117.8384,loss,-1.0
INN_WICK,2W,D1,CHFJPY,short,2021-02-01,2021-02-15,117.646,118.873,1.2270000000000039,2021-02-18,2021-02-19,117.998,118.083,2021-03-16,117.882,116.419,118.9957,2021-03-23,116.419,win,1.3136392206159786
INN_WICK,2W,D1,CHFJPY,short,2022-12-05,2022-12-19,146.362,148.539,2.1769999999999925,2022-12-19,2022-12-20,147.431,147.8,2023-03-10,146.642,144.185,148.7567,2023-03-15,144.185,win,1.16186693147964
INN_WICK,2W,D1,CHFJPY,short,2024-03-11,2024-03-25,168.754,170.804,2.0500000000000114,2024-03-20,2024-03-21,170.718,170.804,2024-04-19,169.848,166.70399999999998,171.958067114094,2024-04-26,171.958067114094,loss,-1.0
INN_WICK,2W,D1,CHFJPY,short,2024-08-12,2024-08-26,170.181,172.822,2.640999999999991,2024-09-02,2024-09-03,172.664,172.822,2024-10-03,172.31,167.54000000000002,175.5113422818792,2024-10-23,175.5113422818792,loss,-1.0
INN_WICK,2W,D1,EURAUD,long,2018-03-26,2018-04-09,1.57761,1.600155,0.022545000000000037,2018-04-18,2018-04-19,1.58492,1.58828,2018-05-09,1.58847,1.6227,1.565496845637584,2018-05-21,1.565496845637584,loss,-1.0
INN_WICK,2W,D1,EURAUD,short,2021-08-16,2021-08-30,1.61292,1.64366,0.03073999999999999,2021-08-30,2021-08-31,1.61909,1.61955,2021-09-20,1.61682,1.58218,1.646734,2021-10-07,1.58218,win,1.1579862271845962
INN_WICK,2W,D1,EURAUD,short,2022-05-09,2022-05-23,1.49806,1.52797,0.029910000000000103,2022-05-26,2022-05-27,1.51402,1.51654,2022-06-17,1.51312,1.4681499999999998,1.5433012080536914,2022-07-22,1.4681499999999998,win,1.49
INN_WICK,2W,D1,EURAUD,short,2022-10-10,2022-10-24,1.54474,1.57068,0.025940000000000074,2022-10-28,2022-10-31,1.55688,1.55736,2022-11-09,1.55682,1.5188,1.58233677852349,2022-12-15,1.58233677852349,loss,-1.0
INN_WICK,2W,D1,EURAUD,short,2024-01-29,2024-02-12,1.65328,1.66119,0.007909999999999862,2024-02-13,2024-02-14,1.66069,1.66119,2024-02-26,1.65921,1.6453700000000002,1.6684985906040268,2024-02-28,1.6684985906040268,loss,-1.0
INN_WICK,2W,D1,EURCAD,long,2015-04-13,2015-04-27,1.30247,1.324905,0.022434999999999983,2015-04-27,2015-04-28,1.3132,1.314535,2022-07-08,1.31786,1.34734,1.2980747651006712,2022-07-13,1.2980747651006712,loss,-1.0
INN_WICK,2W,D1,EURCAD,long,2017-06-05,2017-06-19,1.47267,1.479435,0.006765000000000132,2017-06-22,2017-06-23,1.4737,1.47413,2017-07-03,1.47816,1.4862000000000002,1.4719935,2017-07-04,1.4719935,loss,-1.0
INN_WICK,2W,D1,EURCAD,long,2020-03-30,2020-04-13,1.51152,1.52626,0.014739999999999975,2020-04-23,2020-04-24,1.51152,1.5142,2020-04-28,1.51474,1.541,1.4971158389261745,2020-05-01,1.541,win,1.49
INN_WICK,2W,D1,EURCAD,long,2022-03-28,2022-04-11,1.35198,1.36734,0.01536000000000004,2022-04-20,2022-04-21,1.35198,1.35324,2022-04-27,1.35334,1.3827,1.3336353020134228,2022-07-05,1.3336353020134228,loss,-1.0
INN_WICK,2W,D1,EURCAD,long,2024-11-18,2024-12-02,1.44862,1.47866,0.030040000000000067,2024-12-02,2024-12-03,1.47236,1.47238,2025-01-13,1.47294,1.5087000000000002,1.445616,2025-01-27,1.5087000000000002,win,1.3087395696091482
INN_WICK,2W,D1,EURCAD,short,2015-04-27,2015-05-11,1.35329,1.380545,0.027254999999999807,2015-05-21,2015-05-22,1.363185,1.36697,2015-05-28,1.361375,1.3260350000000003,1.385093120805369,2015-06-02,1.385093120805369,loss,-1.0
INN_WICK,2W,D1,EURCAD,short,2017-10-09,2017-10-23,1.48753,1.51458,0.02705000000000002,2017-10-31,2017-11-01,1.50272,1.50408,2017-11-14,1.502015,1.46048,1.5298908389261747,2017-11-30,1.5298908389261747,loss,-1.0
INN_WICK,2W,D1,EURCAD,short,2018-08-27,2018-09-10,1.52065,1.53712,0.016469999999999985,2018-09-10,2018-09-11,1.5293,1.52934,2018-09-26,1.52851,1.50418,1.5448388590604027,2018-09-28,1.50418,win,1.49
INN_WICK,2W,D1,EURCAD,short,2019-02-18,2019-03-04,1.51128,1.5223,0.01102000000000003,2019-03-06,2019-03-07,1.52122,1.5223,2019-03-22,1.51764,1.50026,1.5293044295302016,2019-03-29,1.50026,win,1.49
INN_WICK,2W,D1,EURCAD,short,2019-04-01,2019-04-15,1.50556,1.51543,0.009870000000000045,2019-04-15,2019-04-16,1.51437,1.51543,2019-05-09,1.511,1.49569,1.5212751677852347,2019-05-21,1.49569,win,1.49
INN_WICK,2W,D1,EURCAD,short,2020-04-13,2020-04-27,1.52629,1.55338,0.02709000000000006,2020-05-06,2020-05-07,1.52989,1.53071,2020-05-21,1.52797,1.4991999999999999,1.556089,2020-07-20,1.556089,loss,-1.0
INN_WICK,2W,D1,EURCAD,short,2023-01-02,2023-01-16,1.45108,1.46439,0.013310000000000155,2023-01-25,2023-01-26,1.46396,1.46439,2023-02-02,1.45276,1.4377699999999998,1.465721,2023-02-07,1.4377699999999998,win,1.1565465627652405
INN_WICK,2W,D1,EURCAD,short,2023-07-31,2023-08-14,1.47184,1.48022,0.008380000000000054,2023-08-10,2023-08-11,1.47978,1.48022,2023-08-30,1.47817,1.46346,1.4880424832214765,2023-09-01,1.46346,win,1.49
INN_WICK,2W,D1,EURCHF,long,2020-08-17,2020-08-31,1.0722,1.07639,0.004189999999999916,2020-09-10,2020-09-11,1.07504,1.07538,2020-09-15,1.07578,1.0805799999999999,1.07078,2020-09-24,1.0805799999999999,win,0.9599999999999831
INN_WICK,2W,D1,EURCHF,long,2023-04-10,2023-04-24,0.97449,0.9807,0.006210000000000049,2023-05-04,2023-05-05,0.97449,0.9753,2023-05-10,0.97724,0.9869100000000001,0.970750067114094,2023-05-22,0.970750067114094,loss,-1.0
INN_WICK,2W,D1,EURCHF,long,2023-07-17,2023-07-31,0.95224,0.95888,0.006639999999999979,2023-07-27,2023-07-28,0.95224,0.9525,2023-08-23,0.95368,0.9655199999999999,0.9457336912751678,2023-09-21,0.9655199999999999,win,1.4899999999999998
INN_WICK,2W,D1,EURCHF,long,2023-11-20,2023-12-04,0.94036,0.94574,0.005380000000000051,2023-12-12,2023-12-13,0.94347,0.94358,2023-12-20,0.94406,0.9511200000000001,0.93906,2023-12-27,0.93906,loss,-1.0
INN_WICK,2W,D1,EURCHF,long,2024-10-07,2024-10-21,0.93326,0.93975,0.006489999999999996,2024-10-23,2024-10-24,0.93326,0.93363,2024-11-19,0.93496,0.94624,0.9273895302013423,2024-11-22,0.9273895302013423,loss,-1.0
INN_WICK,2W,D1,EURCHF,short,2015-08-03,2015-08-17,1.08431,1.09617,0.011859999999999982,2015-08-13,2015-08-14,1.08916,1.089315,2015-09-02,1.08839,1.0724500000000001,1.099087986577181,2015-09-11,1.099087986577181,loss,-1.0
