time,open,high,low,close
2003-12-29 19:00:00+01:00,107.33,107.33,107.035,107.035
2003-12-30 19:00:00+01:00,107.035,107.065,107.035,107.065
2003-12-31 03:00:00+01:00,107.065,107.065,106.915,106.915
2004-01-01 19:00:00+01:00,106.915,107.39,106.915,107.39
2004-01-02 19:00:00+01:00,107.39,107.39,106.94,106.94
2004-01-05 19:00:00+01:00,107.06,107.06,106.255,106.255
2004-01-06 19:00:00+01:00,106.255,106.255,106.215,106.215
2004-01-07 19:00:00+01:00,106.215,106.265,106.215,106.265
2004-01-08 19:00:00+01:00,106.265,106.265,106.185,106.185
2004-01-09 19:00:00+01:00,106.185,106.37,106.185,106.37
2004-01-12 19:00:00+01:00,106.72,106.72,106.695,106.695
2004-01-13 19:00:00+01:00,106.695,106.695,106.245,106.245
2004-01-14 19:00:00+01:00,106.245,106.245,106.215,106.215
2004-01-15 19:00:00+01:00,106.215,106.475,106.215,106.475
2004-01-16 19:00:00+01:00,106.475,106.72,106.475,106.72
2004-01-19 19:00:00+01:00,106.68,107.255,106.68,107.255
2004-01-20 19:00:00+01:00,107.255,107.255,107.075,107.075
2004-01-21 19:00:00+01:00,107.075,107.075,106.965,106.965
2004-01-22 19:00:00+01:00,106.965,106.965,106.005,106.005
2004-01-23 19:00:00+01:00,106.005,106.52,106.005,106.52
2004-01-26 19:00:00+01:00,106.57,106.57,106.325,106.325
2004-01-27 19:00:00+01:00,106.325,106.325,105.635,105.635
2004-01-28 19:00:00+01:00,105.635,106.025,105.635,106.025
2004-01-29 19:00:00+01:00,106.025,106.025,105.955,105.955
2004-01-30 19:00:00+01:00,105.955,105.955,105.76,105.76
2004-02-02 19:00:00+01:00,105.68,105.68,105.605,105.605
2004-02-03 19:00:00+01:00,105.605,105.605,105.515,105.515
2004-02-04 19:00:00+01:00,105.515,105.515,105.495,105.495
2004-02-05 19:00:00+01:00,105.495,105.905,105.495,105.905
2004-02-06 19:00:00+01:00,105.905,105.905,105.455,105.455
2004-02-09 19:00:00+01:00,105.71,105.71,105.625,105.625
2004-02-10 19:00:00+01:00,105.625,105.625,105.525,105.525
2004-02-11 19:00:00+01:00,105.525,105.525,105.375,105.375
2004-02-12 19:00:00+01:00,105.375,105.385,105.375,105.385
2004-02-13 19:00:00+01:00,105.385,105.46,105.385,105.46
2004-02-16 19:00:00+01:00,105.51,105.51,105.475,105.475
2004-02-17 19:00:00+01:00,105.475,105.675,105.475,105.675
2004-02-18 19:00:00+01:00,105.675,106.875,105.675,106.875
2004-02-19 19:00:00+01:00,106.875,107.185,106.875,107.185
2004-02-20 19:00:00+01:00,107.185,109.07,107.185,109.07
2004-02-23 19:00:00+01:00,109.04,109.04,108.405,108.405
2004-02-24 19:00:00+01:00,108.405,108.405,108.165,108.165
2004-02-25 19:00:00+01:00,108.165,109.045,108.165,109.045
2004-02-26 19:00:00+01:00,109.045,109.645,109.045,109.645
2004-02-27 19:00:00+01:00,109.645,109.645,108.96,108.96
2004-03-01 19:00:00+01:00,109.07,109.07,108.955,108.955
2004-03-02 19:00:00+01:00,108.955,110.105,108.955,110.105
2004-03-03 19:00:00+01:00,110.105,110.105,110.045,110.045
2004-03-04 19:00:00+01:00,110.045,111.055,110.045,111.055
2004-03-05 19:00:00+01:00,111.055,112.06,111.055,112.06
2004-03-08 19:00:00+01:00,112.04,112.04,111.175,111.175
2004-03-09 19:00:00+01:00,111.175,111.335,111.175,111.335
2004-03-10 19:00:00+01:00,111.335,111.335,110.775,110.775
2004-03-11 19:00:00+01:00,110.775,110.935,110.775,110.935
2004-03-12 19:00:00+01:00,110.935,110.935,110.88,110.88
2004-03-15 19:00:00+01:00,110.73,110.73,110.335,110.335
2004-03-16 19:00:00+01:00,110.335,110.335,108.835,108.835
2004-03-17 19:00:00+01:00,108.835,108.835,108.295,108.295
2004-03-18 19:00:00+01:00,108.295,108.295,106.775,106.775
2004-03-19 19:00:00+01:00,106.775,106.775,106.76,106.76
2004-03-22 19:00:00+01:00,106.81,106.81,106.795,106.795
2004-03-23 19:00:00+01:00,106.795,106.795,106.775,106.775
2004-03-24 19:00:00+01:00,106.775,106.775,106.245,106.245
2004-03-25 19:00:00+01:00,106.245,106.245,106.185,106.185
2004-03-26 19:00:00+01:00,106.185,106.185,105.95,105.95
2004-03-29 20:00:00+02:00,105.85,105.85,105.505,105.505
2004-03-30 20:00:00+02:00,105.505,105.685,105.505,105.685
2004-03-31 20:00:00+02:00,105.685,105.685,104.295,104.295
2004-04-01 20:00:00+02:00,104.295,104.295,103.715,103.715
2004-04-02 20:00:00+02:00,103.715,104.54,103.715,104.54
2004-04-05 19:00:00+02:00,104.52,104.915,104.52,104.915
2004-04-06 19:00:00+02:00,104.915,105.725,104.915,105.725
