time,open,high,low,close,Long Bias Aktiv,Short Bias Aktiv
2002-05-01,2.33145,2.34295,2.2841,2.2841,,
2002-06-03,2.2858,2.3125,2.2611,2.2704,,
2002-07-01,2.271,2.3326,2.271,2.3233,,
2002-08-01,2.3233,2.3233,2.2841,2.322,,
2002-09-02,2.3227,2.3443,2.3012,2.31405,,
2002-10-01,2.31405,2.34445,2.30745,2.31245,,
2002-11-01,2.31245,2.3334,2.28195,2.3085,,
2002-12-02,2.3097,2.31815,2.2298,2.2344,,
2003-01-01,2.2344,2.2513,2.1994,2.2465,,
2003-02-03,2.2428,2.2428,2.129,2.129,,
2003-03-03,2.1324,2.1922,2.1118,2.1381,,
2003-04-01,2.1381,2.1883,2.1363,2.1658,,
2003-05-01,2.1658,2.1658,2.1036,2.1234,,
2003-06-02,2.1238,2.2445,2.1238,2.2363,,
2003-07-01,2.2363,2.2649,2.152,2.208,,
2003-08-01,2.208,2.2349,2.1701,2.2091,,
2003-09-01,2.2105,2.2439,2.1924,2.1924,,
2003-10-01,2.1924,2.2717,2.1823,2.2717,,
2003-11-03,2.2716,2.2971,2.2036,2.2229,,
2003-12-01,2.2248,2.2306,2.1953,2.20895,,
2004-01-01,2.20895,2.2943,2.20895,2.2943,,
2004-02-02,2.2918,2.3606,2.2791,2.3566,,
2004-03-01,2.3586,2.3827,2.301,2.3353,,
2004-04-01,2.3353,2.3774,2.29305,2.3033,,
2004-05-03,2.3039,2.3262,2.25685,2.2976,,
2004-06-01,2.2976,2.3145,2.27185,2.2728,1,
2004-07-01,2.2728,2.3322,2.2554,2.3322,1,
2004-08-02,2.324,2.337505,2.269705,2.282505,1,
2004-09-01,2.282505,2.282605,2.2467,2.257705,1,
2004-10-01,2.257705,2.257705,2.1943,2.1943,1,
2004-11-01,2.1942,2.21565,2.155105,2.178155,1,
2004-12-01,2.178155,2.2473,2.1742,2.1861,1,
2005-01-03,2.18895,2.24695,2.176155,2.2384,1,
2005-02-01,2.2384,2.27717,2.20848,2.233965,,
2005-03-01,2.233965,2.26265,2.2127,2.262,,-1
2005-04-01,2.262,2.28867,2.24935,2.281,,-1
2005-05-02,2.2817,2.28525,2.2351,2.2685,,-1
2005-06-01,2.2685,2.331155,2.264405,2.295705,,-1
2005-07-01,2.295705,2.3019,2.2346,2.2665,,-1
2005-08-01,2.2643,2.29305,2.236005,2.26035,,-1
2005-09-01,2.26035,2.30813,2.25275,2.2828,,-1
2005-10-03,2.2791,2.292905,2.24515,2.280565,,-1
2005-11-01,2.280565,2.29442,2.25195,2.274205,,
