time,open,high,low,close,Long Bias Aktiv,Short Bias Aktiv
2002-05-01,0.91825,0.93705,0.90275,0.9339,,
2002-06-03,0.9329,0.9919,0.9329,0.9919,,
2002-07-01,0.9915,1.01195,0.9731,0.9775,,
2002-08-01,0.9775,0.9866,0.96635,0.9822,,
2002-09-02,0.9823,0.99695,0.9692,0.9875,,
2002-10-01,0.9875,0.9898,0.9709,0.9898,,
2002-11-01,0.9898,1.013,0.9898,0.9944,,
2002-12-02,0.9945,1.0439,0.9945,1.0435,,
2003-01-01,1.0435,1.0856,1.03615,1.0765,,
2003-02-03,1.0789,1.0883,1.0691,1.08,,
2003-03-03,1.0785,1.1058,1.0525,1.0926,,
2003-04-01,1.0926,1.1174,1.0688,1.1174,,
2003-05-01,1.1174,1.19065,1.1174,1.1783,,
2003-06-02,1.1715,1.1877,1.1425,1.1506,,
2003-07-01,1.1506,1.1562,1.1174,1.1232,,
2003-08-01,1.1232,1.1387,1.0855,1.0984,,
2003-09-01,1.0995,1.1657,1.0809,1.1657,,
2003-10-01,1.1657,1.1811,1.1563,1.1583,,
2003-11-03,1.159,1.1993,1.1408,1.1993,,
2003-12-01,1.1984,1.2578,1.1976,1.2578,,
2004-01-01,1.2578,1.2841,1.2352,1.2475,,
2004-02-02,1.2479,1.2837,1.2427,1.2494,,
2004-03-01,1.2485,1.2485,1.2121,1.2316,,
2004-04-01,1.2316,1.2363,1.1823,1.1981,,
2004-05-03,1.1985,1.2263,1.182,1.21875,,
2004-06-01,1.21875,1.2321,1.2005,1.2199,1,
2004-07-01,1.2199,1.2451,1.20195,1.20195,1,
2004-08-02,1.2051,1.2374,1.2013,1.2183,1,
2004-09-01,1.2183,1.2434,1.2058,1.2434,1,
2004-10-01,1.2434,1.28067,1.22845,1.2744,1,
2004-11-01,1.28095,1.32952,1.2727,1.32952,1,
2004-12-01,1.32952,1.3642,1.32125,1.3568,1,
2005-01-03,1.35525,1.35815,1.291975,1.303855,1,
2005-02-01,1.303855,1.327905,1.273325,1.322855,,
2005-03-01,1.322855,1.348055,1.285805,1.296305,,-1
2005-04-01,1.296305,1.312505,1.276665,1.2872,,-1
2005-05-02,1.2862,1.298925,1.229635,1.230335,,-1
2005-06-01,1.230335,1.235255,1.198305,1.210805,,-1
2005-07-01,1.210805,1.225505,1.186925,1.2122,,-1
2005-08-01,1.2123,1.248655,1.2119,1.234675,,-1
2005-09-01,1.234675,1.258925,1.197955,1.2027,,-1
2005-10-03,1.2025,1.220375,1.187565,1.199215,,-1
2005-11-01,1.199215,1.208455,1.164025,1.178775,,
2005-12-01,1.178775,1.20615,1.166075,1.1848,,
2006-01-02,1.1844,1.232325,1.18015,1.215585,,
2006-02-01,1.215585,1.216355,1.1827,1.192135,,
2006-03-01,1.192135,1.220655,1.186135,1.2118,,
2006-04-03,1.21145,1.2641,1.203425,1.2634,,
2006-05-01,1.2626,1.29697,1.2557,1.281015,,
2006-06-01,1.281015,1.297905,1.247895,1.2791,,
2006-07-03,1.27835,1.286755,1.245765,1.276685,,
2006-08-01,1.276685,1.293805,1.269455,1.281275,,
2006-09-01,1.281275,1.287405,1.26315,1.26735,,-1
2006-10-02,1.2685,1.278295,1.248305,1.276185,,-1
2006-11-01,1.276185,1.327435,1.26837,1.324275,,-1
2006-12-01,1.324275,1.3367,1.305295,1.31977,,-1
2007-01-01,1.31977,1.329645,1.28666,1.30323,,-1
2007-02-01,1.30323,1.3259,1.29139,1.3229,,-1
2007-03-01,1.3229,1.34112,1.30725,1.33545,,-1
2007-04-02,1.3373,1.36808,1.33197,1.3648,,-1
2007-05-01,1.3648,1.36731,1.34076,1.34532,,
2007-06-01,1.34532,1.35542,1.32638,1.3541,,-1
2007-07-02,1.35415,1.38522,1.35288,1.3684,,-1
2007-08-01,1.3684,1.38405,1.33612,1.36295,,-1
2007-09-03,1.36325,1.427865,1.35517,1.4267,,-1
2007-10-01,1.42755,1.450415,1.401515,1.448695,,-1
2007-11-01,1.448695,1.496825,1.440425,1.46335,,-1
2007-12-03,1.4639,1.477095,1.431055,1.4592,,-1
2008-01-01,1.4592,1.492245,1.436635,1.486035,,-1
2008-02-01,1.486035,1.523905,1.443925,1.51786,,
2008-03-03,1.51952,1.5905,1.514585,1.578835,,
2008-04-01,1.578835,1.601945,1.551075,1.562255,,
2008-05-01,1.562255,1.581805,1.528515,1.55539,,
2008-06-02,1.55665,1.584325,1.530385,1.575605,,
2008-07-01,1.575605,1.603885,1.552195,1.56038,,
2008-08-01,1.56038,1.563115,1.457175,1.46735,,
2008-09-01,1.46925,1.486625,1.38829,1.409215,1,
2008-10-01,1.409215,1.417435,1.23298,1.27238,1,
2008-11-03,1.27479,1.31165,1.23888,1.26909,1,
2008-12-01,1.27155,1.472035,1.254945,1.39759,1,
2009-01-01,1.39759,1.40565,1.27633,1.28127,1,
2009-02-02,1.277,1.309395,1.25134,1.26686,1,
2009-03-02,1.26315,1.3739,1.245625,1.325085,1,
2009-04-01,1.325085,1.35825,1.28854,1.322985,1,
2009-05-01,1.322985,1.41692,1.32125,1.41575,,
2009-06-01,1.41445,1.433865,1.374815,1.40327,,
2009-07-01,1.40327,1.430455,1.383275,1.42571,,
2009-08-03,1.42677,1.444765,1.404565,1.433395,,
2009-09-01,1.433395,1.48446,1.417785,1.46429,,
2009-10-01,1.46429,1.50634,1.44808,1.47193,,
2009-11-02,1.47176,1.514405,1.462675,1.50046,,
2009-12-01,1.50046,1.514115,1.42173,1.43252,,
2010-01-01,1.43252,1.457915,1.38623,1.38624,,
2010-02-01,1.386455,1.402645,1.344375,1.36318,,
2010-03-01,1.362455,1.381815,1.32666,1.35091,,
2010-04-01,1.35091,1.369195,1.31144,1.32945,,-1
