time,open,high,low,close
2004-05-31 19:00:00+02:00,2.49475,2.49475,2.49475,2.49475
2004-06-01 19:00:00+02:00,2.49475,2.517,2.49475,2.517
2004-06-02 19:00:00+02:00,2.517,2.517,2.4979,2.4979
2004-06-03 19:00:00+02:00,2.4979,2.50835,2.4979,2.50835
2004-06-04 19:00:00+02:00,2.50835,2.50835,2.48655,2.48655
2004-06-07 19:00:00+02:00,2.48815,2.48815,2.48,2.48
2004-06-08 19:00:00+02:00,2.48,2.48,2.47755,2.47755
2004-06-09 19:00:00+02:00,2.47755,2.48855,2.47755,2.48855
2004-06-10 19:00:00+02:00,2.48855,2.5072,2.48855,2.5072
2004-06-11 19:00:00+02:00,2.5072,2.5072,2.48075,2.48075
2004-06-14 19:00:00+02:00,2.47835,2.4907,2.47835,2.4907
2004-06-15 19:00:00+02:00,2.4907,2.5078,2.4907,2.5078
2004-06-16 19:00:00+02:00,2.5078,2.5093,2.5078,2.5093
2004-06-17 19:00:00+02:00,2.5093,2.5153,2.5093,2.5153
2004-06-18 19:00:00+02:00,2.5153,2.5153,2.50545,2.50545
2004-06-21 19:00:00+02:00,2.50635,2.50635,2.5007,2.5007
2004-06-22 19:00:00+02:00,2.5007,2.5007,2.4723,2.4723
2004-06-23 19:00:00+02:00,2.4723,2.4723,2.4705,2.4705
2004-06-24 19:00:00+02:00,2.4705,2.4705,2.4547,2.4547
2004-06-25 19:00:00+02:00,2.4547,2.46545,2.4547,2.46545
2004-06-28 19:00:00+02:00,2.46565,2.4682,2.46565,2.4682
2004-06-29 19:00:00+02:00,2.4682,2.4682,2.4299,2.4299
2004-06-30 19:00:00+02:00,2.4299,2.4299,2.4261,2.4261
2004-07-01 19:00:00+02:00,2.4261,2.4261,2.4247,2.4247
2004-07-02 19:00:00+02:00,2.4247,2.4247,2.42385,2.42385
2004-07-05 19:00:00+02:00,2.42455,2.42585,2.42455,2.42585
2004-07-06 19:00:00+02:00,2.42585,2.4458,2.42585,2.4458
2004-07-07 19:00:00+02:00,2.4458,2.4503,2.4458,2.4503
2004-07-08 19:00:00+02:00,2.4503,2.4503,2.4381,2.4381
2004-07-09 19:00:00+02:00,2.4381,2.45075,2.4381,2.45075
2004-07-12 19:00:00+02:00,2.45095,2.4536,2.45095,2.4536
2004-07-13 19:00:00+02:00,2.4536,2.4536,2.4485,2.4485
2004-07-14 19:00:00+02:00,2.4485,2.4544,2.4485,2.4544
2004-07-15 19:00:00+02:00,2.4544,2.4544,2.4524,2.4524
2004-07-16 19:00:00+02:00,2.4524,2.45635,2.4524,2.45635
2004-07-19 19:00:00+02:00,2.45215,2.45215,2.4423,2.4423
2004-07-20 19:00:00+02:00,2.4423,2.4423,2.4343,2.4343
2004-07-21 19:00:00+02:00,2.4343,2.4343,2.433,2.433
2004-07-22 19:00:00+02:00,2.433,2.433,2.4286,2.4286
2004-07-23 19:00:00+02:00,2.4286,2.4286,2.41955,2.41955
2004-07-26 19:00:00+02:00,2.42195,2.4537,2.42195,2.4537
2004-07-27 19:00:00+02:00,2.4537,2.4537,2.42545,2.42545
2004-07-28 19:00:00+02:00,2.42545,2.42545,2.4244,2.4244
2004-07-29 19:00:00+02:00,2.4244,2.4244,2.4066,2.4066
2004-07-30 19:00:00+02:00,2.4066,2.42245,2.4066,2.42245
2004-08-02 19:00:00+02:00,2.42145,2.43455,2.42145,2.43455
2004-08-03 19:00:00+02:00,2.43455,2.43455,2.40675,2.40675
2004-08-04 19:00:00+02:00,2.40675,2.40675,2.402,2.402
2004-08-05 19:00:00+02:00,2.402,2.4049,2.402,2.4049
2004-08-06 19:00:00+02:00,2.4049,2.41675,2.4049,2.41675
2004-08-09 19:00:00+02:00,2.41735,2.42595,2.41735,2.42595
2004-08-10 19:00:00+02:00,2.42595,2.42595,2.41325,2.41325
2004-08-11 19:00:00+02:00,2.41325,2.42395,2.41325,2.42395
2004-08-12 19:00:00+02:00,2.42395,2.4262,2.42395,2.4262
2004-08-13 19:00:00+02:00,2.4262,2.4262,2.41345,2.41345
2004-08-16 19:00:00+02:00,2.41345,2.41345,2.40475,2.40475
2004-08-17 19:00:00+02:00,2.40475,2.40475,2.39085,2.39085
2004-08-18 19:00:00+02:00,2.39085,2.39085,2.3779,2.3779
2004-08-19 19:00:00+02:00,2.3779,2.3779,2.3774,2.3774
2004-08-20 19:00:00+02:00,2.3774,2.3774,2.36255,2.36255
2004-08-23 19:00:00+02:00,2.36355,2.364,2.36355,2.364
2004-08-24 19:00:00+02:00,2.364,2.364,2.342,2.342
2004-08-25 19:00:00+02:00,2.342,2.3441,2.342,2.3441
2004-08-26 19:00:00+02:00,2.3441,2.3491,2.3441,2.3491
2004-08-27 19:00:00+02:00,2.3491,2.35135,2.3491,2.35135
2004-08-30 19:00:00+02:00,2.35185,2.3663,2.35185,2.3663
2004-08-31 19:00:00+02:00,2.3663,2.3663,2.366,2.366
2004-09-01 19:00:00+02:00,2.366,2.366,2.3441,2.3441
2004-09-02 19:00:00+02:00,2.3441,2.3441,2.3271,2.3271
2004-09-03 19:00:00+02:00,2.3271,2.3271,2.31015,2.31015
2004-09-06 19:00:00+02:00,2.30965,2.312,2.30965,2.312
2004-09-07 19:00:00+02:00,2.312,2.312,2.2823,2.2823
2004-09-08 19:00:00+02:00,2.2823,2.3042,2.2823,2.3042
