time,open,high,low,close,Long Bias Aktiv,Short Bias Aktiv
2004-05-24,0.920895,0.920895,0.91083,0.91726,,
2004-06-07,0.91642,0.92396,0.913075,0.913325,,
2004-06-21,0.912575,0.941665,0.912575,0.931535,,
2004-07-05,0.930235,0.93747,0.92782,0.93423,,
2004-07-19,0.93598,0.96651,0.93598,0.962835,,
2004-08-02,0.960385,0.970025,0.94344,0.945805,,
2004-08-16,0.94634,0.976565,0.94634,0.976565,,
2004-08-30,0.976565,0.984495,0.9639,0.974375,,
2004-09-13,0.97371,0.99,0.96712,0.99,,
2004-09-27,0.988435,1.00452,0.987945,0.9994,,
2004-10-11,0.9985,1.0002,0.976945,0.98126,,
2004-10-25,0.98049,0.987215,0.97962,0.98309,,
2004-11-08,0.985025,0.989855,0.970635,0.97371,,
2004-11-22,0.97229,0.97996,0.94859,0.94859,,
2004-12-06,0.9503,0.950615,0.931575,0.943755,,
2004-12-20,0.940555,0.94994,0.92833,0.94994,,
2005-01-03,0.9485,0.97862,0.943665,0.96899,,
2005-01-17,0.97003,0.97499,0.953745,0.95776,,
2005-01-31,0.95804,0.980585,0.95552,0.97934,,
2005-02-14,0.97828,0.97972,0.93045,0.93817,,
2005-02-28,0.93756,0.96511,0.93633,0.95338,,
2005-03-14,0.953925,0.990055,0.953655,0.984935,,
2005-03-28,0.984445,0.99438,0.97409,0.974375,,
2005-04-11,0.974275,0.97991,0.947195,0.95648,,
2005-04-25,0.95795,0.97371,0.945585,0.97144,,
2005-05-09,0.971725,0.97809,0.959505,0.974565,,
2005-05-23,0.974945,1.009235,0.96871,1.004625,,
2005-06-06,1.004925,1.031565,0.99562,1.023225,,
2005-06-20,1.02643,1.05108,1.02344,1.043735,,-1
2005-07-04,1.04297,1.07377,1.040585,1.06157,,-1
2005-07-18,1.061685,1.07158,1.041235,1.054075,,-1
2005-08-01,1.054855,1.056525,1.030025,1.041885,,-1
2005-08-15,1.039825,1.065075,1.03853,1.0491,,-1
2005-08-29,1.05086,1.067235,1.03114,1.05552,,-1
2005-09-12,1.05697,1.10522,1.0563,1.10436,,-1
2005-09-26,1.102415,1.12057,1.07388,1.08826,,-1
2005-10-10,1.08968,1.107055,1.078285,1.08755,,
2005-10-24,1.08873,1.111235,1.080265,1.10473,,
2005-11-07,1.10473,1.11595,1.09637,1.105705,,
2005-11-21,1.10607,1.136945,1.10096,1.133145,,
2005-12-05,1.13456,1.137785,1.107545,1.11309,,
2005-12-19,1.11136,1.133915,1.104365,1.130455,,
2006-01-02,1.130455,1.133015,1.086245,1.100235,,
2006-01-16,1.100475,1.11957,1.087195,1.117565,,
2006-01-30,1.11682,1.138175,1.11483,1.133785,,
2006-02-13,1.13353,1.148235,1.128795,1.14679,,
2006-02-27,1.146395,1.16077,1.128925,1.135335,,
2006-03-13,1.135075,1.13559,1.104365,1.12309,,
2006-03-27,1.121705,1.13675,1.100595,1.132375,,
2006-04-10,1.13225,1.13908,1.11,1.12095,,
2006-04-24,1.11976,1.12975,1.103085,1.109265,,
2006-05-08,1.10742,1.1134,1.07429,1.08826,,
2006-05-22,1.08637,1.11235,1.07279,1.097335,,
2006-06-05,1.09565,1.125365,1.087605,1.09673,,
2006-06-19,1.09673,1.121705,1.09469,1.09553,,
2006-07-03,1.097815,1.11309,1.081665,1.093735,,
2006-07-17,1.093015,1.107175,1.08542,1.089205,,
2006-07-31,1.089915,1.108525,1.07933,1.105095,,
2006-08-14,1.103145,1.121265,1.08962,1.117815,,
2006-08-28,1.117195,1.12638,1.103265,1.11346,,
2006-09-11,1.11359,1.12638,1.103265,1.10595,,
2006-09-25,1.10558,1.126125,1.10023,1.119695,,
2006-10-09,1.11957,1.125875,1.109875,1.118565,,-1
2006-10-23,1.117815,1.126125,1.09433,1.109635,,-1
2006-11-06,1.109635,1.112965,1.083775,1.084835,,-1
2006-11-20,1.08507,1.08731,1.0401,1.0421,,-1
2006-12-04,1.04232,1.05619,1.035035,1.054965,,-1
2006-12-18,1.055075,1.062245,1.044605,1.045805,,-1
2007-01-01,1.045805,1.068375,1.039395,1.06553,,-1
2007-01-15,1.06655,1.07101,1.04668,1.062585,,-1
2007-01-29,1.062475,1.065755,1.04537,1.064055,,
2007-02-12,1.064395,1.07262,1.05452,1.062475,,
2007-02-26,1.062815,1.06417,1.02733,1.053185,,
2007-03-12,1.04987,1.05435,1.023805,1.05009,,
2007-03-26,1.05042,1.06237,1.04286,1.061175,,
2007-04-09,1.06182,1.07689,1.058715,1.07537,,
2007-04-23,1.075455,1.102315,1.07008,1.093935,,
2007-05-07,1.093245,1.12778,1.09068,1.127405,,
2007-05-21,1.125645,1.160685,1.125595,1.1593,,
2007-06-04,1.159085,1.17375,1.14431,1.16248,,
2007-06-18,1.163915,1.174025,1.143815,1.146725,,-1
2007-07-02,1.14842,1.165245,1.132645,1.14799,,-1
2007-07-16,1.14671,1.16996,1.13394,1.135445,,-1
2007-07-30,1.135705,1.1473,1.118205,1.138305,,-1
2007-08-13,1.137645,1.152525,1.117505,1.14133,,-1
2007-08-27,1.14138,1.156045,1.12269,1.126485,,-1
2007-09-10,1.12562,1.17826,1.119545,1.171525,,-1
2007-09-24,1.172185,1.20282,1.157715,1.20181,,-1
2007-10-08,1.19962,1.220035,1.194115,1.206115,,
2007-10-22,1.203005,1.23842,1.193305,1.235055,,
2007-11-05,1.233305,1.252505,1.135215,1.1483,,
2007-11-19,1.143,1.15304,1.09971,1.13335,1,
2007-12-03,1.13097,1.138265,1.09551,1.133285,1,
2007-12-17,1.135605,1.17669,1.129355,1.147315,1,
2007-12-31,1.15042,1.153135,1.102925,1.10529,1,
2008-01-07,1.10503,1.11902,1.06019,1.06931,1,
2008-01-21,1.071545,1.10176,1.05572,1.09475,1,
2008-02-04,1.094775,1.114055,1.081225,1.0858,1,
2008-02-18,1.08325,1.10183,1.05171,1.053785,1,
2008-03-03,1.055085,1.058055,1.00821,1.009135,,
2008-03-17,1.008525,1.01486,0.97018,0.97311,,
2008-03-31,0.97213,1.011745,0.961045,0.97854,,
2008-04-14,0.97873,1.02353,0.97058,1.02029,,
2008-04-28,1.021025,1.056745,1.014735,1.035735,,
2008-05-12,1.03568,1.06568,1.03341,1.034535,,
2008-05-26,1.035875,1.06529,0.99886,0.99914,,
2008-06-09,0.99976,1.03384,0.9953,1.018975,,
2008-06-23,1.017045,1.03234,0.99231,1.00557,,
2008-07-07,1.004915,1.022335,1.0014,1.016925,,
2008-07-21,1.016935,1.03051,1.008205,1.021775,,
2008-08-04,1.021795,1.03732,1.00556,1.03478,,
2008-08-18,1.035005,1.05704,1.02682,1.035155,,
2008-09-01,1.034545,1.07018,1.02809,1.06611,,
2008-09-15,1.052535,1.062845,1.020575,1.055125,,
2008-09-29,1.05746,1.066745,0.936005,0.97042,,
2008-10-13,0.96595,0.99847,0.89877,0.913485,,
2008-10-27,0.916205,1.01749,0.889825,0.990915,,
2008-11-10,0.996345,1.006065,0.94234,0.96542,,
2008-11-24,0.964525,0.98525,0.93309,0.95994,,
2008-12-08,0.95996,0.97517,0.87586,0.90833,,
2008-12-22,0.906275,0.91757,0.850045,0.896195,,
2009-01-05,0.895295,0.956745,0.88497,0.900085,,
2009-01-19,0.896595,0.95327,0.896075,0.943555,,
2009-02-02,0.94643,0.96278,0.92202,0.93947,,
