wick_variant,pair,pivot_type,timeframe,ltf,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
INNER_WICK,AUDUSD,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,0.65642,0.6595,0.0030799999999999716,0.6567,0.6595,2024-02-23 10:00,2024-02-23 14:00,0.65753,0.65804,0.0005100000000000104,0.1655844155844205,2024-03-04 00:00,False
INNER_WICK,AUDUSD,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,0.65642,0.6595,0.0030799999999999716,0.6567,0.6595,2024-02-23 18:00,2024-02-25 22:00,0.6567,0.65684,0.000140000000000029,0.04545454545455529,2024-03-04 00:00,False
INNER_WICK,AUDUSD,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,0.65792,0.66444,0.006520000000000081,0.6619,0.66444,2024-04-09 09:00,2024-04-09 13:00,0.66356,0.66444,0.0008799999999999919,0.13496932515337132,2024-04-29 00:00,False
INNER_WICK,AUDUSD,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,0.65792,0.66444,0.006520000000000081,0.6619,0.66444,2024-04-10 05:00,2024-04-10 09:00,0.66274,0.66284,9.999999999998899e-05,0.015337423312881555,2024-04-29 00:00,False
INNER_WICK,AUDUSD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,0.66097,0.66494,0.003970000000000029,0.66439,0.66494,2024-05-03 09:00,2024-05-03 13:00,0.66472,0.66494,0.00021999999999999797,0.05541561712846256,2024-05-13 00:00,False
INNER_WICK,AUDUSD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,0.66097,0.66494,0.003970000000000029,0.66439,0.66494,2024-05-06 21:00,2024-05-07 01:00,0.66432,0.66439,7.00000000000145e-05,0.017632241813605537,2024-05-13 00:00,False
INNER_WICK,CADCHF,long,W,H4,2024-04-01 00:00,2024-04-08 00:00,0.66148,0.66385,0.0023700000000000943,0.66148,0.66188,2024-04-12 09:00,2024-04-12 13:00,0.66148,0.66151,3.0000000000085514e-05,0.012658227848136845,2024-04-15 00:00,False
INNER_WICK,CADCHF,long,W,H4,2024-04-15 00:00,2024-04-22 00:00,0.653,0.6622,0.009199999999999986,0.653,0.6621,2024-04-19 09:00,2024-04-19 13:00,0.65954,0.65988,0.00034000000000000696,0.03695652173913125,2024-04-29 00:00,False
INNER_WICK,CADCHF,long,W,H4,2024-04-29 00:00,2024-05-06 00:00,0.66009,0.66142,0.0013300000000000534,0.66009,0.66084,2024-05-08 05:00,2024-05-08 09:00,0.66009,0.66034,0.0002500000000000835,0.1879699248120853,2024-05-13 00:00,False
INNER_WICK,CADCHF,short,W,H4,2024-01-01 00:00,2024-01-08 00:00,0.63648,0.64118,0.0046999999999999265,0.63937,0.64118,2024-01-12 06:00,2024-01-12 10:00,0.6393,0.63937,7.00000000000145e-05,0.014893617021279913,2024-01-15 00:00,False
INNER_WICK,CADCHF,short,W,H4,2024-02-12 00:00,2024-02-19 00:00,0.65332,0.65594,0.0026199999999999557,0.65458,0.65594,2024-02-14 06:00,2024-02-14 10:00,0.65572,0.65591,0.00019000000000002348,0.07251908396947584,2024-02-26 00:00,False
INNER_WICK,CADCHF,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,0.66566,0.67216,0.00649999999999995,0.66762,0.67216,2024-04-04 09:00,2024-04-04 13:00,0.67138,0.67216,0.0007800000000000029,0.12000000000000137,2024-04-08 00:00,False
INNER_WICK,CADCHF,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.66396,0.6685,0.0045399999999999885,0.66569,0.6685,2024-04-11 05:00,2024-04-11 09:00,0.66792,0.66836,0.00043999999999999595,0.09691629955947072,2024-04-22 00:00,False
INNER_WICK,CADCHF,short,W,H4,2024-04-08 00:00,2024-04-15 00:00,0.66396,0.6685,0.0045399999999999885,0.66569,0.6685,2024-04-15 09:00,2024-04-15 13:00,0.66536,0.66569,0.0003300000000000525,0.07268722466961526,2024-04-22 00:00,False
INNER_WICK,CADJPY,short,W,H4,2024-01-01 00:00,2024-01-08 00:00,108.254,109.238,0.9839999999999947,109.034,109.238,2024-01-11 10:00,2024-01-11 14:00,109.136,109.238,0.10200000000000387,0.10365853658537034,2024-01-15 00:00,False
INNER_WICK,CADJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,111.432,111.804,0.3719999999999999,111.626,111.804,2024-02-23 10:00,2024-02-23 14:00,111.768,111.804,0.036000000000001364,0.0967741935483908,2024-03-18 00:00,False
INNER_WICK,CADJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,111.432,111.804,0.3719999999999999,111.626,111.804,2024-02-26 18:00,2024-02-26 22:00,111.596,111.626,0.030000000000001137,0.08064516129032566,2024-03-18 00:00,False
INNER_WICK,CADJPY,short,W,H4,2024-03-25 00:00,2024-04-01 00:00,111.763,112.484,0.7209999999999894,111.91,112.484,2024-04-04 09:00,2024-04-04 13:00,112.478,112.484,0.006000000000000227,0.008321775312067011,2024-04-08 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-01-08 00:00,2024-01-15 00:00,168.872,169.94,1.0679999999999836,168.872,169.878,2024-01-09 10:00,2024-01-09 14:00,168.872,169.054,0.18199999999998795,0.17041198501871793,2024-01-22 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-01-08 00:00,2024-01-15 00:00,168.872,169.94,1.0679999999999836,168.872,169.878,2024-01-09 18:00,2024-01-09 22:00,169.323,169.41,0.08699999999998909,0.0814606741572944,2024-01-22 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,169.424,170.506,1.0819999999999936,169.424,170.006,2024-02-14 22:00,2024-02-15 02:00,169.553,169.558,0.0049999999999954525,0.004621072088720408,2024-02-26 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-02-12 00:00,2024-02-19 00:00,169.424,170.506,1.0819999999999936,169.424,170.006,2024-02-20 18:00,2024-02-20 22:00,170.006,170.064,0.057999999999992724,0.05360443622919877,2024-02-26 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-03-04 00:00,2024-03-11 00:00,167.086,167.558,0.47199999999998,167.086,167.533,2024-03-11 13:00,2024-03-11 17:00,167.086,167.101,0.014999999999986358,0.0317796610169216,2024-03-25 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,166.574,167.883,1.3089999999999975,166.574,166.77,2024-03-27 09:00,2024-03-27 13:00,166.574,166.65,0.0759999999999934,0.05805958747134725,2024-04-08 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,167.23,167.622,0.39200000000002433,167.23,167.584,2024-04-10 13:00,2024-04-10 17:00,167.23,167.292,0.06200000000001182,0.1581632653061428,2024-04-29 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,167.23,167.622,0.39200000000002433,167.23,167.584,2024-04-10 21:00,2024-04-11 01:00,167.312,167.344,0.031999999999982265,0.08163265306117418,2024-04-29 00:00,False
INNER_WICK,CHFJPY,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,167.23,167.622,0.39200000000002433,167.23,167.584,2024-04-12 17:00,2024-04-14 21:00,167.563,167.584,0.021000000000015007,0.05357142857146353,2024-04-29 00:00,False
INNER_WICK,CHFJPY,short,W,H4,2024-01-01 00:00,2024-01-08 00:00,170.09,171.494,1.4039999999999964,170.813,171.494,2024-01-11 10:00,2024-01-11 14:00,171.231,171.494,0.26300000000000523,0.18732193732194152,2024-01-15 00:00,False
INNER_WICK,CHFJPY,short,W,H4,2024-02-19 00:00,2024-02-26 00:00,170.844,171.7,0.8559999999999945,171.516,171.7,2024-02-28 18:00,2024-02-28 22:00,171.49,171.516,0.025999999999982037,0.030373831775680146,2024-04-22 00:00,False
INNER_WICK,CHFJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,168.754,170.804,2.0500000000000114,168.804,170.804,2024-03-21 09:00,2024-03-21 13:00,169.02,169.361,0.34099999999997976,0.16634146341462336,2024-04-15 00:00,False
INNER_WICK,CHFJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,168.754,170.804,2.0500000000000114,168.804,170.804,2024-03-21 17:00,2024-03-21 21:00,168.952,168.995,0.043000000000006366,0.02097560975610055,2024-04-15 00:00,False
INNER_WICK,CHFJPY,short,W,H4,2024-03-18 00:00,2024-03-25 00:00,168.754,170.804,2.0500000000000114,168.804,170.804,2024-03-22 17:00,2024-03-24 21:00,168.804,168.842,0.038000000000010914,0.01853658536585888,2024-04-15 00:00,False
INNER_WICK,CHFJPY,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,168.089,168.485,0.396000000000015,168.485,168.485,2024-04-11 17:00,2024-04-11 21:00,168.466,168.485,0.019000000000005457,0.04797979797980994,2024-04-15 00:00,False
INNER_WICK,CHFJPY,short,W,H4,2024-05-06 00:00,2024-05-13 00:00,171.846,172.718,0.8719999999999857,172.054,172.718,2024-05-15 01:00,2024-05-15 05:00,172.664,172.694,0.030000000000001137,0.03440366972477251,2024-05-20 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.63506,1.65067,0.015610000000000124,1.63506,1.64296,2024-01-30 02:00,2024-01-30 06:00,1.63506,1.63572,0.000660000000000105,0.042280589365797545,2024-02-05 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-01-22 00:00,2024-01-29 00:00,1.63506,1.65067,0.015610000000000124,1.63506,1.64296,2024-01-31 14:00,2024-01-31 18:00,1.64113,1.64128,0.0001500000000000945,0.009609224855867605,2024-02-05 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-02-19 00:00,2024-02-26 00:00,1.6452,1.64855,0.003349999999999964,1.6452,1.64768,2024-02-21 02:00,2024-02-21 06:00,1.6455,1.64563,0.00012999999999996348,0.038805970149243245,2024-03-04 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-02-19 00:00,2024-02-26 00:00,1.6452,1.64855,0.003349999999999964,1.6452,1.64768,2024-02-23 10:00,2024-02-23 14:00,1.64648,1.64694,0.000460000000000127,0.13731343283586026,2024-03-04 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-02-19 00:00,2024-02-26 00:00,1.6452,1.64855,0.003349999999999964,1.6452,1.64768,2024-02-23 18:00,2024-02-25 22:00,1.64768,1.64826,0.0005800000000000249,0.17313432835821826,2024-03-04 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.6441,1.65102,0.006920000000000037,1.6441,1.64816,2024-03-08 06:00,2024-03-08 10:00,1.64422,1.6449,0.0006800000000000139,0.0982658959537587,2024-03-18 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,1.63705,1.64654,0.009489999999999998,1.63705,1.64144,2024-04-12 05:00,2024-04-12 09:00,1.63773,1.6379,0.00017000000000000348,0.01791359325605938,2024-04-22 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-04-08 00:00,2024-04-15 00:00,1.63705,1.64654,0.009489999999999998,1.63705,1.64144,2024-04-15 01:00,2024-04-15 05:00,1.64144,1.64182,0.00038000000000004697,0.040042149631195685,2024-04-22 00:00,False
INNER_WICK,EURAUD,long,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.62182,1.6283,0.006480000000000041,1.62182,1.62384,2024-05-06 21:00,2024-05-07 01:00,1.62182,1.62224,0.0004199999999998649,0.06481481481479355,2024-05-13 00:00,False
INNER_WICK,EURAUD,short,W,H4,2024-01-15 00:00,2024-01-22 00:00,1.65173,1.66759,0.015859999999999985,1.65716,1.66759,2024-01-18 02:00,2024-01-18 06:00,1.6621,1.6631,0.001000000000000112,0.06305170239597181,2024-01-29 00:00,False
INNER_WICK,EURAUD,short,W,H4,2024-01-15 00:00,2024-01-22 00:00,1.65173,1.66759,0.015859999999999985,1.65716,1.66759,2024-01-22 18:00,2024-01-22 22:00,1.6571,1.65716,5.999999999994898e-05,0.0037831021437546683,2024-01-29 00:00,False
INNER_WICK,EURAUD,short,W,H4,2024-01-29 00:00,2024-02-05 00:00,1.65648,1.66114,0.0046600000000001085,1.6606,1.66114,2024-02-08 18:00,2024-02-08 22:00,1.66092,1.66114,0.000220000000000109,0.04721030042920684,2024-02-12 00:00,False
INNER_WICK,EURAUD,short,W,H4,2024-02-26 00:00,2024-03-04 00:00,1.66101,1.67444,0.013429999999999831,1.66982,1.67444,2024-03-05 06:00,2024-03-05 10:00,1.673,1.67444,0.0014399999999998858,0.1072226358897918,2024-03-11 00:00,False
INNER_WICK,EURAUD,short,W,H4,2024-03-11 00:00,2024-03-18 00:00,1.65974,1.66803,0.008289999999999909,1.66108,1.66803,2024-03-20 01:00,2024-03-20 05:00,1.6653,1.66533,2.999999999997449e-05,0.0036188178528317036,2024-03-25 00:00,False
INNER_WICK,EURAUD,short,W,H4,2024-05-06 00:00,2024-05-13 00:00,1.63102,1.63834,0.007319999999999993,1.637,1.63834,2024-05-08 09:00,2024-05-08 13:00,1.63809,1.63834,0.00024999999999986144,0.034153005464461976,2024-05-20 00:00,False
INNER_WICK,EURCAD,long,W,H4,2024-01-01 00:00,2024-01-08 00:00,1.45496,1.46173,0.006769999999999943,1.45496,1.46052,2024-01-09 06:00,2024-01-09 10:00,1.46052,1.4607,0.000180000000000069,0.026587887740039957,2024-01-22 00:00,False
INNER_WICK,EURCAD,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,1.45463,1.46172,0.007089999999999819,1.45463,1.45851,2024-04-02 05:00,2024-04-02 09:00,1.45463,1.45562,0.0009899999999998244,0.13963328631873761,2024-04-15 00:00,False
INNER_WICK,EURCAD,short,W,H4,2024-03-04 00:00,2024-03-11 00:00,1.4753,1.47802,0.0027199999999998337,1.47664,1.47802,2024-03-06 06:00,2024-03-06 10:00,1.47756,1.47802,0.00045999999999990493,0.16911764705879892,2024-03-18 00:00,False
INNER_WICK,EURCAD,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,1.47286,1.47644,0.0035799999999999166,1.47428,1.47644,2024-04-09 09:00,2024-04-09 13:00,1.47642,1.47644,1.999999999990898e-05,0.005586592178745655,2024-04-15 00:00,False
INNER_WICK,EURCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.47292,1.47873,0.005810000000000093,1.4746,1.47873,2024-05-08 09:00,2024-05-08 13:00,1.47821,1.47873,0.000520000000000076,0.08950086058520958,2024-05-13 00:00,False
INNER_WICK,EURCAD,short,W,H4,2024-04-29 00:00,2024-05-06 00:00,1.47292,1.47873,0.005810000000000093,1.4746,1.47873,2024-05-10 05:00,2024-05-10 09:00,1.4755,1.4758,0.00029999999999996696,0.05163511187606922,2024-05-13 00:00,False
INNER_WICK,EURCHF,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,0.97752,0.98486,0.007340000000000013,0.98358,0.98486,2024-04-04 05:00,2024-04-04 09:00,0.98482,0.98486,3.999999999992898e-05,0.005449591280644266,2024-04-22 00:00,False
INNER_WICK,EURCHF,short,W,H4,2024-04-01 00:00,2024-04-08 00:00,0.97752,0.98486,0.007340000000000013,0.98358,0.98486,2024-04-08 21:00,2024-04-09 01:00,0.98333,0.98358,0.00024999999999997247,0.03405994550408338,2024-04-22 00:00,False
INNER_WICK,EURCHF,short,W,H4,2024-04-22 00:00,2024-04-29 00:00,0.97796,0.98372,0.005759999999999987,0.97994,0.98372,2024-05-02 01:00,2024-05-02 05:00,0.98244,0.98262,0.000180000000000069,0.031250000000012046,2024-05-06 00:00,False
INNER_WICK,EURGBP,long,W,H4,2024-02-05 00:00,2024-02-12 00:00,0.84984,0.85396,0.0041200000000000125,0.84984,0.85162,2024-02-14 02:00,2024-02-14 06:00,0.84984,0.84997,0.00012999999999996348,0.03155339805824347,2024-02-19 00:00,False
INNER_WICK,EURGBP,long,W,H4,2024-03-25 00:00,2024-04-01 00:00,0.85302,0.85519,0.0021700000000000053,0.85302,0.85386,2024-03-29 05:00,2024-03-29 09:00,0.85302,0.85341,0.00039000000000000146,0.17972350230414771,2024-04-08 00:00,False
INNER_WICK,EURGBP,long,W,H4,2024-04-22 00:00,2024-04-29 00:00,0.85308,0.85588,0.0028000000000000247,0.85308,0.8558,2024-04-30 01:00,2024-04-30 05:00,0.85308,0.85334,0.000260000000000038,0.0928571428571556,2024-05-06 00:00,False
INNER_WICK,EURGBP,long,W,H4,2024-04-22 00:00,2024-04-29 00:00,0.85308,0.85588,0.0028000000000000247,0.85308,0.8558,2024-05-01 05:00,2024-05-01 09:00,0.85366,0.85368,2.0000000000020002e-05,0.007142857142864224,2024-05-06 00:00,False
INNER_WICK,EURGBP,long,W,H4,2024-04-22 00:00,2024-04-29 00:00,0.85308,0.85588,0.0028000000000000247,0.85308,0.8558,2024-05-02 05:00,2024-05-02 09:00,0.85469,0.85484,0.0001500000000000945,0.05357142857146185,2024-05-06 00:00,False
