pair,pivot_type,timeframe,ltf,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
AUDCAD,long,W,H4,2015-01-19 00:00,2015-01-26 00:00,0.975105,0.982915,0.007809999999999984,2015-01-29 10:00,2015-01-29 14:00,0.975105,0.97549,0.0003849999999999687,0.04929577464788342,2015-02-02 00:00,False
AUDCAD,long,W,H4,2015-02-09 00:00,2015-02-16 00:00,0.959355,0.96657,0.0072150000000000825,2015-02-17 06:00,2015-02-17 10:00,0.96641,0.966555,0.00014500000000006175,0.020097020097028424,2015-03-09 00:00,False
AUDCAD,long,W,H4,2015-03-02 00:00,2015-03-09 00:00,0.962765,0.973935,0.011170000000000013,2015-03-11 01:00,2015-03-11 05:00,0.963305,0.96381,0.0005049999999999777,0.04521038495971147,2015-03-16 00:00,False
AUDCAD,long,W,H4,2015-03-16 00:00,2015-03-23 00:00,0.969925,0.97607,0.006144999999999956,2015-03-19 13:00,2015-03-19 17:00,0.970245,0.970325,7.999999999996898e-05,0.013018714401947852,2015-03-30 00:00,False
AUDCAD,long,W,H4,2015-03-30 00:00,2015-04-06 00:00,0.94552,0.9534,0.007879999999999998,2015-04-06 21:00,2015-04-07 01:00,0.94552,0.946755,0.0012349999999999861,0.15672588832487136,2015-04-13 00:00,False
AUDCAD,long,W,H4,2015-04-13 00:00,2015-04-20 00:00,0.94105,0.95292,0.011869999999999936,2015-04-20 21:00,2015-04-21 01:00,0.941895,0.942195,0.00029999999999996696,0.02527379949452136,2015-04-27 00:00,False
AUDCAD,long,W,H4,2015-04-13 00:00,2015-04-20 00:00,0.94105,0.95292,0.011869999999999936,2015-04-24 05:00,2015-04-24 09:00,0.94304,0.944335,0.0012950000000000461,0.10909856781803312,2015-04-27 00:00,False
AUDCAD,long,W,H4,2015-06-01 00:00,2015-06-08 00:00,0.943235,0.94837,0.005135000000000001,2015-06-12 05:00,2015-06-12 09:00,0.946315,0.94662,0.0003049999999999997,0.05939629990262895,2015-06-15 00:00,False
AUDCAD,long,W,H4,2015-07-06 00:00,2015-07-13 00:00,0.940515,0.9425,0.0019850000000000145,2015-07-10 17:00,2015-07-12 21:00,0.941665,0.94203,0.0003650000000000597,0.18387909319902118,2015-07-27 00:00,False
AUDCAD,long,W,H4,2016-02-01 00:00,2016-02-08 00:00,0.97122,0.98345,0.012230000000000074,2016-02-09 10:00,2016-02-09 14:00,0.97122,0.9729,0.0016800000000000148,0.137367130008177,2016-02-15 00:00,False
AUDCAD,long,W,H4,2016-02-01 00:00,2016-02-08 00:00,0.97122,0.98345,0.012230000000000074,2016-02-12 14:00,2016-02-12 18:00,0.98101,0.98172,0.0007099999999999884,0.058053965658216196,2016-02-15 00:00,False
AUDCAD,long,W,H4,2016-02-22 00:00,2016-02-29 00:00,0.95986,0.963255,0.003394999999999926,2016-03-01 14:00,2016-03-01 18:00,0.95986,0.9602,0.00034000000000000696,0.1001472754050116,2016-04-25 00:00,False
AUDCAD,long,W,H4,2016-03-14 00:00,2016-03-21 00:00,0.98655,0.98869,0.0021399999999999197,2016-03-18 09:00,2016-03-18 13:00,0.98655,0.98675,0.00019999999999997797,0.09345794392522686,2016-04-04 00:00,False
AUDCAD,long,W,H4,2016-04-04 00:00,2016-04-11 00:00,0.97533,0.98116,0.005830000000000002,2016-04-13 21:00,2016-04-14 01:00,0.9795,0.97966,0.00015999999999993797,0.02744425385933755,2016-04-18 00:00,False
AUDCAD,long,W,H4,2016-05-23 00:00,2016-05-30 00:00,0.93266,0.93588,0.0032200000000000006,2016-05-27 17:00,2016-05-29 21:00,0.93497,0.93556,0.0005899999999999794,0.18322981366458985,2018-09-03 00:00,False
AUDCAD,long,W,H4,2016-06-27 00:00,2016-07-04 00:00,0.95786,0.968,0.010139999999999927,2016-06-27 17:00,2016-06-27 21:00,0.95786,0.95798,0.00012000000000000899,0.01183431952662819,2016-12-26 00:00,False
AUDCAD,long,W,H4,2016-06-27 00:00,2016-07-04 00:00,0.95786,0.968,0.010139999999999927,2016-07-06 01:00,2016-07-06 05:00,0.96542,0.96612,0.0007000000000000339,0.06903353057199596,2016-12-26 00:00,False
AUDCAD,long,W,H4,2016-07-18 00:00,2016-07-25 00:00,0.97364,0.97983,0.006190000000000029,2016-07-21 09:00,2016-07-21 13:00,0.97632,0.97644,0.00012000000000000899,0.019386106623587793,2016-08-15 00:00,False
AUDCAD,long,W,H4,2016-07-18 00:00,2016-07-25 00:00,0.97364,0.97983,0.006190000000000029,2016-07-22 09:00,2016-07-22 13:00,0.97668,0.97688,0.00019999999999997797,0.03231017770597367,2016-08-15 00:00,False
AUDCAD,long,W,H4,2016-08-15 00:00,2016-08-22 00:00,0.9762,0.981495,0.00529500000000005,2016-08-19 05:00,2016-08-19 09:00,0.9762,0.9763,9.999999999998899e-05,0.01888574126534241,2016-08-29 00:00,False
AUDCAD,long,W,H4,2016-08-15 00:00,2016-08-22 00:00,0.9762,0.981495,0.00529500000000005,2016-08-21 21:00,2016-08-22 01:00,0.97942,0.97966,0.00024000000000001798,0.04532577903683017,2016-08-29 00:00,False
AUDCAD,long,W,H4,2016-08-29 00:00,2016-09-05 00:00,0.97922,0.983435,0.004214999999999969,2016-09-05 17:00,2016-09-05 21:00,0.98016,0.98026,9.999999999998899e-05,0.023724792408063994,2016-09-12 00:00,False
AUDCAD,long,W,H4,2016-08-29 00:00,2016-09-05 00:00,0.97922,0.983435,0.004214999999999969,2016-09-09 17:00,2016-09-11 21:00,0.9825,0.98329,0.0007899999999999574,0.18742586002371608,2016-09-12 00:00,False
AUDCAD,long,W,H4,2016-10-10 00:00,2016-10-17 00:00,0.9958,1.00066,0.0048600000000000865,2016-10-11 01:00,2016-10-11 05:00,0.9958,0.99592,0.00012000000000000899,0.02469135802469277,2016-11-14 00:00,False
AUDCAD,long,W,H4,2016-10-10 00:00,2016-10-17 00:00,0.9958,1.00066,0.0048600000000000865,2016-10-11 09:00,2016-10-11 13:00,0.99645,0.99649,4.0000000000040004e-05,0.008230452674905204,2016-11-14 00:00,False
AUDCAD,long,W,H4,2016-10-10 00:00,2016-10-17 00:00,0.9958,1.00066,0.0048600000000000865,2016-10-16 21:00,2016-10-17 01:00,0.99778,0.99834,0.0005600000000000049,0.11522633744855863,2016-11-14 00:00,False
AUDCAD,long,W,H4,2016-10-10 00:00,2016-10-17 00:00,0.9958,1.00066,0.0048600000000000865,2016-10-17 09:00,2016-10-17 13:00,0.99936,0.99994,0.0005800000000000249,0.11934156378601124,2016-11-14 00:00,False
AUDCAD,long,W,H4,2016-11-14 00:00,2016-11-21 00:00,0.98614,0.99075,0.004610000000000003,2016-11-21 02:00,2016-11-21 06:00,0.98614,0.98644,0.00029999999999996696,0.0650759219088865,2016-11-28 00:00,False
AUDCAD,long,W,H4,2016-11-14 00:00,2016-11-21 00:00,0.98614,0.99075,0.004610000000000003,2016-11-21 14:00,2016-11-21 18:00,0.9866,0.98678,0.00017999999999995797,0.03904555314532708,2016-11-28 00:00,False
AUDCAD,long,W,H4,2017-01-23 00:00,2017-01-30 00:00,0.98522,0.9928,0.007580000000000031,2017-01-31 14:00,2017-01-31 18:00,0.98591,0.98626,0.0003500000000000725,0.046174142480220455,2017-04-10 00:00,False
AUDCAD,long,W,H4,2017-01-23 00:00,2017-01-30 00:00,0.98522,0.9928,0.007580000000000031,2017-02-01 18:00,2017-02-01 22:00,0.98836,0.98849,0.00012999999999996348,0.017150395778359227,2017-04-10 00:00,False
AUDCAD,long,W,H4,2017-02-13 00:00,2017-02-20 00:00,0.99823,1.00358,0.005349999999999966,2017-02-14 14:00,2017-02-14 18:00,0.99823,0.99876,0.0005300000000000304,0.09906542056075399,2017-04-03 00:00,False
AUDCAD,long,W,H4,2017-02-13 00:00,2017-02-20 00:00,0.99823,1.00358,0.005349999999999966,2017-02-24 10:00,2017-02-24 14:00,1.00278,1.00309,0.00031000000000003247,0.0579439252336513,2017-04-03 00:00,False
AUDCAD,long,W,H4,2017-03-06 00:00,2017-03-13 00:00,1.01276,1.015965,0.0032049999999999024,2017-03-09 02:00,2017-03-09 06:00,1.01276,1.01292,0.00015999999999993797,0.049921996879857364,2017-03-27 00:00,False
AUDCAD,long,W,H4,2017-03-06 00:00,2017-03-13 00:00,1.01276,1.015965,0.0032049999999999024,2017-03-10 10:00,2017-03-10 14:00,1.01316,1.0136,0.00043999999999999595,0.1372854914196597,2017-03-27 00:00,False
AUDCAD,long,W,H4,2017-03-06 00:00,2017-03-13 00:00,1.01276,1.015965,0.0032049999999999024,2017-03-12 21:00,2017-03-13 01:00,1.01458,1.01506,0.00048000000000003595,0.14976599063964136,2017-03-27 00:00,False
AUDCAD,long,W,H4,2017-03-06 00:00,2017-03-13 00:00,1.01276,1.015965,0.0032049999999999024,2017-03-13 21:00,2017-03-14 01:00,1.01553,1.0156,7.00000000000145e-05,0.021840873634950585,2017-03-27 00:00,False
AUDCAD,long,W,H4,2017-04-03 00:00,2017-04-10 00:00,0.9926,1.00549,0.012889999999999957,2017-04-12 13:00,2017-04-12 17:00,0.9926,0.994715,0.002114999999999978,0.1640806826997661,2017-05-08 00:00,False
AUDCAD,long,W,H4,2017-05-01 00:00,2017-05-08 00:00,1.00181,1.01267,0.01085999999999987,2017-05-11 13:00,2017-05-11 17:00,1.00802,1.00942,0.0014000000000000679,0.1289134438305787,2017-05-15 00:00,False
AUDCAD,long,W,H4,2017-05-01 00:00,2017-05-08 00:00,1.00181,1.01267,0.01085999999999987,2017-05-12 17:00,2017-05-14 21:00,1.01224,1.01254,0.00029999999999996696,0.027624309392262483,2017-05-15 00:00,False
AUDCAD,long,W,H4,2017-05-22 00:00,2017-05-29 00:00,0.99482,1.00145,0.006629999999999914,2017-06-01 17:00,2017-06-01 21:00,0.99632,0.99644,0.00012000000000000899,0.018099547511313808,2017-06-12 00:00,False
AUDCAD,long,W,H4,2017-07-03 00:00,2017-07-10 00:00,0.9736,0.97923,0.005630000000000024,2017-07-12 13:00,2017-07-12 17:00,0.9736,0.97466,0.0010599999999999499,0.18827708703373808,2017-09-04 00:00,False
AUDCAD,long,W,H4,2017-09-11 00:00,2017-09-18 00:00,0.9694,0.97639,0.006989999999999941,2017-09-13 21:00,2017-09-14 01:00,0.97063,0.97081,0.00017999999999995797,0.025751072961367596,2017-09-25 00:00,False
AUDCAD,long,W,H4,2017-09-11 00:00,2017-09-18 00:00,0.9694,0.97639,0.006989999999999941,2017-09-14 09:00,2017-09-14 13:00,0.9718,0.97197,0.00017000000000000348,0.02432045779685335,2017-09-25 00:00,False
AUDCAD,long,W,H4,2017-09-11 00:00,2017-09-18 00:00,0.9694,0.97639,0.006989999999999941,2017-09-18 13:00,2017-09-18 17:00,0.97265,0.97286,0.00020999999999993246,0.030042918454926217,2017-09-25 00:00,False
AUDCAD,long,W,H4,2017-09-11 00:00,2017-09-18 00:00,0.9694,0.97639,0.006989999999999941,2017-09-22 01:00,2017-09-22 05:00,0.97506,0.9756,0.0005399999999999849,0.07725321888411867,2017-09-25 00:00,False
AUDCAD,long,W,H4,2017-10-02 00:00,2017-10-09 00:00,0.96998,0.97426,0.0042800000000000615,2017-10-11 17:00,2017-10-11 21:00,0.96998,0.97028,0.000300000000000078,0.07009345794394245,2017-11-06 00:00,False
AUDCAD,long,W,H4,2017-12-04 00:00,2017-12-11 00:00,0.95792,0.96513,0.00721000000000005,2017-12-08 18:00,2017-12-10 22:00,0.964615,0.96484,0.00022500000000003073,0.031206657420253702,2018-04-30 00:00,False
AUDCAD,long,W,H4,2017-12-18 00:00,2017-12-25 00:00,0.97754,0.98165,0.004110000000000058,2017-12-29 14:00,2017-12-29 18:00,0.97783,0.97826,0.00043000000000004146,0.10462287104623733,2018-01-01 00:00,False
AUDCAD,long,W,H4,2018-01-01 00:00,2018-01-08 00:00,0.97115,0.97598,0.004830000000000001,2018-01-09 10:00,2018-01-09 14:00,0.97202,0.97205,2.999999999997449e-05,0.00621118012421832,2018-04-09 00:00,False
AUDCAD,long,W,H4,2018-01-01 00:00,2018-01-08 00:00,0.97115,0.97598,0.004830000000000001,2018-01-09 22:00,2018-01-10 02:00,0.97371,0.974,0.00029000000000001247,0.06004140786749739,2018-04-09 00:00,False
AUDCAD,long,W,H4,2018-02-05 00:00,2018-02-12 00:00,0.9784,0.98289,0.004489999999999994,2018-02-09 02:00,2018-02-09 06:00,0.9784,0.97896,0.0005600000000000049,0.12472160356347566,2018-04-02 00:00,False
AUDCAD,long,W,H4,2018-02-05 00:00,2018-02-12 00:00,0.9784,0.98289,0.004489999999999994,2018-02-12 06:00,2018-02-12 10:00,0.9822,0.98266,0.00046000000000001595,0.10244988864142908,2018-04-02 00:00,False
AUDCAD,long,W,H4,2018-02-19 00:00,2018-02-26 00:00,0.98697,0.99062,0.003649999999999931,2018-02-23 18:00,2018-02-25 22:00,0.99018,0.99062,0.00043999999999999595,0.12054794520548062,2018-03-26 00:00,False
AUDCAD,long,W,H4,2018-05-07 00:00,2018-05-14 00:00,0.95546,0.96498,0.009519999999999973,2018-05-10 05:00,2018-05-10 09:00,0.95546,0.9561,0.0006399999999999739,0.06722689075629998,2018-07-23 00:00,False
AUDCAD,long,W,H4,2018-05-07 00:00,2018-05-14 00:00,0.95546,0.96498,0.009519999999999973,2018-05-17 09:00,2018-05-17 13:00,0.96018,0.96024,5.999999999994898e-05,0.00630252100839802,2018-07-23 00:00,False
AUDCAD,long,W,H4,2018-05-07 00:00,2018-05-14 00:00,0.95546,0.96498,0.009519999999999973,2018-05-18 05:00,2018-05-18 09:00,0.96152,0.96212,0.0005999999999999339,0.06302521008402685,2018-07-23 00:00,False
AUDCAD,long,W,H4,2018-06-11 00:00,2018-06-18 00:00,0.9739,0.98066,0.006759999999999988,2018-06-21 05:00,2018-06-21 09:00,0.97876,0.97948,0.0007200000000000539,0.10650887573965313,2018-06-25 00:00,False
AUDCAD,long,W,H4,2018-09-10 00:00,2018-09-17 00:00,0.92714,0.93251,0.005369999999999986,2018-09-12 01:00,2018-09-12 05:00,0.92714,0.92744,0.000300000000000078,0.05586592178772416,2018-09-24 00:00,False
AUDCAD,long,W,H4,2018-09-10 00:00,2018-09-17 00:00,0.92714,0.93251,0.005369999999999986,2018-09-14 17:00,2018-09-16 21:00,0.93164,0.9321,0.00046000000000001595,0.0856610800744911,2018-09-24 00:00,False
AUDCAD,long,W,H4,2018-09-10 00:00,2018-09-17 00:00,0.92714,0.93251,0.005369999999999986,2018-09-17 01:00,2018-09-17 05:00,0.93214,0.93216,2.0000000000020002e-05,0.003724394785851034,2018-09-24 00:00,False
AUDCAD,long,W,H4,2018-10-01 00:00,2018-10-08 00:00,0.91053,0.91245,0.0019200000000000328,2018-10-05 13:00,2018-10-05 17:00,0.91176,0.91185,9.00000000000345e-05,0.04687500000001717,2018-12-31 00:00,False
AUDCAD,long,W,H4,2018-10-22 00:00,2018-10-29 00:00,0.91758,0.92933,0.011750000000000038,2018-10-24 13:00,2018-10-24 17:00,0.91758,0.91788,0.000300000000000078,0.025531914893623574,2018-12-31 00:00,False
AUDCAD,long,W,H4,2018-10-22 00:00,2018-10-29 00:00,0.91758,0.92933,0.011750000000000038,2018-10-26 01:00,2018-10-26 05:00,0.9209,0.92119,0.00028999999999990145,0.02468085106382132,2018-12-31 00:00,False
AUDCAD,long,W,H4,2018-10-22 00:00,2018-10-29 00:00,0.91758,0.92933,0.011750000000000038,2018-10-29 17:00,2018-10-29 21:00,0.92642,0.92656,0.000140000000000029,0.011914893617023706,2018-12-31 00:00,False
AUDCAD,long,W,H4,2018-10-22 00:00,2018-10-29 00:00,0.91758,0.92933,0.011750000000000038,2018-10-30 21:00,2018-10-31 01:00,0.92782,0.92866,0.0008400000000000629,0.07148936170213278,2018-12-31 00:00,False
AUDCAD,long,W,H4,2018-11-19 00:00,2018-11-26 00:00,0.95278,0.95747,0.004690000000000083,2018-11-23 14:00,2018-11-23 18:00,0.95394,0.95437,0.00043000000000004146,0.09168443496802428,2018-12-10 00:00,False
AUDCAD,long,W,H4,2018-11-19 00:00,2018-11-26 00:00,0.95278,0.95747,0.004690000000000083,2018-11-25 22:00,2018-11-26 02:00,0.95548,0.95592,0.00043999999999999595,0.09381663113006145,2018-12-10 00:00,False
AUDCAD,long,W,H4,2018-11-19 00:00,2018-11-26 00:00,0.95278,0.95747,0.004690000000000083,2018-11-26 18:00,2018-11-26 22:00,0.95597,0.95641,0.00043999999999999595,0.09381663113006145,2018-12-10 00:00,False
AUDCAD,long,W,H4,2018-12-03 00:00,2018-12-10 00:00,0.9567,0.96014,0.0034399999999999986,2018-12-14 10:00,2018-12-14 14:00,0.95728,0.95766,0.00037999999999993594,0.11046511627905119,2018-12-17 00:00,False
AUDCAD,long,W,H4,2018-12-31 00:00,2019-01-07 00:00,0.90969,0.95127,0.04157999999999995,2019-01-03 18:00,2019-01-03 22:00,0.94312,0.94342,0.000300000000000078,0.007215007215009099,2019-01-14 00:00,False
AUDCAD,long,W,H4,2018-12-31 00:00,2019-01-07 00:00,0.90969,0.95127,0.04157999999999995,2019-01-04 10:00,2019-01-04 14:00,0.94515,0.94524,8.999999999992347e-05,0.0021645021645003266,2019-01-14 00:00,False
AUDCAD,long,W,H4,2018-12-31 00:00,2019-01-07 00:00,0.90969,0.95127,0.04157999999999995,2019-01-09 02:00,2019-01-09 06:00,0.9458,0.94606,0.000260000000000038,0.0062530062530071736,2019-01-14 00:00,False
AUDCAD,long,W,H4,2018-12-31 00:00,2019-01-07 00:00,0.90969,0.95127,0.04157999999999995,2019-01-10 06:00,2019-01-10 10:00,0.94908,0.94962,0.0005399999999999849,0.012987012987012641,2019-01-14 00:00,False
AUDCAD,long,W,H4,2019-01-21 00:00,2019-01-28 00:00,0.94484,0.94915,0.004310000000000036,2019-01-25 02:00,2019-01-25 06:00,0.94484,0.94502,0.00017999999999995797,0.041763341067275285,2019-02-04 00:00,False
AUDCAD,long,W,H4,2019-02-04 00:00,2019-02-11 00:00,0.93812,0.94118,0.0030600000000000627,2019-02-13 18:00,2019-02-13 22:00,0.93938,0.9395,0.00012000000000000899,0.03921568627451194,2019-02-18 00:00,False
AUDCAD,long,W,H4,2019-02-18 00:00,2019-02-25 00:00,0.93162,0.93648,0.0048599999999999755,2019-03-01 06:00,2019-03-01 10:00,0.93162,0.93232,0.0007000000000000339,0.1440329218107073,2019-05-13 00:00,False
AUDCAD,long,W,H4,2019-03-11 00:00,2019-03-18 00:00,0.93866,0.94491,0.006249999999999978,2019-03-14 13:00,2019-03-14 17:00,0.93912,0.94026,0.0011400000000000299,0.18240000000000542,2019-04-01 00:00,False
AUDCAD,long,W,H4,2019-03-11 00:00,2019-03-18 00:00,0.93866,0.94491,0.006249999999999978,2019-03-19 21:00,2019-03-20 01:00,0.94134,0.94165,0.00031000000000003247,0.04960000000000537,2019-04-01 00:00,False
AUDCAD,long,W,H4,2019-03-11 00:00,2019-03-18 00:00,0.93866,0.94491,0.006249999999999978,2019-03-20 13:00,2019-03-20 17:00,0.9442,0.94444,0.00023999999999990695,0.03839999999998525,2019-04-01 00:00,False
AUDCAD,long,W,H4,2019-03-25 00:00,2019-04-01 00:00,0.94156,0.94733,0.005770000000000053,2019-04-02 17:00,2019-04-02 21:00,0.94156,0.94251,0.0009500000000000064,0.16464471403812786,2019-04-22 00:00,False
AUDCAD,long,W,H4,2019-05-13 00:00,2019-05-20 00:00,0.92016,0.92447,0.004310000000000036,2019-05-22 09:00,2019-05-22 13:00,0.92016,0.92032,0.000160000000000049,0.037122969837598066,2019-06-10 00:00,False
AUDCAD,long,W,H4,2019-05-13 00:00,2019-05-20 00:00,0.92016,0.92447,0.004310000000000036,2019-05-22 21:00,2019-05-23 01:00,0.92335,0.9236,0.00024999999999997247,0.058004640371222826,2019-06-10 00:00,False
AUDCAD,long,W,H4,2019-07-01 00:00,2019-07-08 00:00,0.9073,0.9131,0.005800000000000027,2019-07-10 05:00,2019-07-10 09:00,0.9073,0.90732,2.0000000000020002e-05,0.0034482758620723976,2019-07-22 00:00,False
AUDCAD,long,W,H4,2019-07-01 00:00,2019-07-08 00:00,0.9073,0.9131,0.005800000000000027,2019-07-10 21:00,2019-07-11 01:00,0.90862,0.90952,0.0009000000000000119,0.15517241379310476,2019-07-22 00:00,False
AUDCAD,long,W,H4,2019-07-01 00:00,2019-07-08 00:00,0.9073,0.9131,0.005800000000000027,2019-07-11 05:00,2019-07-11 09:00,0.90962,0.90995,0.0003300000000000525,0.05689655172414671,2019-07-22 00:00,False
AUDCAD,long,W,H4,2019-07-01 00:00,2019-07-08 00:00,0.9073,0.9131,0.005800000000000027,2019-07-12 09:00,2019-07-12 13:00,0.91048,0.91074,0.000260000000000038,0.044827586206902886,2019-07-22 00:00,False
AUDCAD,long,W,H4,2019-08-05 00:00,2019-08-12 00:00,0.88898,0.8973,0.008319999999999994,2019-08-07 01:00,2019-08-07 05:00,0.88898,0.8902,0.0012199999999999989,0.14663461538461536,2019-08-19 00:00,False
AUDCAD,long,W,H4,2019-08-05 00:00,2019-08-12 00:00,0.88898,0.8973,0.008319999999999994,2019-08-12 09:00,2019-08-12 13:00,0.89222,0.89249,0.00026999999999999247,0.03245192307692219,2019-08-19 00:00,False
AUDCAD,long,W,H4,2019-08-05 00:00,2019-08-12 00:00,0.88898,0.8973,0.008319999999999994,2019-08-12 17:00,2019-08-12 21:00,0.89328,0.89346,0.000180000000000069,0.021634615384623693,2019-08-19 00:00,False
AUDCAD,long,W,H4,2019-08-26 00:00,2019-09-02 00:00,0.89068,0.89654,0.005859999999999976,2019-08-30 09:00,2019-08-30 13:00,0.89114,0.89116,1.999999999990898e-05,0.0034129692832609317,2019-09-23 00:00,False
AUDCAD,long,W,H4,2019-09-23 00:00,2019-09-30 00:00,0.88357,0.89631,0.012740000000000085,2019-10-02 05:00,2019-10-02 09:00,0.88357,0.8849,0.0013300000000000534,0.1043956043956079,2019-10-07 00:00,False
AUDCAD,long,W,H4,2019-10-07 00:00,2019-10-14 00:00,0.88809,0.8969,0.008809999999999985,2019-10-16 09:00,2019-10-16 13:00,0.88809,0.88851,0.00041999999999997595,0.0476730987514162,2019-10-21 00:00,False
AUDCAD,long,W,H4,2019-10-07 00:00,2019-10-14 00:00,0.88809,0.8969,0.008809999999999985,2019-10-17 17:00,2019-10-17 21:00,0.89609,0.89618,8.999999999992347e-05,0.010215664018152512,2019-10-21 00:00,False
AUDCAD,long,W,H4,2019-11-11 00:00,2019-11-18 00:00,0.89669,0.90175,0.0050600000000000644,2019-11-18 22:00,2019-11-19 02:00,0.89669,0.8968,0.0001100000000000545,0.021739130434793103,2019-11-25 00:00,False
AUDCAD,long,W,H4,2019-11-11 00:00,2019-11-18 00:00,0.89669,0.90175,0.0050600000000000644,2019-11-22 10:00,2019-11-22 14:00,0.90028,0.90078,0.000500000000000056,0.09881422924902165,2019-11-25 00:00,False
AUDCAD,long,W,H4,2019-12-09 00:00,2019-12-16 00:00,0.89818,0.90579,0.007610000000000006,2019-12-18 18:00,2019-12-18 22:00,0.89818,0.89822,4.0000000000040004e-05,0.0052562417871274605,2019-12-30 00:00,False
AUDCAD,long,W,H4,2019-12-09 00:00,2019-12-16 00:00,0.89818,0.90579,0.007610000000000006,2019-12-19 10:00,2019-12-19 14:00,0.90019,0.90024,4.999999999999449e-05,0.006570302233902031,2019-12-30 00:00,False
AUDCAD,long,W,H4,2019-12-09 00:00,2019-12-16 00:00,0.89818,0.90579,0.007610000000000006,2019-12-20 02:00,2019-12-20 06:00,0.90434,0.90454,0.00019999999999997797,0.026281208935608123,2019-12-30 00:00,False
AUDCAD,long,W,H4,2020-02-24 00:00,2020-03-02 00:00,0.86405,0.87212,0.008070000000000022,2020-03-02 22:00,2020-03-03 02:00,0.86864,0.86883,0.00019000000000002348,0.023543990086743863,2020-03-09 00:00,False
AUDCAD,long,W,H4,2020-03-16 00:00,2020-03-23 00:00,0.80685,0.83354,0.02668999999999999,2020-03-22 21:00,2020-03-23 01:00,0.82404,0.82574,0.0017000000000000348,0.06369426751592489,,True
AUDCAD,long,W,H4,2020-03-30 00:00,2020-04-06 00:00,0.84704,0.85166,0.0046199999999999575,2020-04-03 09:00,2020-04-03 13:00,0.84704,0.84705,9.99999999995449e-06,0.002164502164492334,2025-04-07 00:00,False
AUDCAD,long,W,H4,2020-08-31 00:00,2020-09-07 00:00,0.9487,0.9512,0.0025000000000000577,2020-09-04 17:00,2020-09-06 21:00,0.95078,0.95089,0.0001100000000000545,0.044000000000020786,2020-09-21 00:00,False
AUDCAD,long,W,H4,2020-10-12 00:00,2020-10-19 00:00,0.9248,0.93411,0.00931000000000004,2020-10-20 17:00,2020-10-20 21:00,0.9248,0.92504,0.00024000000000001798,0.025778732545651658,2020-11-02 00:00,False
AUDCAD,long,W,H4,2020-10-26 00:00,2020-11-02 00:00,0.92996,0.93622,0.006260000000000043,2020-11-03 02:00,2020-11-03 06:00,0.92996,0.93114,0.0011799999999999589,0.18849840255590267,2021-05-10 00:00,False
AUDCAD,long,W,H4,2020-11-30 00:00,2020-12-07 00:00,0.94574,0.94926,0.0035199999999999676,2020-12-07 06:00,2020-12-07 10:00,0.94574,0.94592,0.00017999999999995797,0.05113636363635217,2021-03-29 00:00,False
AUDCAD,long,W,H4,2020-11-30 00:00,2020-12-07 00:00,0.94574,0.94926,0.0035199999999999676,2020-12-08 18:00,2020-12-08 22:00,0.94898,0.9492,0.00021999999999999797,0.0625,2021-03-29 00:00,False
AUDCAD,long,W,H4,2021-01-11 00:00,2021-01-18 00:00,0.97738,0.9807,0.0033199999999999896,2021-01-22 10:00,2021-01-22 14:00,0.97859,0.97882,0.0002300000000000635,0.06927710843375427,2021-01-25 00:00,False
AUDCAD,long,W,H4,2021-01-25 00:00,2021-02-01 00:00,0.97147,0.97654,0.005070000000000019,2021-02-02 14:00,2021-02-02 18:00,0.97147,0.97154,7.00000000000145e-05,0.01380670611440123,2021-03-01 00:00,False
AUDCAD,long,W,H4,2021-01-25 00:00,2021-02-01 00:00,0.97147,0.97654,0.005070000000000019,2021-02-02 22:00,2021-02-03 02:00,0.97155,0.97196,0.00041000000000002146,0.08086785009862325,2021-03-01 00:00,False
AUDCAD,long,W,H4,2021-01-25 00:00,2021-02-01 00:00,0.97147,0.97654,0.005070000000000019,2021-02-05 06:00,2021-02-05 10:00,0.97313,0.97402,0.0008899999999999464,0.17554240631162585,2021-03-01 00:00,False
AUDCAD,long,W,H4,2021-04-26 00:00,2021-05-03 00:00,0.94507,0.9479,0.002829999999999999,2021-05-07 01:00,2021-05-07 05:00,0.94507,0.94522,0.00014999999999998348,0.053003533568898774,2021-05-10 00:00,False
AUDCAD,long,W,H4,2021-05-24 00:00,2021-05-31 00:00,0.92615,0.93143,0.005279999999999951,2021-06-03 13:00,2021-06-03 17:00,0.92615,0.92632,0.00017000000000000348,0.032196969696970654,2021-06-14 00:00,False
AUDCAD,long,W,H4,2021-06-14 00:00,2021-06-21 00:00,0.92834,0.9322,0.0038599999999999746,2021-06-24 05:00,2021-06-24 09:00,0.93081,0.93112,0.00030999999999992145,0.08031088082899572,2021-06-28 00:00,False
AUDCAD,long,W,H4,2021-06-28 00:00,2021-07-05 00:00,0.92484,0.92788,0.0030400000000000427,2021-07-02 13:00,2021-07-02 17:00,0.92528,0.92566,0.00038000000000004697,0.12500000000001368,2021-07-19 00:00,False
AUDCAD,long,W,H4,2021-06-28 00:00,2021-07-05 00:00,0.92484,0.92788,0.0030400000000000427,2021-07-04 21:00,2021-07-05 01:00,0.92635,0.92676,0.00041000000000002146,0.13486842105263674,2021-07-19 00:00,False
