pair,pivot_type,weekly_first_candle_time,weekly_second_candle_time,weekly_gap_low,weekly_gap_high,weekly_gap_width,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_weekly,weekly_first_touch_time,pending_until_weekly_touch
CADJPY,short,2021-01-04 00:00,2021-01-11 00:00,81.94,82.19,0.25,H4,2021-01-14 18:00,2021-01-14 22:00,82.146,82.158,0.012000000000000455,0.04800000000000182,2021-01-18 00:00,False
CADJPY,long,2021-01-18 00:00,2021-01-25 00:00,80.988,81.497,0.5090000000000003,H4,2021-01-28 06:00,2021-01-28 10:00,80.988,81.036,0.04800000000000182,0.09430255402750842,,True
CADJPY,long,2021-01-18 00:00,2021-01-25 00:00,80.988,81.497,0.5090000000000003,H4,2021-01-29 02:00,2021-01-29 06:00,81.148,81.158,0.010000000000005116,0.019646365422406893,,True
CADJPY,short,2021-03-08 00:00,2021-03-15 00:00,87.38,88.084,0.7040000000000077,H4,2021-03-18 05:00,2021-03-18 09:00,87.958,88.084,0.12600000000000477,0.17897727272727754,2021-03-22 00:00,False
CADJPY,long,2021-03-15 00:00,2021-03-22 00:00,86.077,87.104,1.027000000000001,H4,2021-03-24 01:00,2021-03-24 05:00,86.092,86.099,0.007000000000005002,0.006815968841290161,2021-03-29 00:00,False
CADJPY,long,2021-03-15 00:00,2021-03-22 00:00,86.077,87.104,1.027000000000001,H4,2021-03-25 13:00,2021-03-25 17:00,86.376,86.45,0.07399999999999807,0.07205452775072833,2021-03-29 00:00,False
CADJPY,long,2021-03-15 00:00,2021-03-22 00:00,86.077,87.104,1.027000000000001,H4,2021-03-26 13:00,2021-03-26 17:00,86.978,87.056,0.07800000000000296,0.0759493670886104,2021-03-29 00:00,False
CADJPY,short,2021-03-29 00:00,2021-04-05 00:00,88.037,88.306,0.26899999999999125,H4,2021-04-01 21:00,2021-04-02 01:00,88.282,88.306,0.02400000000000091,0.08921933085502487,2021-04-26 00:00,False
CADJPY,short,2021-03-29 00:00,2021-04-05 00:00,88.037,88.306,0.26899999999999125,H4,2021-04-05 09:00,2021-04-05 13:00,88.18,88.196,0.015999999999991132,0.0594795539033147,2021-04-26 00:00,False
CADJPY,short,2021-03-29 00:00,2021-04-05 00:00,88.037,88.306,0.26899999999999125,H4,2021-04-05 21:00,2021-04-06 01:00,88.071,88.096,0.025000000000005684,0.09293680297400185,2021-04-26 00:00,False
CADJPY,short,2021-03-29 00:00,2021-04-05 00:00,88.037,88.306,0.26899999999999125,H4,2021-04-06 05:00,2021-04-06 09:00,88.051,88.055,0.0040000000000048885,0.014869888475855087,2021-04-26 00:00,False
CADJPY,long,2021-04-19 00:00,2021-04-26 00:00,85.427,86.46,1.032999999999987,H4,2021-04-21 09:00,2021-04-21 13:00,85.427,85.565,0.13799999999999102,0.13359148112293587,2021-07-19 00:00,False
CADJPY,long,2021-04-19 00:00,2021-04-26 00:00,85.427,86.46,1.032999999999987,H4,2021-04-23 09:00,2021-04-23 13:00,86.008,86.053,0.045000000000001705,0.04356243949661401,2021-07-19 00:00,False
CADJPY,long,2021-04-19 00:00,2021-04-26 00:00,85.427,86.46,1.032999999999987,H4,2021-04-26 05:00,2021-04-26 09:00,86.344,86.405,0.06100000000000705,0.05905130687319246,2021-07-19 00:00,False
CADJPY,short,2021-05-10 00:00,2021-05-17 00:00,90.316,90.742,0.42600000000000193,H4,2021-05-18 01:00,2021-05-18 05:00,90.725,90.742,0.017000000000010118,0.03990610328640855,2021-05-24 00:00,False
CADJPY,short,2021-05-10 00:00,2021-05-17 00:00,90.316,90.742,0.42600000000000193,H4,2021-05-18 09:00,2021-05-18 13:00,90.588,90.613,0.025000000000005684,0.05868544600940275,2021-05-24 00:00,False
CADJPY,short,2021-05-10 00:00,2021-05-17 00:00,90.316,90.742,0.42600000000000193,H4,2021-05-21 17:00,2021-05-23 21:00,90.326,90.332,0.006000000000000227,0.014084507042253992,2021-05-24 00:00,False
CADJPY,long,2021-05-17 00:00,2021-05-24 00:00,89.586,90.288,0.7019999999999982,H4,2021-05-20 05:00,2021-05-20 09:00,89.722,89.726,0.0040000000000048885,0.005698005698012676,2021-06-07 00:00,False
CADJPY,long,2021-05-17 00:00,2021-05-24 00:00,89.586,90.288,0.7019999999999982,H4,2021-05-26 09:00,2021-05-26 13:00,89.86,89.894,0.034000000000006025,0.048433048433057145,2021-06-07 00:00,False
CADJPY,long,2021-05-17 00:00,2021-05-24 00:00,89.586,90.288,0.7019999999999982,H4,2021-05-27 01:00,2021-05-27 05:00,89.914,89.96,0.04599999999999227,0.06552706552705469,2021-06-07 00:00,False
CADJPY,short,2021-05-24 00:00,2021-05-31 00:00,90.971,91.186,0.2150000000000034,H4,2021-06-01 09:00,2021-06-01 13:00,91.182,91.186,0.0040000000000048885,0.01860465116281314,2021-10-11 00:00,False
CADJPY,short,2021-05-24 00:00,2021-05-31 00:00,90.971,91.186,0.2150000000000034,H4,2021-06-03 17:00,2021-06-03 21:00,91.118,91.135,0.017000000000010118,0.07906976744190627,2021-10-11 00:00,False
CADJPY,short,2021-05-24 00:00,2021-05-31 00:00,90.971,91.186,0.2150000000000034,H4,2021-06-04 01:00,2021-06-04 05:00,91.006,91.026,0.01999999999999602,0.0930232558139335,2021-10-11 00:00,False
CADJPY,long,2021-06-14 00:00,2021-06-21 00:00,87.968,88.436,0.4680000000000035,H4,2021-06-21 01:00,2021-06-21 05:00,87.968,88.002,0.033999999999991815,0.07264957264955461,2021-07-05 00:00,False
CADJPY,short,2021-06-21 00:00,2021-06-28 00:00,90.119,90.409,0.29000000000000625,H4,2021-06-23 09:00,2021-06-23 13:00,90.392,90.409,0.017000000000010118,0.05862068965520604,2021-07-05 00:00,False
CADJPY,short,2021-06-21 00:00,2021-06-28 00:00,90.119,90.409,0.29000000000000625,H4,2021-07-02 17:00,2021-07-04 21:00,90.176,90.192,0.015999999999991132,0.05517241379307168,2021-07-05 00:00,False
CADJPY,long,2021-07-12 00:00,2021-07-19 00:00,85.422,87.286,1.8640000000000043,H4,2021-07-20 09:00,2021-07-20 13:00,85.564,85.678,0.11400000000000432,0.061158798283263975,2021-07-26 00:00,False
CADJPY,long,2021-07-12 00:00,2021-07-19 00:00,85.422,87.286,1.8640000000000043,H4,2021-07-21 01:00,2021-07-21 05:00,86.266,86.424,0.15800000000000125,0.08476394849785455,2021-07-26 00:00,False
CADJPY,short,2021-07-19 00:00,2021-07-26 00:00,87.999,88.296,0.29700000000001125,H4,2021-07-30 09:00,2021-07-30 13:00,88.264,88.296,0.03200000000001069,0.10774410774413964,2021-08-02 00:00,False
CADJPY,long,2021-08-16 00:00,2021-08-23 00:00,84.672,85.645,0.972999999999999,H4,2021-08-20 05:00,2021-08-20 09:00,84.672,84.811,0.13900000000001,0.14285714285715329,2021-09-20 00:00,False
CADJPY,short,2021-08-30 00:00,2021-09-06 00:00,87.586,87.892,0.3059999999999974,H4,2021-09-03 09:00,2021-09-03 13:00,87.89,87.892,0.001999999999995339,0.006535947712403124,2021-09-20 00:00,False
CADJPY,long,2021-09-13 00:00,2021-09-20 00:00,84.902,86.136,1.2339999999999947,H4,2021-09-21 17:00,2021-09-21 21:00,85.095,85.139,0.04399999999999693,0.03565640194489232,,True
CADJPY,long,2021-09-13 00:00,2021-09-20 00:00,84.902,86.136,1.2339999999999947,H4,2021-09-22 21:00,2021-09-23 01:00,85.845,85.852,0.007000000000005002,0.0056726094003282275,,True
CADJPY,short,2021-10-25 00:00,2021-11-01 00:00,92.054,92.519,0.4650000000000034,H4,2021-11-01 13:00,2021-11-01 17:00,92.406,92.492,0.08599999999999852,0.18494623655913525,2022-01-10 00:00,False
CADJPY,short,2021-10-25 00:00,2021-11-01 00:00,92.054,92.519,0.4650000000000034,H4,2021-11-01 21:00,2021-11-02 01:00,92.238,92.242,0.0040000000000048885,0.008602150537644859,2022-01-10 00:00,False
CADJPY,short,2021-12-06 00:00,2021-12-13 00:00,89.087,90.368,1.2809999999999917,H4,2021-12-08 10:00,2021-12-08 14:00,90.302,90.368,0.06599999999998829,0.05152224824355091,2021-12-20 00:00,False
CADJPY,short,2021-12-06 00:00,2021-12-13 00:00,89.087,90.368,1.2809999999999917,H4,2021-12-16 10:00,2021-12-16 14:00,89.392,89.443,0.05100000000000193,0.039812646370025184,2021-12-20 00:00,False
CADJPY,long,2021-12-13 00:00,2021-12-20 00:00,87.441,88.209,0.7680000000000007,H4,2021-12-21 06:00,2021-12-21 10:00,87.721,87.831,0.10999999999999943,0.1432291666666658,,True
CADJPY,short,2022-01-03 00:00,2022-01-10 00:00,91.396,92.182,0.7860000000000014,H4,2022-01-12 10:00,2022-01-12 14:00,92.067,92.182,0.1150000000000091,0.14631043256998588,2022-01-17 00:00,False
CADJPY,short,2022-01-03 00:00,2022-01-10 00:00,91.396,92.182,0.7860000000000014,H4,2022-01-13 06:00,2022-01-13 10:00,91.788,91.792,0.0040000000000048885,0.005089058524179239,2022-01-17 00:00,False
CADJPY,long,2022-01-24 00:00,2022-01-31 00:00,89.574,90.18,0.6060000000000088,H4,2022-01-24 14:00,2022-01-24 18:00,89.574,89.676,0.10200000000000387,0.16831683168317227,2022-02-14 00:00,False
CADJPY,long,2022-01-24 00:00,2022-01-31 00:00,89.574,90.18,0.6060000000000088,H4,2022-02-02 22:00,2022-02-03 02:00,90.128,90.128,0.0,0.0,2022-02-14 00:00,False
CADJPY,long,2022-01-24 00:00,2022-01-31 00:00,89.574,90.18,0.6060000000000088,H4,2022-02-04 10:00,2022-02-04 14:00,90.142,90.174,0.03200000000001069,0.052805280528069674,2022-02-14 00:00,False
CADJPY,short,2022-02-07 00:00,2022-02-14 00:00,90.641,91.714,1.0729999999999933,H4,2022-02-10 14:00,2022-02-10 18:00,91.624,91.714,0.09000000000000341,0.08387698042870827,2022-02-21 00:00,False
CADJPY,short,2022-02-07 00:00,2022-02-14 00:00,90.641,91.714,1.0729999999999933,H4,2022-02-11 14:00,2022-02-11 18:00,91.486,91.49,0.003999999999990678,0.0037278657968226494,2022-02-21 00:00,False
CADJPY,short,2022-02-07 00:00,2022-02-14 00:00,90.641,91.714,1.0729999999999933,H4,2022-02-16 06:00,2022-02-16 10:00,91.296,91.41,0.11399999999999011,0.10624417520968389,2022-02-21 00:00,False
CADJPY,short,2022-02-07 00:00,2022-02-14 00:00,90.641,91.714,1.0729999999999933,H4,2022-02-16 22:00,2022-02-17 02:00,91.016,91.037,0.021000000000000796,0.019571295433365263,2022-02-21 00:00,False
CADJPY,short,2022-02-07 00:00,2022-02-14 00:00,90.641,91.714,1.0729999999999933,H4,2022-02-18 06:00,2022-02-18 10:00,90.834,90.964,0.12999999999999545,0.12115563839701422,2022-02-21 00:00,False
CADJPY,long,2022-02-14 00:00,2022-02-21 00:00,89.234,90.26,1.0260000000000105,H4,2022-02-24 06:00,2022-02-24 10:00,89.234,89.386,0.15200000000000102,0.14814814814814764,2022-02-28 00:00,False
CADJPY,long,2022-02-14 00:00,2022-02-21 00:00,89.234,90.26,1.0260000000000105,H4,2022-02-25 06:00,2022-02-25 10:00,89.933,90.006,0.07299999999999329,0.07115009746587968,2022-02-28 00:00,False
CADJPY,long,2022-02-28 00:00,2022-03-07 00:00,89.663,90.186,0.5230000000000103,H4,2022-03-08 14:00,2022-03-08 18:00,89.663,89.707,0.04399999999999693,0.08413001912045136,,True
CADJPY,long,2022-02-28 00:00,2022-03-07 00:00,89.663,90.186,0.5230000000000103,H4,2022-03-09 02:00,2022-03-09 06:00,89.828,89.836,0.007999999999995566,0.015296367112801927,,True
CADJPY,short,2022-04-18 00:00,2022-04-25 00:00,101.185,102.96,1.7749999999999915,H4,2022-04-29 09:00,2022-04-29 13:00,102.412,102.414,0.001999999999995339,0.001126760563377661,2022-05-02 00:00,False
CADJPY,long,2022-04-25 00:00,2022-05-02 00:00,99.022,100.893,1.8709999999999951,H4,2022-04-26 17:00,2022-04-26 21:00,99.022,99.191,0.16899999999999693,0.09032602886156994,2022-05-09 00:00,False
CADJPY,long,2022-04-25 00:00,2022-05-02 00:00,99.022,100.893,1.8709999999999951,H4,2022-04-27 05:00,2022-04-27 09:00,99.451,99.508,0.05700000000000216,0.03046499198289808,2022-05-09 00:00,False
CADJPY,long,2022-04-25 00:00,2022-05-02 00:00,99.022,100.893,1.8709999999999951,H4,2022-05-02 09:00,2022-05-02 13:00,100.62,100.743,0.12299999999999045,0.0657402458578251,2022-05-09 00:00,False
CADJPY,short,2022-05-02 00:00,2022-05-09 00:00,101.13,102.002,0.8719999999999999,H4,2022-05-09 05:00,2022-05-09 09:00,101.484,101.501,0.017000000000010118,0.019495412844048304,2022-05-16 00:00,False
CADJPY,long,2022-05-16 00:00,2022-05-23 00:00,98.298,99.678,1.3799999999999955,H4,2022-05-26 05:00,2022-05-26 09:00,98.7,98.73,0.030000000000001137,0.021739130434783503,2022-11-28 00:00,False
CADJPY,long,2022-05-16 00:00,2022-05-23 00:00,98.298,99.678,1.3799999999999955,H4,2022-05-26 21:00,2022-05-27 01:00,99.296,99.312,0.015999999999991132,0.011594202898544338,2022-11-28 00:00,False
CADJPY,short,2022-06-06 00:00,2022-06-13 00:00,105.107,107.214,2.1069999999999993,H4,2022-06-10 01:00,2022-06-10 05:00,105.674,105.736,0.06199999999999761,0.029425723777882124,2022-06-20 00:00,False
CADJPY,short,2022-06-06 00:00,2022-06-13 00:00,105.107,107.214,2.1069999999999993,H4,2022-06-12 21:00,2022-06-13 01:00,105.458,105.52,0.06199999999999761,0.029425723777882124,2022-06-20 00:00,False
CADJPY,long,2022-06-13 00:00,2022-06-20 00:00,101.66,103.64,1.980000000000004,H4,2022-06-16 17:00,2022-06-16 21:00,101.942,102.023,0.08100000000000307,0.04090909090909238,2022-07-04 00:00,False
CADJPY,long,2022-06-13 00:00,2022-06-20 00:00,101.66,103.64,1.980000000000004,H4,2022-06-24 01:00,2022-06-24 05:00,103.499,103.614,0.1150000000000091,0.058080808080812556,2022-07-04 00:00,False
CADJPY,short,2022-07-11 00:00,2022-07-18 00:00,106.35,107.65,1.3000000000000114,H4,2022-07-21 05:00,2022-07-21 09:00,107.522,107.65,0.1280000000000001,0.09846153846153768,2022-07-25 00:00,False
CADJPY,short,2022-07-11 00:00,2022-07-18 00:00,106.35,107.65,1.3000000000000114,H4,2022-07-22 01:00,2022-07-22 05:00,106.929,107.064,0.1349999999999909,0.10384615384614594,2022-07-25 00:00,False
CADJPY,long,2022-07-25 00:00,2022-08-01 00:00,101.416,104.105,2.689000000000007,H4,2022-08-02 01:00,2022-08-02 05:00,101.416,101.518,0.10200000000000387,0.03793231684641264,2022-08-08 00:00,False
CADJPY,long,2022-07-25 00:00,2022-08-01 00:00,101.416,104.105,2.689000000000007,H4,2022-08-02 09:00,2022-08-02 13:00,101.548,101.616,0.06799999999999784,0.02528821123094,2022-08-08 00:00,False
CADJPY,long,2022-07-25 00:00,2022-08-01 00:00,101.416,104.105,2.689000000000007,H4,2022-08-05 05:00,2022-08-05 09:00,103.123,103.262,0.1389999999999958,0.05169207883971567,2022-08-08 00:00,False
CADJPY,short,2022-09-05 00:00,2022-09-12 00:00,109.537,110.53,0.992999999999995,H4,2022-09-13 09:00,2022-09-13 13:00,110.521,110.53,0.009000000000000341,0.009063444108761719,2022-10-17 00:00,False
CADJPY,short,2022-10-31 00:00,2022-11-07 00:00,108.788,109.311,0.5230000000000103,H4,2022-11-01 01:00,2022-11-01 05:00,109.287,109.311,0.02400000000000091,0.04588910133843296,2023-06-19 00:00,False
CADJPY,short,2022-10-31 00:00,2022-11-07 00:00,108.788,109.311,0.5230000000000103,H4,2022-11-07 02:00,2022-11-07 06:00,108.923,108.982,0.0589999999999975,0.11281070745697196,2023-06-19 00:00,False
CADJPY,short,2022-10-31 00:00,2022-11-07 00:00,108.788,109.311,0.5230000000000103,H4,2022-11-09 10:00,2022-11-09 14:00,108.888,108.922,0.033999999999991815,0.06500956022942857,2023-06-19 00:00,False
CADJPY,short,2022-11-14 00:00,2022-11-21 00:00,104.848,105.934,1.0859999999999985,H4,2022-11-14 10:00,2022-11-14 14:00,105.868,105.934,0.0660000000000025,0.06077348066298581,2023-06-05 00:00,False
CADJPY,short,2022-11-14 00:00,2022-11-21 00:00,104.848,105.934,1.0859999999999985,H4,2022-11-23 06:00,2022-11-23 10:00,105.694,105.722,0.027999999999991587,0.025782688766106468,2023-06-05 00:00,False
CADJPY,short,2022-12-05 00:00,2022-12-12 00:00,100.09,101.208,1.117999999999995,H4,2022-12-15 14:00,2022-12-15 18:00,101.125,101.147,0.02200000000000557,0.019677996422187538,2022-12-19 00:00,False
CADJPY,short,2022-12-05 00:00,2022-12-12 00:00,100.09,101.208,1.117999999999995,H4,2022-12-16 02:00,2022-12-16 06:00,100.8,100.81,0.010000000000005116,0.008944543828269374,2022-12-19 00:00,False
CADJPY,short,2023-01-02 00:00,2023-01-09 00:00,98.251,99.084,0.8329999999999984,H4,2023-01-09 06:00,2023-01-09 10:00,99.006,99.084,0.07800000000000296,0.09363745498199652,2023-01-16 00:00,False
CADJPY,short,2023-01-02 00:00,2023-01-09 00:00,98.251,99.084,0.8329999999999984,H4,2023-01-11 10:00,2023-01-11 14:00,98.93,98.953,0.022999999999996135,0.02761104441776252,2023-01-16 00:00,False
CADJPY,short,2023-01-02 00:00,2023-01-09 00:00,98.251,99.084,0.8329999999999984,H4,2023-01-11 18:00,2023-01-11 22:00,98.779,98.78,0.0010000000000047748,0.0012004801920825652,2023-01-16 00:00,False
CADJPY,long,2023-01-09 00:00,2023-01-16 00:00,94.637,95.453,0.8160000000000025,H4,2023-01-19 02:00,2023-01-19 06:00,94.637,94.674,0.03700000000000614,0.04534313725490934,2023-03-20 00:00,False
CADJPY,long,2023-01-09 00:00,2023-01-16 00:00,94.637,95.453,0.8160000000000025,H4,2023-01-19 18:00,2023-01-19 22:00,95.322,95.335,0.012999999999991019,0.015931372549008553,2023-03-20 00:00,False
CADJPY,short,2023-02-20 00:00,2023-02-27 00:00,100.311,100.88,0.5689999999999884,H4,2023-03-03 02:00,2023-03-03 06:00,100.62,100.634,0.013999999999995794,0.02460456942002826,2023-04-17 00:00,False
CADJPY,long,2023-03-20 00:00,2023-03-27 00:00,94.072,95.086,1.0139999999999958,H4,2023-03-24 17:00,2023-03-26 21:00,95.027,95.038,0.01099999999999568,0.010848126232737402,,True
CADJPY,short,2023-03-27 00:00,2023-04-03 00:00,98.274,99.188,0.9140000000000015,H4,2023-04-04 05:00,2023-04-04 09:00,99.038,99.188,0.15000000000000568,0.16411378555799283,2023-04-10 00:00,False
CADJPY,long,2023-04-03 00:00,2023-04-10 00:00,97.099,97.79,0.6910000000000025,H4,2023-04-06 01:00,2023-04-06 05:00,97.19,97.24,0.04999999999999716,0.07235890014471343,2023-04-24 00:00,False
CADJPY,long,2023-04-03 00:00,2023-04-10 00:00,97.099,97.79,0.6910000000000025,H4,2023-04-07 17:00,2023-04-09 21:00,97.62,97.75,0.12999999999999545,0.18813314037625903,2023-04-24 00:00,False
CADJPY,short,2023-04-10 00:00,2023-04-17 00:00,100.121,100.6,0.4789999999999992,H4,2023-04-19 05:00,2023-04-19 09:00,100.536,100.568,0.031999999999996476,0.066805845511475,2023-04-24 00:00,False
CADJPY,short,2023-04-10 00:00,2023-04-17 00:00,100.121,100.6,0.4789999999999992,H4,2023-04-19 13:00,2023-04-19 17:00,100.253,100.302,0.049000000000006594,0.10229645093947114,2023-04-24 00:00,False
CADJPY,short,2023-04-10 00:00,2023-04-17 00:00,100.121,100.6,0.4789999999999992,H4,2023-04-19 21:00,2023-04-20 01:00,100.174,100.252,0.07799999999998875,0.16283924843421477,2023-04-24 00:00,False
