pair,pivot_type,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,pivot_touch_time,ltf,wd_first_time,wd_second_time,wd_low,wd_high,wd_range,wd_pct_of_pivot,htf_wd_low,htf_wd_high,pending_until_pivot_touch
CADCHF,long,2016-09-19 00:00,2016-09-26 00:00,0.7306,0.736725,0.006124999999999936,2016-10-03 00:00,H4,2016-09-30 01:00,2016-09-30 05:00,0.73303,0.73396,0.0009299999999999864,0.1518367346938769,0.7306,0.7355,False
CADCHF,short,2016-09-26 00:00,2016-10-03 00:00,0.739925,0.747,0.0070749999999999424,2016-10-10 00:00,H4,2016-10-04 09:00,2016-10-04 13:00,0.74582,0.747,0.0011799999999999589,0.16678445229681532,0.74393,0.747,False
CADCHF,short,2016-12-05 00:00,2016-12-12 00:00,0.77171,0.77664,0.00492999999999999,2017-01-09 00:00,H4,2016-12-12 02:00,2016-12-12 06:00,0.77588,0.77664,0.0007599999999999829,0.15415821501013885,0.77569,0.77664,False
CADCHF,long,2016-12-26 00:00,2017-01-02 00:00,0.74596,0.758095,0.012135000000000007,2017-01-16 00:00,H4,2016-12-30 06:00,2016-12-30 10:00,0.75208,0.7522,0.00012000000000000899,0.009888751545118164,0.74596,0.758095,False
CADCHF,short,2017-01-09 00:00,2017-01-16 00:00,0.769105,0.77386,0.004754999999999954,2017-02-13 00:00,H4,2017-01-12 06:00,2017-01-12 10:00,0.77322,0.77386,0.0006399999999999739,0.134595162986326,0.7711,0.77386,False
CADCHF,short,2017-01-09 00:00,2017-01-16 00:00,0.769105,0.77386,0.004754999999999954,2017-02-13 00:00,H4,2017-01-16 06:00,2017-01-16 10:00,0.770765,0.7711,0.0003349999999999742,0.07045215562565246,0.7711,0.77386,False
CADCHF,short,2017-02-06 00:00,2017-02-13 00:00,0.766155,0.77244,0.006284999999999985,2017-02-20 00:00,H4,2017-02-15 06:00,2017-02-15 10:00,0.77202,0.77244,0.00041999999999997595,0.06682577565632092,0.76908,0.77244,False
CADCHF,long,2017-02-13 00:00,2017-02-20 00:00,0.76237,0.765755,0.0033849999999999714,2017-02-27 00:00,H4,2017-02-17 10:00,2017-02-17 14:00,0.76238,0.76242,4.0000000000040004e-05,0.011816838995580604,0.76237,0.76422,False
CADCHF,long,2017-02-13 00:00,2017-02-20 00:00,0.76237,0.765755,0.0033849999999999714,2017-02-27 00:00,H4,2017-02-20 10:00,2017-02-20 14:00,0.76422,0.76462,0.00039999999999995595,0.11816838995567484,0.76237,0.76422,False
CADCHF,short,2017-02-20 00:00,2017-02-27 00:00,0.76945,0.770425,0.0009750000000000592,2017-07-24 00:00,H4,2017-02-23 10:00,2017-02-23 14:00,0.76972,0.76986,0.000140000000000029,0.14358974358976462,0.7695,0.770425,False
CADCHF,long,2017-03-20 00:00,2017-03-27 00:00,0.73312,0.741115,0.007994999999999974,2017-04-17 00:00,H4,2017-03-28 09:00,2017-03-28 13:00,0.73458,0.73478,0.00019999999999997797,0.025015634771729658,0.73312,0.73794,False
CADCHF,long,2017-04-03 00:00,2017-04-10 00:00,0.74422,0.7527,0.008480000000000043,2017-04-17 00:00,H4,2017-04-04 09:00,2017-04-04 13:00,0.74422,0.74431,9.00000000000345e-05,0.010613207547173825,0.74422,0.75148,False
CADCHF,long,2017-04-03 00:00,2017-04-10 00:00,0.74422,0.7527,0.008480000000000043,2017-04-17 00:00,H4,2017-04-05 21:00,2017-04-06 01:00,0.7462,0.7463,9.999999999998899e-05,0.01179245283018732,0.74422,0.75148,False
CADCHF,long,2017-04-03 00:00,2017-04-10 00:00,0.74422,0.7527,0.008480000000000043,2017-04-17 00:00,H4,2017-04-06 09:00,2017-04-06 13:00,0.746675,0.74698,0.0003049999999999997,0.035966981132075256,0.74422,0.75148,False
CADCHF,long,2017-04-03 00:00,2017-04-10 00:00,0.74422,0.7527,0.008480000000000043,2017-04-17 00:00,H4,2017-04-10 01:00,2017-04-10 05:00,0.75148,0.75184,0.00035999999999991594,0.04245283018866912,0.74422,0.75148,False
CADCHF,short,2017-04-10 00:00,2017-04-17 00:00,0.75442,0.76036,0.005940000000000056,2017-07-10 00:00,H4,2017-04-13 09:00,2017-04-13 13:00,0.7601,0.76036,0.000260000000000038,0.04377104377104975,0.75559,0.76036,False
CADCHF,long,2017-05-01 00:00,2017-05-08 00:00,0.71516,0.72338,0.008220000000000005,2017-05-15 00:00,H4,2017-05-05 01:00,2017-05-05 05:00,0.71516,0.71559,0.00042999999999993044,0.05231143552310586,0.71516,0.72266,False
CADCHF,long,2017-05-01 00:00,2017-05-08 00:00,0.71516,0.72338,0.008220000000000005,2017-05-15 00:00,H4,2017-05-05 09:00,2017-05-05 13:00,0.7171,0.71789,0.0007900000000000684,0.09610705596107882,0.71516,0.72266,False
CADCHF,short,2017-05-08 00:00,2017-05-15 00:00,0.730075,0.739385,0.00930999999999993,2017-06-12 00:00,H4,2017-05-10 17:00,2017-05-10 21:00,0.73912,0.73922,9.999999999998899e-05,0.010741138560686331,0.7344,0.739385,False
CADCHF,short,2017-05-08 00:00,2017-05-15 00:00,0.730075,0.739385,0.00930999999999993,2017-06-12 00:00,H4,2017-05-12 01:00,2017-05-12 05:00,0.73612,0.73645,0.0003300000000000525,0.035445757250274434,0.7344,0.739385,False
CADCHF,short,2017-05-08 00:00,2017-05-15 00:00,0.730075,0.739385,0.00930999999999993,2017-06-12 00:00,H4,2017-05-12 09:00,2017-05-12 13:00,0.735725,0.73584,0.00011500000000008725,0.012352309344800014,0.7344,0.739385,False
CADCHF,short,2017-05-08 00:00,2017-05-15 00:00,0.730075,0.739385,0.00930999999999993,2017-06-12 00:00,H4,2017-05-15 05:00,2017-05-15 09:00,0.73365,0.7344,0.0007500000000000284,0.08055853920515942,0.7344,0.739385,False
CADCHF,long,2017-05-15 00:00,2017-05-22 00:00,0.71565,0.72003,0.0043799999999999395,2017-05-29 00:00,H4,2017-05-22 09:00,2017-05-22 13:00,0.71772,0.71796,0.00024000000000001798,0.05479452054795007,0.71565,0.71772,False
CADCHF,long,2017-05-29 00:00,2017-06-05 00:00,0.71246,0.713805,0.0013450000000000406,2020-03-02 00:00,H4,2017-06-07 13:00,2017-06-07 17:00,0.71289,0.71294,4.999999999999449e-05,0.03717472118958586,0.71246,0.71289,False
CADCHF,short,2017-06-12 00:00,2017-06-19 00:00,0.736975,0.73854,0.0015649999999999276,2017-06-26 00:00,H4,2017-06-19 17:00,2017-06-19 21:00,0.73836,0.7385,0.000140000000000029,0.08945686900960732,0.73737,0.73854,False
CADCHF,long,2017-06-19 00:00,2017-06-26 00:00,0.72726,0.730445,0.0031849999999999934,2018-02-26 00:00,H4,2017-06-27 17:00,2017-06-27 21:00,0.72726,0.72733,7.00000000000145e-05,0.021978021978026573,0.72726,0.72866,False
CADCHF,short,2017-08-14 00:00,2017-08-21 00:00,0.76665,0.77266,0.00600999999999996,2017-08-28 00:00,H4,2017-08-25 09:00,2017-08-25 13:00,0.77146,0.7716,0.00013999999999991797,0.023294509151400817,0.76992,0.77266,False
CADCHF,long,2017-08-21 00:00,2017-08-28 00:00,0.75598,0.766275,0.010295000000000054,2017-11-27 00:00,H4,2017-08-29 09:00,2017-08-29 13:00,0.75598,0.75624,0.000260000000000038,0.025254978144734007,0.75598,0.76299,False
CADCHF,long,2017-08-21 00:00,2017-08-28 00:00,0.75598,0.766275,0.010295000000000054,2017-11-27 00:00,H4,2017-08-31 01:00,2017-08-31 05:00,0.76076,0.76214,0.0013800000000000479,0.1340456532297271,0.75598,0.76299,False
CADCHF,short,2017-08-28 00:00,2017-09-04 00:00,0.778335,0.78727,0.008935000000000026,2017-09-11 00:00,H4,2017-09-07 17:00,2017-09-07 21:00,0.78468,0.78574,0.0010599999999999499,0.11863458310016192,0.77938,0.78727,False
CADCHF,long,2017-09-04 00:00,2017-09-11 00:00,0.76931,0.77652,0.007209999999999939,2017-09-25 00:00,H4,2017-09-06 09:00,2017-09-06 13:00,0.76952,0.76977,0.00024999999999997247,0.034674063800273866,0.76931,0.77652,False
CADCHF,long,2017-09-04 00:00,2017-09-11 00:00,0.76931,0.77652,0.007209999999999939,2017-09-25 00:00,H4,2017-09-08 17:00,2017-09-10 21:00,0.77646,0.77652,5.999999999994898e-05,0.00832177531205957,0.76931,0.77652,False
CADCHF,short,2017-09-11 00:00,2017-09-18 00:00,0.78718,0.79585,0.008669999999999956,2017-09-25 00:00,H4,2017-09-14 05:00,2017-09-14 09:00,0.794965,0.79585,0.0008849999999999136,0.10207612456746461,0.79104,0.79585,False
CADCHF,short,2017-10-09 00:00,2017-10-16 00:00,0.781705,0.78814,0.0064349999999999685,2017-10-23 00:00,H4,2017-10-18 17:00,2017-10-18 21:00,0.78778,0.78814,0.00035999999999991594,0.055944055944043156,0.78324,0.78814,False
CADCHF,long,2017-10-23 00:00,2017-10-30 00:00,0.77082,0.779145,0.008325000000000027,2017-11-13 00:00,H4,2017-10-25 13:00,2017-10-25 17:00,0.77082,0.77089,7.00000000000145e-05,0.008408408408410123,0.77082,0.77188,False
CADCHF,long,2017-10-23 00:00,2017-10-30 00:00,0.77082,0.779145,0.008325000000000027,2017-11-13 00:00,H4,2017-10-31 13:00,2017-10-31 17:00,0.77188,0.77278,0.0009000000000000119,0.10810810810810918,0.77082,0.77188,False
CADCHF,long,2017-11-27 00:00,2017-12-04 00:00,0.76162,0.76946,0.00784000000000007,2017-12-11 00:00,H4,2017-11-30 18:00,2017-11-30 22:00,0.76162,0.7622,0.0005800000000000249,0.07397959183673722,0.76162,0.76946,False
CADCHF,long,2017-11-27 00:00,2017-12-04 00:00,0.76162,0.76946,0.00784000000000007,2017-12-11 00:00,H4,2017-12-01 14:00,2017-12-01 18:00,0.76592,0.76616,0.00023999999999990695,0.030612244897947047,0.76162,0.76946,False
CADCHF,short,2017-12-04 00:00,2017-12-11 00:00,0.772315,0.78223,0.009915000000000007,2017-12-18 00:00,H4,2017-12-06 10:00,2017-12-06 14:00,0.78161,0.78223,0.0006199999999999539,0.06253151790216374,0.7771,0.78223,False
CADCHF,short,2017-12-18 00:00,2017-12-25 00:00,0.77752,0.78352,0.006000000000000005,2018-01-01 00:00,H4,2017-12-27 10:00,2017-12-27 14:00,0.78328,0.78352,0.00024000000000001798,0.040000000000002964,0.77974,0.78352,False
CADCHF,short,2017-12-18 00:00,2017-12-25 00:00,0.77752,0.78352,0.006000000000000005,2018-01-01 00:00,H4,2017-12-27 22:00,2017-12-28 02:00,0.77997,0.78009,0.00011999999999989797,0.019999999999982976,0.77974,0.78352,False
CADCHF,short,2018-01-01 00:00,2018-01-08 00:00,0.78519,0.79132,0.006129999999999969,2018-05-07 00:00,H4,2018-01-09 10:00,2018-01-09 14:00,0.79092,0.79132,0.00040000000000006697,0.0652528548124093,0.79026,0.79132,False
CADCHF,long,2018-02-12 00:00,2018-02-19 00:00,0.7335,0.73878,0.005279999999999951,2018-02-26 00:00,H4,2018-02-22 18:00,2018-02-22 22:00,0.7335,0.73362,0.00012000000000000899,0.02272727272727464,0.7335,0.73652,False
CADCHF,long,2018-02-12 00:00,2018-02-19 00:00,0.7335,0.73878,0.005279999999999951,2018-02-26 00:00,H4,2018-02-23 06:00,2018-02-23 10:00,0.73444,0.73467,0.0002300000000000635,0.043560606060618484,0.7335,0.73652,False
CADCHF,short,2018-02-19 00:00,2018-02-26 00:00,0.741035,0.74276,0.0017249999999999766,2018-03-05 00:00,H4,2018-02-23 18:00,2018-02-25 22:00,0.74142,0.74146,4.0000000000040004e-05,0.023188405797124955,0.74142,0.74276,False
CADCHF,long,2018-02-26 00:00,2018-03-05 00:00,0.72243,0.72782,0.005390000000000006,2018-03-12 00:00,H4,2018-03-06 06:00,2018-03-06 10:00,0.7232,0.72374,0.000540000000000096,0.10018552875697502,0.72243,0.72527,False
CADCHF,long,2018-02-26 00:00,2018-03-05 00:00,0.72243,0.72782,0.005390000000000006,2018-03-12 00:00,H4,2018-03-07 06:00,2018-03-07 10:00,0.72398,0.72454,0.0005600000000000049,0.1038961038961047,0.72243,0.72527,False
CADCHF,short,2018-03-05 00:00,2018-03-12 00:00,0.742595,0.74276,0.00016499999999997073,2018-03-26 00:00,H4,2018-03-09 18:00,2018-03-11 21:00,0.74274,0.74276,2.0000000000020002e-05,0.12121212121226393,0.74274,0.74276,False
CADCHF,short,2018-05-07 00:00,2018-05-14 00:00,0.78173,0.78678,0.005049999999999999,2018-05-21 00:00,H4,2018-05-11 01:00,2018-05-11 05:00,0.78602,0.78678,0.0007599999999999829,0.15049504950494713,0.78546,0.78678,False
CADCHF,short,2018-05-07 00:00,2018-05-14 00:00,0.78173,0.78678,0.005049999999999999,2018-05-21 00:00,H4,2018-05-17 05:00,2018-05-17 09:00,0.78491,0.78546,0.0005500000000000504,0.10891089108911893,0.78546,0.78678,False
CADCHF,long,2018-06-18 00:00,2018-06-25 00:00,0.73967,0.74469,0.005019999999999913,2018-08-27 00:00,H4,2018-06-25 13:00,2018-06-25 17:00,0.74065,0.741,0.00034999999999996145,0.06972111553784213,0.73967,0.74065,False
CADCHF,short,2018-07-09 00:00,2018-07-16 00:00,0.76108,0.76328,0.0021999999999999797,2018-07-23 00:00,H4,2018-07-13 09:00,2018-07-13 13:00,0.76291,0.76328,0.00036999999999998145,0.1681818181818113,0.76214,0.76328,False
CADCHF,short,2018-07-09 00:00,2018-07-16 00:00,0.76108,0.76328,0.0021999999999999797,2018-07-23 00:00,H4,2018-07-15 21:00,2018-07-16 01:00,0.76198,0.76214,0.000160000000000049,0.07272727272729566,0.76214,0.76328,False
CADCHF,long,2018-07-16 00:00,2018-07-23 00:00,0.75242,0.7551,0.0026800000000000157,2018-07-30 00:00,H4,2018-07-19 17:00,2018-07-19 21:00,0.75242,0.75252,9.999999999998899e-05,0.03731343283581657,0.75242,0.75322,False
CADCHF,short,2018-07-30 00:00,2018-08-06 00:00,0.76511,0.76784,0.00273000000000001,2018-10-01 00:00,H4,2018-08-07 05:00,2018-08-07 09:00,0.76779,0.76784,4.999999999999449e-05,0.01831501831501623,0.76624,0.76784,False
