pair,pivot_type,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,pivot_touch_time,ltf,wd_first_time,wd_second_time,wd_low,wd_high,wd_range,wd_pct_of_pivot,htf_wd_low,htf_wd_high,pending_until_pivot_touch
EURJPY,short,2024-03-18 00:00,2024-03-25 00:00,163.661,165.355,1.6939999999999884,2024-04-01 00:00,H4,2024-03-21 09:00,2024-03-21 13:00,165.026,165.033,0.0069999999999765805,0.004132231404944881,164.42,165.355,False
EURJPY,short,2024-04-01 00:00,2024-04-08 00:00,164.32,165.176,0.8559999999999945,2024-04-15 00:00,H4,2024-04-10 05:00,2024-04-10 09:00,164.921,164.992,0.07099999999999795,0.082943925233643,164.918,165.176,False
EURNZD,long,2024-03-04 00:00,2024-03-11 00:00,1.76273,1.771,0.00827,2024-05-20 00:00,H4,2024-03-07 10:00,2024-03-07 14:00,1.76273,1.76334,0.0006099999999999994,0.07376058041112449,1.76273,1.76904,False
EURNZD,long,2024-04-08 00:00,2024-04-15 00:00,1.7845,1.7925,0.008000000000000007,2024-04-29 00:00,H4,2024-04-12 05:00,2024-04-12 09:00,1.78494,1.7852,0.00025999999999992696,0.03249999999999084,1.7845,1.78936,False
EURNZD,long,2024-04-08 00:00,2024-04-15 00:00,1.7845,1.7925,0.008000000000000007,2024-04-29 00:00,H4,2024-04-15 01:00,2024-04-15 05:00,1.78936,1.79064,0.0012799999999999478,0.15999999999999334,1.7845,1.78936,False
EURNZD,short,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,2024-02-26 00:00,H4,2024-01-22 18:00,2024-01-22 22:00,1.79232,1.79369,0.0013700000000000934,0.11840968020744026,1.78212,1.79369,False
EURNZD,short,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,2024-02-26 00:00,H4,2024-01-23 06:00,2024-01-23 10:00,1.78864,1.7893,0.0006599999999998829,0.05704407951597911,1.78212,1.79369,False
EURNZD,short,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,2024-02-26 00:00,H4,2024-01-23 14:00,2024-01-23 18:00,1.78576,1.78676,0.0009999999999998899,0.08643042350906507,1.78212,1.79369,False
EURNZD,short,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,2024-02-26 00:00,H4,2024-01-24 18:00,2024-01-24 22:00,1.78239,1.78258,0.0001900000000001345,0.0164217804667358,1.78212,1.79369,False
EURNZD,short,2024-01-22 00:00,2024-01-29 00:00,1.78212,1.79369,0.01157000000000008,2024-02-26 00:00,H4,2024-01-26 18:00,2024-01-28 22:00,1.78212,1.78238,0.000260000000000149,0.022471910112372272,1.78212,1.79369,False
EURNZD,short,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,2024-02-26 00:00,H4,2024-02-13 14:00,2024-02-13 18:00,1.77001,1.7701,8.999999999992347e-05,0.008670520231206454,1.76006,1.7701,False
EURNZD,short,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,2024-02-26 00:00,H4,2024-02-15 22:00,2024-02-16 02:00,1.7671,1.76744,0.00034000000000000696,0.0327552986512529,1.76006,1.7701,False
EURNZD,short,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,2024-02-26 00:00,H4,2024-02-16 10:00,2024-02-16 14:00,1.76418,1.76515,0.0009699999999999154,0.09344894026974086,1.76006,1.7701,False
EURNZD,short,2024-02-12 00:00,2024-02-19 00:00,1.75972,1.7701,0.010380000000000056,2024-02-26 00:00,H4,2024-02-16 18:00,2024-02-18 22:00,1.75996,1.76006,9.999999999998899e-05,0.009633911368014302,1.76006,1.7701,False
EURUSD,long,2024-02-12 00:00,2024-02-19 00:00,1.0695,1.07768,0.008180000000000076,2024-03-25 00:00,H4,2024-02-14 06:00,2024-02-14 10:00,1.0695,1.06965,0.0001500000000000945,0.018337408312969816,1.0695,1.07616,False
EURUSD,long,2024-02-12 00:00,2024-02-19 00:00,1.0695,1.07768,0.008180000000000076,2024-03-25 00:00,H4,2024-02-16 10:00,2024-02-16 14:00,1.07321,1.0741,0.0008900000000000574,0.10880195599022606,1.0695,1.07616,False
EURUSD,long,2024-02-12 00:00,2024-02-19 00:00,1.0695,1.07768,0.008180000000000076,2024-03-25 00:00,H4,2024-02-19 22:00,2024-02-20 02:00,1.07616,1.0765,0.00034000000000000696,0.04156479217603958,1.0695,1.07616,False
EURUSD,long,2024-03-25 00:00,2024-04-01 00:00,1.07245,1.07932,0.006870000000000154,2024-04-08 00:00,H4,2024-04-02 05:00,2024-04-02 09:00,1.07245,1.07312,0.0006700000000001705,0.09752547307134724,1.07245,1.07682,False
EURUSD,long,2024-03-25 00:00,2024-04-01 00:00,1.07245,1.07932,0.006870000000000154,2024-04-08 00:00,H4,2024-04-03 05:00,2024-04-03 09:00,1.07641,1.07652,0.00010999999999983245,0.016011644832580784,1.07245,1.07682,False
EURUSD,short,2024-01-08 00:00,2024-01-15 00:00,1.09508,1.09996,0.0048799999999999955,2024-03-04 00:00,H4,2024-01-15 02:00,2024-01-15 06:00,1.09667,1.09676,8.999999999992347e-05,0.018442622950804007,1.09676,1.09996,False
EURUSD,short,2024-04-01 00:00,2024-04-08 00:00,1.08376,1.08851,0.004750000000000032,2024-05-13 00:00,H4,2024-04-09 09:00,2024-04-09 13:00,1.0884,1.08851,0.0001100000000000545,0.023157894736853424,1.08766,1.08851,False
EURUSD,short,2024-05-13 00:00,2024-05-20 00:00,1.08697,1.08951,0.0025399999999999867,2024-05-27 00:00,H4,2024-05-15 21:00,2024-05-16 01:00,1.08939,1.08951,0.00011999999999989797,0.04724409448814905,1.08846,1.08951,False
EURUSD,short,2024-05-13 00:00,2024-05-20 00:00,1.08697,1.08951,0.0025399999999999867,2024-05-27 00:00,H4,2024-05-20 01:00,2024-05-20 05:00,1.08824,1.08846,0.00021999999999988695,0.08661417322830241,1.08846,1.08951,False
GBPAUD,long,2024-03-18 00:00,2024-03-25 00:00,1.92538,1.93429,0.008909999999999973,2024-04-01 00:00,H4,2024-03-21 17:00,2024-03-21 21:00,1.92538,1.92561,0.00022999999999995246,0.025813692480353888,1.92538,1.92793,False
GBPAUD,long,2024-05-06 00:00,2024-05-13 00:00,1.89081,1.89669,0.005879999999999885,2024-05-20 00:00,H4,2024-05-15 21:00,2024-05-16 01:00,1.89096,1.8919,0.0009399999999999409,0.15986394557822436,1.89081,1.89096,False
GBPAUD,short,2024-01-29 00:00,2024-02-05 00:00,1.9398,1.94562,0.005819999999999936,2024-02-12 00:00,H4,2024-02-08 14:00,2024-02-08 18:00,1.94474,1.9455,0.0007600000000000939,0.13058419243988012,1.9455,1.94562,False
GBPAUD,short,2024-03-25 00:00,2024-04-01 00:00,1.93622,1.94491,0.008689999999999864,2024-04-15 00:00,H4,2024-03-29 01:00,2024-03-29 05:00,1.93994,1.94032,0.00038000000000004697,0.043728423475265,1.93838,1.94491,False
GBPCAD,long,2024-01-15 00:00,2024-01-22 00:00,1.70172,1.70595,0.004230000000000178,2024-01-29 00:00,H4,2024-01-16 10:00,2024-01-16 14:00,1.70172,1.70196,0.00024000000000001798,0.05673758865248413,1.70172,1.70426,False
GBPCAD,long,2024-01-15 00:00,2024-01-22 00:00,1.70172,1.70595,0.004230000000000178,2024-01-29 00:00,H4,2024-01-17 02:00,2024-01-17 06:00,1.70251,1.70284,0.00032999999999994145,0.078014184397146,1.70172,1.70426,False
GBPCAD,long,2024-01-15 00:00,2024-01-22 00:00,1.70172,1.70595,0.004230000000000178,2024-01-29 00:00,H4,2024-01-22 06:00,2024-01-22 10:00,1.70426,1.70464,0.0003799999999998249,0.08983451536638509,1.70172,1.70426,False
GBPCAD,long,2024-02-12 00:00,2024-02-19 00:00,1.69436,1.69912,0.0047599999999998754,2024-04-22 00:00,H4,2024-02-16 10:00,2024-02-16 14:00,1.69436,1.69454,0.00017999999999984695,0.037815126050389,1.69436,1.69736,False
GBPCAD,long,2024-04-15 00:00,2024-04-22 00:00,1.68874,1.70066,0.011920000000000153,,H4,2024-04-22 09:00,2024-04-22 13:00,1.68874,1.68947,0.0007300000000001194,0.06124161073826427,1.68874,1.69995,True
GBPCAD,long,2024-04-15 00:00,2024-04-22 00:00,1.68874,1.70066,0.011920000000000153,,H4,2024-04-24 05:00,2024-04-24 09:00,1.69954,1.69977,0.00022999999999995246,0.019295302013418583,1.68874,1.69995,True
GBPCAD,long,2024-05-06 00:00,2024-05-13 00:00,1.70802,1.71246,0.0044399999999999995,,H4,2024-05-10 09:00,2024-05-10 13:00,1.70802,1.70818,0.00015999999999993797,0.03603603603602207,1.70802,1.71116,True
GBPCAD,short,2024-01-08 00:00,2024-01-15 00:00,1.70982,1.71667,0.006850000000000023,2024-01-22 00:00,H4,2024-01-17 14:00,2024-01-17 18:00,1.71502,1.71556,0.0005399999999999849,0.07883211678831871,1.71032,1.71667,False
GBPCAD,short,2024-01-08 00:00,2024-01-15 00:00,1.70982,1.71667,0.006850000000000023,2024-01-22 00:00,H4,2024-01-19 02:00,2024-01-19 06:00,1.71412,1.71471,0.0005899999999998684,0.08613138686129437,1.71032,1.71667,False
GBPCAD,short,2024-01-22 00:00,2024-01-29 00:00,1.70856,1.72207,0.013509999999999911,2024-02-12 00:00,H4,2024-01-25 06:00,2024-01-25 10:00,1.72096,1.72207,0.0011099999999999444,0.08216136195410449,1.70998,1.72207,False
GBPCAD,short,2024-01-22 00:00,2024-01-29 00:00,1.70856,1.72207,0.013509999999999911,2024-02-12 00:00,H4,2024-01-26 10:00,2024-01-26 14:00,1.7137,1.7138,9.999999999998899e-05,0.00740192450036933,1.70998,1.72207,False
GBPCAD,short,2024-04-01 00:00,2024-04-08 00:00,1.71756,1.7241,0.00653999999999999,2024-04-15 00:00,H4,2024-04-12 01:00,2024-04-12 05:00,1.71916,1.71954,0.00038000000000004697,0.05810397553517546,1.71834,1.7241,False
GBPCAD,short,2024-04-29 00:00,2024-05-06 00:00,1.71704,1.72284,0.005800000000000027,2024-05-13 00:00,H4,2024-05-01 17:00,2024-05-01 21:00,1.72148,1.72194,0.000460000000000127,0.07931034482760772,1.72123,1.72284,False
GBPCAD,short,2024-04-29 00:00,2024-05-06 00:00,1.71704,1.72284,0.005800000000000027,2024-05-13 00:00,H4,2024-05-06 05:00,2024-05-06 09:00,1.72106,1.72123,0.00017000000000000348,0.029310344827586668,1.72123,1.72284,False
GBPCHF,long,2024-03-11 00:00,2024-03-18 00:00,1.11972,1.12534,0.005619999999999958,2024-04-15 00:00,H4,2024-03-12 09:00,2024-03-12 13:00,1.11972,1.12038,0.0006599999999998829,0.11743772241990887,1.11972,1.12394,False
GBPCHF,long,2024-03-11 00:00,2024-03-18 00:00,1.11972,1.12534,0.005619999999999958,2024-04-15 00:00,H4,2024-03-13 09:00,2024-03-13 13:00,1.12166,1.12251,0.0008499999999997954,0.1512455516013882,1.11972,1.12394,False
GBPCHF,short,2024-01-15 00:00,2024-01-22 00:00,1.1028,1.10609,0.003290000000000015,2024-02-05 00:00,H4,2024-01-24 06:00,2024-01-24 10:00,1.10486,1.10532,0.000460000000000127,0.13981762917936927,1.10385,1.10609,False
GBPCHF,short,2024-03-04 00:00,2024-03-11 00:00,1.12856,1.129,0.00043999999999999595,2024-03-18 00:00,H4,2024-03-08 18:00,2024-03-10 21:00,1.12862,1.12868,5.999999999994898e-05,0.13636363636352167,1.12868,1.129,False
GBPCHF,short,2024-04-01 00:00,2024-04-08 00:00,1.13998,1.1486,0.008620000000000072,2024-04-15 00:00,H4,2024-04-11 05:00,2024-04-11 09:00,1.14715,1.14842,0.0012700000000001044,0.1473317865429343,1.14842,1.1486,False
GBPCHF,short,2024-04-22 00:00,2024-04-29 00:00,1.14264,1.15124,0.008599999999999941,2024-05-13 00:00,H4,2024-05-01 05:00,2024-05-01 09:00,1.15118,1.15124,5.999999999994898e-05,0.006976744186040627,1.14368,1.15124,False
GBPCHF,short,2024-04-22 00:00,2024-04-29 00:00,1.14264,1.15124,0.008599999999999941,2024-05-13 00:00,H4,2024-05-02 01:00,2024-05-02 05:00,1.14879,1.14934,0.0005500000000000504,0.06395348837209933,1.14368,1.15124,False
GBPJPY,short,2024-02-19 00:00,2024-02-26 00:00,190.74,191.326,0.5859999999999843,2024-03-04 00:00,H4,2024-02-26 10:00,2024-02-26 14:00,191.315,191.326,0.01099999999999568,0.018771331058013607,191.148,191.326,False
GBPJPY,short,2024-02-19 00:00,2024-02-26 00:00,190.74,191.326,0.5859999999999843,2024-03-04 00:00,H4,2024-02-26 18:00,2024-02-26 22:00,191.201,191.206,0.0049999999999954525,0.008532423208183594,191.148,191.326,False
GBPJPY,short,2024-04-01 00:00,2024-04-08 00:00,191.631,192.978,1.3470000000000084,2024-04-15 00:00,H4,2024-04-10 05:00,2024-04-10 09:00,192.771,192.978,0.20700000000002206,0.1536748329621535,192.252,192.978,False
GBPJPY,short,2024-04-01 00:00,2024-04-08 00:00,191.631,192.978,1.3470000000000084,2024-04-15 00:00,H4,2024-04-11 17:00,2024-04-11 21:00,192.416,192.438,0.02199999999999136,0.016332590942829416,192.252,192.978,False
GBPNZD,long,2024-02-19 00:00,2024-02-26 00:00,2.03748,2.0447,0.007220000000000226,,H4,2024-02-23 02:00,2024-02-23 06:00,2.04058,2.04086,0.000280000000000058,0.038781163434909866,2.03748,2.0447,True
GBPNZD,long,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2024-04-22 00:00,H4,2024-04-10 01:00,2024-04-10 05:00,2.08573,2.08618,0.0004500000000002835,0.03992901508431934,2.08573,2.0934,False
GBPNZD,long,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2024-04-22 00:00,H4,2024-04-11 21:00,2024-04-12 01:00,2.0892,2.09054,0.0013399999999998968,0.11889973380655576,2.08573,2.0934,False
GBPNZD,long,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2024-04-22 00:00,H4,2024-04-12 09:00,2024-04-12 13:00,2.091,2.09195,0.0009500000000000064,0.08429458740017719,2.08573,2.0934,False
GBPNZD,long,2024-04-08 00:00,2024-04-15 00:00,2.08573,2.097,0.011270000000000113,2024-04-22 00:00,H4,2024-04-15 01:00,2024-04-15 05:00,2.0934,2.09478,0.0013800000000001589,0.1224489795918496,2.08573,2.0934,False
GBPNZD,short,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2024-03-04 00:00,H4,2024-01-22 18:00,2024-01-22 22:00,2.09328,2.09475,0.0014699999999998603,0.15392670157066685,2.08589,2.09475,False
GBPNZD,short,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2024-03-04 00:00,H4,2024-01-23 06:00,2024-01-23 10:00,2.09078,2.09114,0.000360000000000138,0.037696335078548686,2.08589,2.09475,False
GBPNZD,short,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2024-03-04 00:00,H4,2024-01-26 10:00,2024-01-26 14:00,2.08696,2.08728,0.00031999999999987594,0.033507853403128555,2.08589,2.09475,False
GBPNZD,short,2024-01-22 00:00,2024-01-29 00:00,2.0852,2.09475,0.009549999999999947,2024-03-04 00:00,H4,2024-01-26 18:00,2024-01-28 22:00,2.08575,2.08589,0.000140000000000029,0.014659685863877461,2.08589,2.09475,False
GBPNZD,short,2024-02-12 00:00,2024-02-19 00:00,2.0574,2.08183,0.024430000000000174,2024-02-26 00:00,H4,2024-02-13 22:00,2024-02-14 02:00,2.0786,2.08118,0.0025800000000000267,0.10560785918952142,2.05945,2.08183,False
GBPNZD,short,2024-02-12 00:00,2024-02-19 00:00,2.0574,2.08183,0.024430000000000174,2024-02-26 00:00,H4,2024-02-14 10:00,2024-02-14 14:00,2.0676,2.06766,5.999999999994898e-05,0.002455996725335594,2.05945,2.08183,False
GBPNZD,short,2024-02-12 00:00,2024-02-19 00:00,2.0574,2.08183,0.024430000000000174,2024-02-26 00:00,H4,2024-02-16 10:00,2024-02-16 14:00,2.06186,2.06299,0.0011300000000002974,0.04625460499387185,2.05945,2.08183,False
GBPNZD,short,2024-03-25 00:00,2024-04-01 00:00,2.1104,2.11759,0.00719000000000003,2024-04-15 00:00,H4,2024-03-28 09:00,2024-03-28 13:00,2.11682,2.11759,0.0007699999999997154,0.10709318497909766,2.11446,2.11759,False
GBPNZD,short,2024-03-25 00:00,2024-04-01 00:00,2.1104,2.11759,0.00719000000000003,2024-04-15 00:00,H4,2024-03-29 05:00,2024-03-29 09:00,2.1145,2.11521,0.0007099999999997664,0.09874826147423692,2.11446,2.11759,False
GBPNZD,short,2024-03-25 00:00,2024-04-01 00:00,2.1104,2.11759,0.00719000000000003,2024-04-15 00:00,H4,2024-04-01 09:00,2024-04-01 13:00,2.11342,2.11446,0.0010399999999997078,0.14464534075100188,2.11446,2.11759,False
GBPUSD,long,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,2024-02-26 00:00,H4,2024-02-14 06:00,2024-02-14 10:00,1.25354,1.2536,5.999999999994898e-05,0.009202453987722436,1.25354,1.25792,False
GBPUSD,long,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,2024-02-26 00:00,H4,2024-02-15 06:00,2024-02-15 10:00,1.2542,1.25422,1.999999999990898e-05,0.003067484662562793,1.25354,1.25792,False
GBPUSD,long,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,2024-02-26 00:00,H4,2024-02-16 10:00,2024-02-16 14:00,1.25508,1.25534,0.00025999999999992696,0.03987730061348659,1.25354,1.25792,False
GBPUSD,long,2024-02-12 00:00,2024-02-19 00:00,1.25354,1.26006,0.006519999999999859,2024-02-26 00:00,H4,2024-02-20 02:00,2024-02-20 06:00,1.25792,1.25806,0.000140000000000029,0.02147239263804172,1.25354,1.25792,False
GBPUSD,long,2024-02-26 00:00,2024-03-04 00:00,1.26001,1.26552,0.005509999999999904,2024-03-18 00:00,H4,2024-03-01 18:00,2024-03-03 22:00,1.26488,1.26518,0.00029999999999996696,0.05444646098003125,1.26001,1.26518,False
GBPUSD,short,2024-01-08 00:00,2024-01-15 00:00,1.27528,1.27858,0.0033000000000000806,2024-01-22 00:00,H4,2024-01-15 02:00,2024-01-15 06:00,1.27604,1.27652,0.00048000000000003595,0.1454545454545528,1.27652,1.27858,False
GBPUSD,short,2024-02-19 00:00,2024-02-26 00:00,1.26724,1.27096,0.0037200000000001676,2024-03-04 00:00,H4,2024-02-23 10:00,2024-02-23 14:00,1.27004,1.27014,9.999999999998899e-05,0.026881720430103354,1.26997,1.27096,False
GBPUSD,short,2024-02-19 00:00,2024-02-26 00:00,1.26724,1.27096,0.0037200000000001676,2024-03-04 00:00,H4,2024-02-26 10:00,2024-02-26 14:00,1.26986,1.26997,0.0001100000000000545,0.029569892473131597,1.26997,1.27096,False
GBPUSD,short,2024-04-29 00:00,2024-05-06 00:00,1.25472,1.26348,0.008759999999999879,2024-05-13 00:00,H4,2024-05-06 09:00,2024-05-06 13:00,1.2592,1.25944,0.00023999999999979593,0.027397260273949686,1.25944,1.26348,False
NZDCAD,long,2024-01-01 00:00,2024-01-08 00:00,0.8281,0.83424,0.006140000000000034,2024-01-15 00:00,H4,2024-01-11 10:00,2024-01-11 14:00,0.83155,0.83166,0.00010999999999994348,0.017915309446244764,0.8281,0.83155,False
NZDCAD,long,2024-02-12 00:00,2024-02-19 00:00,0.81868,0.82584,0.007160000000000055,2024-02-26 00:00,H4,2024-02-13 10:00,2024-02-13 14:00,0.81868,0.81926,0.0005800000000000249,0.08100558659218163,0.81868,0.82555,False
NZDCAD,long,2024-02-12 00:00,2024-02-19 00:00,0.81868,0.82584,0.007160000000000055,2024-02-26 00:00,H4,2024-02-16 02:00,2024-02-16 06:00,0.82122,0.8215,0.000280000000000058,0.03910614525140445,0.81868,0.82555,False
NZDCAD,long,2024-02-12 00:00,2024-02-19 00:00,0.81868,0.82584,0.007160000000000055,2024-02-26 00:00,H4,2024-02-16 10:00,2024-02-16 14:00,0.82174,0.82244,0.0006999999999999229,0.0977653631284801,0.81868,0.82555,False
NZDCAD,long,2024-03-25 00:00,2024-04-01 00:00,0.80665,0.81015,0.0035000000000000586,2024-04-15 00:00,H4,2024-04-01 13:00,2024-04-01 17:00,0.80665,0.80684,0.00019000000000002348,0.054285714285720085,0.80665,0.80823,False
NZDCAD,long,2024-03-25 00:00,2024-04-01 00:00,0.80665,0.81015,0.0035000000000000586,2024-04-15 00:00,H4,2024-04-02 01:00,2024-04-02 05:00,0.80709,0.80712,2.999999999997449e-05,0.00857142857142114,0.80665,0.80823,False
NZDCAD,short,2024-03-04 00:00,2024-03-11 00:00,0.83296,0.83472,0.0017599999999999838,2024-05-13 00:00,H4,2024-03-08 10:00,2024-03-08 14:00,0.83462,0.83472,9.999999999998899e-05,0.056818181818176085,0.83352,0.83472,False
NZDCAD,short,2024-03-04 00:00,2024-03-11 00:00,0.83296,0.83472,0.0017599999999999838,2024-05-13 00:00,H4,2024-03-11 09:00,2024-03-11 13:00,0.83328,0.83352,0.00024000000000001798,0.13636363636364784,0.83352,0.83472,False
NZDCAD,short,2024-04-08 00:00,2024-04-15 00:00,0.81787,0.82492,0.007050000000000001,2024-04-29 00:00,H4,2024-04-15 01:00,2024-04-15 05:00,0.81831,0.81898,0.0006700000000000594,0.09503546099291622,0.81898,0.82492,False
NZDCHF,long,2024-01-01 00:00,2024-01-08 00:00,0.52812,0.53107,0.002950000000000008,2024-01-15 00:00,H4,2024-01-08 10:00,2024-01-08 14:00,0.52812,0.5283,0.00017999999999995797,0.061016949152527956,0.52812,0.52893,False
NZDCHF,long,2024-02-26 00:00,2024-03-04 00:00,0.53456,0.5393,0.0047399999999999665,2024-03-11 00:00,H4,2024-02-29 06:00,2024-02-29 10:00,0.53456,0.53458,2.0000000000020002e-05,0.004219409282704672,0.53456,0.53698,False
NZDCHF,long,2024-02-26 00:00,2024-03-04 00:00,0.53456,0.5393,0.0047399999999999665,2024-03-11 00:00,H4,2024-03-05 18:00,2024-03-05 22:00,0.53698,0.53725,0.00026999999999999247,0.05696202531645451,0.53456,0.53698,False
NZDCHF,long,2024-03-11 00:00,2024-03-18 00:00,0.53565,0.53776,0.0021100000000000563,2024-03-25 00:00,H4,2024-03-20 09:00,2024-03-20 13:00,0.53692,0.537,8.000000000008001e-05,0.037914691943164866,0.53565,0.53756,False
NZDCHF,long,2024-03-11 00:00,2024-03-18 00:00,0.53565,0.53776,0.0021100000000000563,2024-03-25 00:00,H4,2024-03-22 17:00,2024-03-24 21:00,0.53724,0.53726,1.999999999990898e-05,0.0094786729857386,0.53565,0.53756,False
NZDCHF,short,2024-03-04 00:00,2024-03-11 00:00,0.54226,0.54308,0.0008200000000000429,2024-03-18 00:00,H4,2024-03-08 10:00,2024-03-08 14:00,0.54299,0.54308,9.00000000000345e-05,0.10975609756101193,0.54287,0.54308,False
NZDCHF,short,2024-04-08 00:00,2024-04-15 00:00,0.54301,0.54959,0.00658000000000003,2024-04-22 00:00,H4,2024-04-11 05:00,2024-04-11 09:00,0.54722,0.54756,0.00034000000000000696,0.05167173252279717,0.54412,0.54959,False
NZDCHF,short,2024-04-08 00:00,2024-04-15 00:00,0.54301,0.54959,0.00658000000000003,2024-04-22 00:00,H4,2024-04-12 01:00,2024-04-12 05:00,0.54634,0.54673,0.00039000000000000146,0.059270516717325174,0.54412,0.54959,False
NZDCHF,short,2024-04-08 00:00,2024-04-15 00:00,0.54301,0.54959,0.00658000000000003,2024-04-22 00:00,H4,2024-04-15 01:00,2024-04-15 05:00,0.54382,0.54412,0.000300000000000078,0.045592705167184895,0.54412,0.54959,False
NZDCHF,short,2024-05-20 00:00,2024-05-27 00:00,0.5598,0.56254,0.0027400000000000757,,H4,2024-05-27 21:00,2024-05-28 01:00,0.56242,0.56254,0.00012000000000000899,0.043795620437958274,0.56036,0.56254,True
NZDCHF,short,2024-05-20 00:00,2024-05-27 00:00,0.5598,0.56254,0.0027400000000000757,,H4,2024-05-28 05:00,2024-05-28 09:00,0.56204,0.56212,7.999999999996898e-05,0.029197080291958676,0.56036,0.56254,True
NZDCHF,short,2024-05-20 00:00,2024-05-27 00:00,0.5598,0.56254,0.0027400000000000757,,H4,2024-05-29 05:00,2024-05-29 09:00,0.56037,0.56062,0.00024999999999997247,0.09124087591239619,0.56036,0.56254,True
NZDJPY,long,2024-01-29 00:00,2024-02-05 00:00,89.262,89.974,0.7120000000000033,2024-04-15 00:00,H4,2024-02-01 10:00,2024-02-01 14:00,89.262,89.264,0.001999999999995339,0.0028089887640383843,89.262,89.768,False
NZDJPY,long,2024-03-11 00:00,2024-03-18 00:00,90.364,90.681,0.31699999999999307,2024-03-25 00:00,H4,2024-03-18 21:00,2024-03-19 01:00,90.51,90.57,0.05999999999998806,0.1892744479494933,90.364,90.51,False
NZDJPY,long,2024-03-25 00:00,2024-04-01 00:00,90.11,90.495,0.3850000000000051,2024-04-15 00:00,H4,2024-04-01 13:00,2024-04-01 17:00,90.11,90.128,0.018000000000000682,0.04675324675324791,90.11,90.17,False
NZDJPY,short,2024-02-19 00:00,2024-02-26 00:00,93.284,93.454,0.1699999999999875,2024-04-22 00:00,H4,2024-02-23 18:00,2024-02-25 22:00,93.284,93.312,0.027999999999991587,0.16470588235290382,93.284,93.454,False
NZDJPY,short,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,2024-04-01 00:00,H4,2024-03-21 05:00,2024-03-21 09:00,92.024,92.204,0.1799999999999926,0.12388162422573572,91.252,92.204,False
NZDJPY,short,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,2024-04-01 00:00,H4,2024-03-21 21:00,2024-03-22 01:00,91.708,91.768,0.060000000000002274,0.04129387474191517,91.252,92.204,False
NZDJPY,short,2024-03-18 00:00,2024-03-25 00:00,90.751,92.204,1.4529999999999887,2024-04-01 00:00,H4,2024-03-26 09:00,2024-03-26 13:00,91.16,91.252,0.09199999999999875,0.06331727460426666,91.252,92.204,False
NZDJPY,short,2024-04-01 00:00,2024-04-08 00:00,91.18,92.391,1.2109999999999985,2024-04-15 00:00,H4,2024-04-10 05:00,2024-04-10 09:00,92.252,92.391,0.13900000000001,0.11478117258464919,91.706,92.391,False
NZDJPY,short,2024-04-01 00:00,2024-04-08 00:00,91.18,92.391,1.2109999999999985,2024-04-15 00:00,H4,2024-04-12 01:00,2024-04-12 05:00,91.877,92.012,0.13500000000000512,0.11147811725846844,91.706,92.391,False
NZDUSD,long,2024-01-29 00:00,2024-02-05 00:00,0.60384,0.60644,0.0025999999999999357,2024-02-12 00:00,H4,2024-02-06 10:00,2024-02-06 14:00,0.60467,0.60515,0.00047999999999992493,0.1846153846153603,0.60384,0.60589,False
NZDUSD,long,2024-02-12 00:00,2024-02-19 00:00,0.60498,0.61248,0.007500000000000062,2024-02-26 00:00,H4,2024-02-14 10:00,2024-02-14 14:00,0.60728,0.6073,1.999999999990898e-05,0.0026666666666545083,0.60498,0.61226,False
NZDUSD,long,2024-02-12 00:00,2024-02-19 00:00,0.60498,0.61248,0.007500000000000062,2024-02-26 00:00,H4,2024-02-16 10:00,2024-02-16 14:00,0.60861,0.60897,0.00036000000000002697,0.0480000000000032,0.60498,0.61226,False
NZDUSD,long,2024-02-12 00:00,2024-02-19 00:00,0.60498,0.61248,0.007500000000000062,2024-02-26 00:00,H4,2024-02-16 18:00,2024-02-18 22:00,0.61226,0.61234,7.999999999996898e-05,0.010666666666662442,0.60498,0.61226,False
