wd_variant,pair,pivot_type,htf,ltf,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch,wd_search_window_start,wd_search_window_end
ALL,AUDCHF,long,M,H1,2015-05-01 00:00,2015-06-01 00:00,0.708095,0.71867,0.010575000000000001,0.708095,0.71541,2015-06-30 02:00,2015-06-30 03:00,0.710375,0.710495,0.00012000000000000899,0.011347517730497303,2015-07-01 00:00,False,2015-05-01 00:00,2015-06-30 23:59
ALL,AUDCHF,long,M,H1,2015-05-01 00:00,2015-06-01 00:00,0.708095,0.71867,0.010575000000000001,0.708095,0.71541,2015-06-30 09:00,2015-06-30 10:00,0.71267,0.713225,0.0005549999999999722,0.05248226950354346,2015-07-01 00:00,False,2015-05-01 00:00,2015-06-30 23:59
ALL,AUDCHF,long,M,H1,2015-09-01 00:00,2015-10-01 00:00,0.670535,0.68293,0.012395000000000045,0.670535,0.676025,2015-09-04 20:00,2015-09-06 21:00,0.671425,0.67174,0.0003149999999999542,0.025413473174663418,2016-01-01 00:00,False,2015-09-01 00:00,2015-11-01 23:59
ALL,AUDCHF,long,M,H1,2015-09-01 00:00,2015-10-01 00:00,0.670535,0.68293,0.012395000000000045,0.670535,0.676025,2015-09-29 06:00,2015-09-29 07:00,0.6726,0.673865,0.0012650000000000716,0.10205728116176419,2016-01-01 00:00,False,2015-09-01 00:00,2015-11-01 23:59
ALL,AUDCHF,long,M,H1,2015-09-01 00:00,2015-10-01 00:00,0.670535,0.68293,0.012395000000000045,0.670535,0.676025,2015-10-02 13:00,2015-10-02 14:00,0.676025,0.67711,0.0010850000000000026,0.08753529649052026,2016-01-01 00:00,False,2015-09-01 00:00,2015-11-01 23:59
ALL,AUDCHF,long,M,H1,2015-09-01 00:00,2015-10-01 00:00,0.670535,0.68293,0.012395000000000045,0.670535,0.676025,2015-10-02 15:00,2015-10-02 16:00,0.67898,0.679635,0.0006549999999999612,0.05284388866478086,2016-01-01 00:00,False,2015-09-01 00:00,2015-11-01 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-11 09:00,2016-02-11 10:00,0.67673,0.68015,0.0034199999999999786,0.09090909090909037,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-12 14:00,2016-02-12 15:00,0.68886,0.68976,0.0009000000000000119,0.02392344497607688,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-12 19:00,2016-02-12 20:00,0.69272,0.69274,2.0000000000020002e-05,0.0005316321105800108,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-17 06:00,2016-02-17 07:00,0.69856,0.6991,0.000540000000000096,0.014354066985648489,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-19 14:00,2016-02-19 15:00,0.70099,0.70114,0.00014999999999998348,0.003987240829345655,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-19 19:00,2016-02-19 20:00,0.70616,0.70665,0.0004899999999999904,0.013024986709196986,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-24 16:00,2016-02-24 17:00,0.70678,0.70698,0.000200000000000089,0.005316321105797157,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-02-29 01:00,2016-02-29 02:00,0.70855,0.70879,0.00024000000000001798,0.006379585326954228,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-03-01 01:00,2016-03-01 02:00,0.70936,0.70942,6.0000000000060005e-05,0.0015948963317400325,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-03-01 04:00,2016-03-01 05:00,0.71102,0.71138,0.00036000000000002697,0.009569377990431342,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-02-01 00:00,2016-03-01 00:00,0.67534,0.71296,0.03761999999999999,0.67534,0.70936,2016-03-01 14:00,2016-03-01 15:00,0.71182,0.71204,0.00021999999999999797,0.0058479532163742175,2016-05-02 00:00,False,2016-02-01 00:00,2016-03-31 23:59
ALL,AUDCHF,long,M,H1,2016-05-02 00:00,2016-06-01 00:00,0.70331,0.718835,0.015525000000000011,0.70331,0.70668,2016-06-16 06:00,2016-06-16 07:00,0.70331,0.70353,0.00021999999999999797,0.014170692431561856,2017-06-01 00:00,False,2016-05-02 00:00,2016-06-30 23:59
ALL,AUDCHF,long,M,H1,2016-05-02 00:00,2016-06-01 00:00,0.70331,0.718835,0.015525000000000011,0.70331,0.70668,2016-06-16 15:00,2016-06-16 16:00,0.7063,0.70638,7.999999999996898e-05,0.005152979066020543,2017-06-01 00:00,False,2016-05-02 00:00,2016-06-30 23:59
ALL,AUDCHF,long,M,H1,2016-05-02 00:00,2016-06-01 00:00,0.70331,0.718835,0.015525000000000011,0.70331,0.70668,2016-06-17 16:00,2016-06-17 17:00,0.70862,0.70863,9.99999999995449e-06,0.0006441223832498862,2017-06-01 00:00,False,2016-05-02 00:00,2016-06-30 23:59
ALL,AUDCHF,long,M,H1,2016-05-02 00:00,2016-06-01 00:00,0.70331,0.718835,0.015525000000000011,0.70331,0.70668,2016-06-17 20:00,2016-06-19 21:00,0.7092,0.70963,0.00042999999999993044,0.027697262479866674,2017-06-01 00:00,False,2016-05-02 00:00,2016-06-30 23:59
ALL,AUDCHF,long,M,H1,2016-05-02 00:00,2016-06-01 00:00,0.70331,0.718835,0.015525000000000011,0.70331,0.70668,2016-06-24 04:00,2016-06-24 05:00,0.71096,0.71123,0.00026999999999999247,0.01739130434782559,2017-06-01 00:00,False,2016-05-02 00:00,2016-06-30 23:59
ALL,AUDCHF,long,M,H1,2016-05-02 00:00,2016-06-01 00:00,0.70331,0.718835,0.015525000000000011,0.70331,0.70668,2016-06-27 17:00,2016-06-27 18:00,0.71609,0.71652,0.00043000000000004146,0.027697262479873825,2017-06-01 00:00,False,2016-05-02 00:00,2016-06-30 23:59
ALL,AUDCHF,long,M,H1,2016-05-02 00:00,2016-06-01 00:00,0.70331,0.718835,0.015525000000000011,0.70331,0.70668,2016-06-27 20:00,2016-06-27 21:00,0.71688,0.717135,0.0002550000000000052,0.016425120772947183,2017-06-01 00:00,False,2016-05-02 00:00,2016-06-30 23:59
ALL,AUDCHF,long,M,H1,2016-12-01 00:00,2017-01-02 00:00,0.72781,0.73386,0.00605,0.72781,0.73386,2016-12-30 21:00,2017-01-02 23:00,0.73283,0.73386,0.0010299999999999754,0.17024793388429346,2017-05-01 00:00,False,2016-12-01 00:00,2017-01-31 23:59
ALL,AUDCHF,long,M,H1,2017-05-01 00:00,2017-06-01 00:00,0.7147,0.719175,0.004475000000000007,0.7147,0.71887,2017-06-02 13:00,2017-06-02 14:00,0.7147,0.715,0.00029999999999996696,0.06703910614524392,2018-08-01 00:00,False,2017-05-01 00:00,2017-07-02 23:59
ALL,AUDCHF,long,M,H1,2017-05-01 00:00,2017-06-01 00:00,0.7147,0.719175,0.004475000000000007,0.7147,0.71887,2017-06-05 03:00,2017-06-05 04:00,0.7176,0.71778,0.00017999999999995797,0.040223463687141386,2018-08-01 00:00,False,2017-05-01 00:00,2017-07-02 23:59
ALL,AUDCHF,long,M,H1,2017-05-01 00:00,2017-06-01 00:00,0.7147,0.719175,0.004475000000000007,0.7147,0.71887,2017-06-06 01:00,2017-06-06 02:00,0.71868,0.71872,4.0000000000040004e-05,0.008938547486042446,2018-08-01 00:00,False,2017-05-01 00:00,2017-07-02 23:59
ALL,AUDCHF,long,M,H1,2017-09-01 00:00,2017-10-02 00:00,0.756,0.758565,0.0025650000000000395,0.756,0.75781,2017-10-11 14:00,2017-10-11 15:00,0.756,0.75603,2.999999999997449e-05,0.011695906432738414,2017-11-01 00:00,False,2017-09-01 00:00,2017-10-31 23:59
ALL,AUDCHF,long,M,H1,2017-09-01 00:00,2017-10-02 00:00,0.756,0.758565,0.0025650000000000395,0.756,0.75781,2017-10-11 17:00,2017-10-11 18:00,0.75684,0.75695,0.0001100000000000545,0.04288499025343189,2017-11-01 00:00,False,2017-09-01 00:00,2017-10-31 23:59
ALL,AUDCHF,long,M,H1,2017-09-01 00:00,2017-10-02 00:00,0.756,0.758565,0.0025650000000000395,0.756,0.75781,2017-10-11 20:00,2017-10-11 21:00,0.75744,0.75774,0.00029999999999996696,0.1169590643274707,2017-11-01 00:00,False,2017-09-01 00:00,2017-10-31 23:59
ALL,AUDCHF,long,M,H1,2017-11-01 00:00,2017-12-01 00:00,0.7424,0.744145,0.0017449999999999966,0.7424,0.74328,2017-12-01 17:00,2017-12-01 18:00,0.7424,0.74244,4.0000000000040004e-05,0.022922636103174833,2018-02-01 00:00,False,2017-11-01 00:00,2017-12-31 23:59
ALL,AUDCHF,long,M,H1,2018-03-01 00:00,2018-04-02 00:00,0.72426,0.73291,0.008649999999999936,0.72426,0.730105,2018-03-05 08:00,2018-03-05 09:00,0.72439,0.7247,0.00031000000000003247,0.03583815028902136,2018-06-01 00:00,False,2018-03-01 00:00,2018-04-30 23:59
ALL,AUDCHF,long,M,H1,2018-03-01 00:00,2018-04-02 00:00,0.72426,0.73291,0.008649999999999936,0.72426,0.730105,2018-03-05 14:00,2018-03-05 15:00,0.72509,0.72532,0.00022999999999995246,0.026589595375717246,2018-06-01 00:00,False,2018-03-01 00:00,2018-04-30 23:59
ALL,AUDCHF,long,M,H1,2018-03-01 00:00,2018-04-02 00:00,0.72426,0.73291,0.008649999999999936,0.72426,0.730105,2018-03-27 22:00,2018-03-27 23:00,0.72628,0.72648,0.00019999999999997797,0.02312138728323462,2018-06-01 00:00,False,2018-03-01 00:00,2018-04-30 23:59
ALL,AUDCHF,long,M,H1,2018-03-01 00:00,2018-04-02 00:00,0.72426,0.73291,0.008649999999999936,0.72426,0.730105,2018-03-28 07:00,2018-03-28 08:00,0.72665,0.7268,0.00014999999999998348,0.017341040462425964,2018-06-01 00:00,False,2018-03-01 00:00,2018-04-30 23:59
ALL,AUDCHF,long,M,H1,2018-03-01 00:00,2018-04-02 00:00,0.72426,0.73291,0.008649999999999936,0.72426,0.730105,2018-04-02 18:00,2018-04-02 19:00,0.730105,0.73041,0.0003049999999999997,0.03526011560693665,2018-06-01 00:00,False,2018-03-01 00:00,2018-04-30 23:59
ALL,AUDCHF,long,M,H1,2018-03-01 00:00,2018-04-02 00:00,0.72426,0.73291,0.008649999999999936,0.72426,0.730105,2018-04-02 23:00,2018-04-03 00:00,0.73092,0.73097,4.999999999999449e-05,0.005780346820808655,2018-06-01 00:00,False,2018-03-01 00:00,2018-04-30 23:59
ALL,AUDCHF,long,M,H1,2018-06-01 00:00,2018-07-02 00:00,0.7276,0.73368,0.006079999999999974,0.7276,0.72906,2018-07-03 01:00,2018-07-03 02:00,0.72768,0.7288,0.0011200000000000099,0.18421052631579188,2018-08-01 00:00,False,2018-06-01 00:00,2018-07-31 23:59
ALL,AUDCHF,long,M,H1,2018-06-01 00:00,2018-07-02 00:00,0.7276,0.73368,0.006079999999999974,0.7276,0.72906,2018-07-03 03:00,2018-07-03 04:00,0.72906,0.72932,0.00025999999999992696,0.04276315789472501,2018-08-01 00:00,False,2018-06-01 00:00,2018-07-31 23:59
ALL,AUDCHF,long,M,H1,2018-06-01 00:00,2018-07-02 00:00,0.7276,0.73368,0.006079999999999974,0.7276,0.72906,2018-07-31 00:00,2018-07-31 01:00,0.7316,0.73164,3.999999999992898e-05,0.0065789473684094,2018-08-01 00:00,False,2018-06-01 00:00,2018-07-31 23:59
ALL,AUDCHF,long,M,H1,2018-06-01 00:00,2018-07-02 00:00,0.7276,0.73368,0.006079999999999974,0.7276,0.72906,2018-07-31 12:00,2018-07-31 13:00,0.73274,0.73312,0.00038000000000004697,0.062500000000008,2018-08-01 00:00,False,2018-06-01 00:00,2018-07-31 23:59
ALL,AUDCHF,long,M,H1,2018-08-01 00:00,2018-09-03 00:00,0.68748,0.69688,0.009400000000000075,0.68748,0.69576,2018-09-17 23:00,2018-09-18 00:00,0.6878,0.68786,6.0000000000060005e-05,0.006382978723410588,2018-12-03 00:00,False,2018-08-01 00:00,2018-09-30 23:59
ALL,AUDCHF,long,M,H1,2018-08-01 00:00,2018-09-03 00:00,0.68748,0.69688,0.009400000000000075,0.68748,0.69576,2018-09-18 12:00,2018-09-18 13:00,0.69152,0.69174,0.00021999999999999797,0.023404255319148533,2018-12-03 00:00,False,2018-08-01 00:00,2018-09-30 23:59
ALL,AUDCHF,long,M,H1,2018-08-01 00:00,2018-09-03 00:00,0.68748,0.69688,0.009400000000000075,0.68748,0.69576,2018-09-18 14:00,2018-09-18 15:00,0.69294,0.6932,0.000260000000000038,0.027659574468088925,2018-12-03 00:00,False,2018-08-01 00:00,2018-09-30 23:59
ALL,AUDCHF,long,M,H1,2018-08-01 00:00,2018-09-03 00:00,0.68748,0.69688,0.009400000000000075,0.68748,0.69576,2018-09-21 12:00,2018-09-21 13:00,0.69478,0.69545,0.0006700000000000594,0.0712765957446866,2018-12-03 00:00,False,2018-08-01 00:00,2018-09-30 23:59
ALL,AUDCHF,long,M,H1,2018-08-01 00:00,2018-09-03 00:00,0.68748,0.69688,0.009400000000000075,0.68748,0.69576,2018-09-23 21:00,2018-09-23 22:00,0.69604,0.6962,0.000160000000000049,0.017021276595749757,2018-12-03 00:00,False,2018-08-01 00:00,2018-09-30 23:59
ALL,AUDCHF,long,M,H1,2018-12-03 00:00,2019-01-01 00:00,0.66488,0.69204,0.027159999999999962,0.66488,0.69009,2019-01-03 06:00,2019-01-03 07:00,0.68343,0.6839,0.00046999999999997044,0.01730486008836418,2019-05-01 00:00,False,2018-12-03 00:00,2019-01-31 23:59
ALL,AUDCHF,long,M,H1,2018-12-03 00:00,2019-01-01 00:00,0.66488,0.69204,0.027159999999999962,0.66488,0.69009,2019-01-03 09:00,2019-01-03 10:00,0.68648,0.68654,6.0000000000060005e-05,0.002209131075112669,2019-05-01 00:00,False,2018-12-03 00:00,2019-01-31 23:59
ALL,AUDCHF,long,M,H1,2018-12-03 00:00,2019-01-01 00:00,0.66488,0.69204,0.027159999999999962,0.66488,0.69009,2019-01-03 11:00,2019-01-03 12:00,0.68744,0.68796,0.0005199999999999649,0.019145802650956025,2019-05-01 00:00,False,2018-12-03 00:00,2019-01-31 23:59
ALL,AUDCHF,long,M,H1,2018-12-03 00:00,2019-01-01 00:00,0.66488,0.69204,0.027159999999999962,0.66488,0.69009,2019-01-04 00:00,2019-01-04 01:00,0.68949,0.68997,0.00047999999999992493,0.017673048600880915,2019-05-01 00:00,False,2018-12-03 00:00,2019-01-31 23:59
ALL,AUDCHF,long,M,H1,2019-03-01 00:00,2019-04-01 00:00,0.70237,0.70626,0.003889999999999949,0.70237,0.7042,2019-03-25 00:00,2019-03-25 01:00,0.70237,0.70276,0.00039000000000000146,0.10025706940874204,2019-05-01 00:00,False,2019-03-01 00:00,2019-04-30 23:59
ALL,AUDCHF,long,M,H1,2019-03-01 00:00,2019-04-01 00:00,0.70237,0.70626,0.003889999999999949,0.70237,0.7042,2019-03-27 15:00,2019-03-27 16:00,0.70312,0.70316,4.0000000000040004e-05,0.010282776349624814,2019-05-01 00:00,False,2019-03-01 00:00,2019-04-30 23:59
ALL,AUDCHF,long,M,H1,2019-03-01 00:00,2019-04-01 00:00,0.70237,0.70626,0.003889999999999949,0.70237,0.7042,2019-03-28 21:00,2019-03-28 22:00,0.70369,0.70382,0.00012999999999996348,0.03341902313623783,2019-05-01 00:00,False,2019-03-01 00:00,2019-04-30 23:59
ALL,AUDCHF,long,M,H1,2019-03-01 00:00,2019-04-01 00:00,0.70237,0.70626,0.003889999999999949,0.70237,0.7042,2019-04-02 23:00,2019-04-03 00:00,0.7042,0.70429,8.999999999992347e-05,0.02313624678661302,2019-05-01 00:00,False,2019-03-01 00:00,2019-04-30 23:59
ALL,AUDCHF,long,M,H1,2019-08-01 00:00,2019-09-02 00:00,0.65006,0.66682,0.016759999999999997,0.65006,0.66368,2019-08-25 22:00,2019-08-25 23:00,0.65006,0.6512,0.0011400000000000299,0.06801909307876075,2019-10-01 00:00,False,2019-08-01 00:00,2019-09-30 23:59
ALL,AUDCHF,long,M,H1,2019-08-01 00:00,2019-09-02 00:00,0.65006,0.66682,0.016759999999999997,0.65006,0.66368,2019-08-26 05:00,2019-08-26 06:00,0.65577,0.6562,0.00043000000000004146,0.02565632458234138,2019-10-01 00:00,False,2019-08-01 00:00,2019-09-30 23:59
ALL,AUDCHF,long,M,H1,2019-08-01 00:00,2019-09-02 00:00,0.65006,0.66682,0.016759999999999997,0.65006,0.66368,2019-08-29 05:00,2019-08-29 06:00,0.65872,0.65906,0.00034000000000000696,0.020286396181384666,2019-10-01 00:00,False,2019-08-01 00:00,2019-09-30 23:59
ALL,AUDCHF,long,M,H1,2019-08-01 00:00,2019-09-02 00:00,0.65006,0.66682,0.016759999999999997,0.65006,0.66368,2019-09-25 13:00,2019-09-25 14:00,0.66554,0.66598,0.00043999999999999595,0.02625298329355585,2019-10-01 00:00,False,2019-08-01 00:00,2019-09-30 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-11-14 15:00,2019-11-14 16:00,0.66884,0.66957,0.0007300000000000084,0.09838274932614692,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-11-14 18:00,2019-11-14 19:00,0.6697,0.66972,2.0000000000020002e-05,0.0026954177897601144,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-11 02:00,2019-12-11 03:00,0.67012,0.67035,0.00022999999999995246,0.03099730458220391,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-18 07:00,2019-12-18 08:00,0.6707,0.67098,0.000280000000000058,0.037735849056611676,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-18 09:00,2019-12-18 10:00,0.67102,0.67124,0.00021999999999999797,0.029649595687331335,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-18 22:00,2019-12-18 23:00,0.67134,0.67152,0.00017999999999995797,0.024258760107811105,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-19 14:00,2019-12-19 15:00,0.6721,0.67234,0.00024000000000001798,0.03234501347709145,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-19 17:00,2019-12-19 18:00,0.67242,0.67248,5.999999999994898e-05,0.00808625336926538,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-19 22:00,2019-12-19 23:00,0.67324,0.67325,1.0000000000065512e-05,0.0013477088948875386,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-20 06:00,2019-12-20 07:00,0.67376,0.67424,0.00047999999999992493,0.06469002695416794,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2019-11-01 00:00,2019-12-02 00:00,0.66884,0.67626,0.007419999999999982,0.66884,0.66984,2019-12-20 09:00,2019-12-20 10:00,0.6752,0.67534,0.000140000000000029,0.018867924528305838,2020-01-01 00:00,False,2019-11-01 00:00,2019-12-31 23:59
ALL,AUDCHF,long,M,H1,2020-03-02 00:00,2020-04-01 00:00,0.53433,0.58957,0.05524000000000007,0.53433,0.58354,2020-03-19 02:00,2020-03-19 03:00,0.53433,0.53586,0.0015300000000000313,0.027697320782042532,2023-04-03 00:00,False,2020-03-02 00:00,2020-04-30 23:59
ALL,AUDCHF,long,M,H1,2020-03-02 00:00,2020-04-01 00:00,0.53433,0.58957,0.05524000000000007,0.53433,0.58354,2020-03-19 07:00,2020-03-19 08:00,0.54816,0.5508,0.0026399999999999757,0.047791455467052366,2023-04-03 00:00,False,2020-03-02 00:00,2020-04-30 23:59
ALL,AUDCHF,long,M,H1,2020-03-02 00:00,2020-04-01 00:00,0.53433,0.58957,0.05524000000000007,0.53433,0.58354,2020-03-19 22:00,2020-03-19 23:00,0.55982,0.56016,0.00034000000000000696,0.0061549601737872295,2023-04-03 00:00,False,2020-03-02 00:00,2020-04-30 23:59
ALL,AUDCHF,long,M,H1,2020-03-02 00:00,2020-04-01 00:00,0.53433,0.58957,0.05524000000000007,0.53433,0.58354,2020-03-23 15:00,2020-03-23 16:00,0.56367,0.56516,0.0014899999999999913,0.026973207820419797,2023-04-03 00:00,False,2020-03-02 00:00,2020-04-30 23:59
ALL,AUDCHF,long,M,H1,2020-03-02 00:00,2020-04-01 00:00,0.53433,0.58957,0.05524000000000007,0.53433,0.58354,2020-03-23 19:00,2020-03-23 20:00,0.56777,0.56938,0.0016100000000000003,0.029145546705285994,2023-04-03 00:00,False,2020-03-02 00:00,2020-04-30 23:59
ALL,AUDCHF,long,M,H1,2020-03-02 00:00,2020-04-01 00:00,0.53433,0.58957,0.05524000000000007,0.53433,0.58354,2020-03-26 01:00,2020-03-26 02:00,0.57279,0.5729,0.00010999999999994348,0.00199131064445951,2023-04-03 00:00,False,2020-03-02 00:00,2020-04-30 23:59
ALL,AUDCHF,long,M,H1,2020-03-02 00:00,2020-04-01 00:00,0.53433,0.58957,0.05524000000000007,0.53433,0.58354,2020-03-26 05:00,2020-03-26 06:00,0.57521,0.57596,0.0007500000000000284,0.013577118030413242,2023-04-03 00:00,False,2020-03-02 00:00,2020-04-30 23:59
