time,open,high,low,close
2004-05-03T11:00:00+02:00,1.15295,1.15295,1.15295,1.15295
2004-05-04T11:00:00+02:00,1.15295,1.15345,1.15295,1.15345
2004-05-05T11:00:00+02:00,1.15345,1.15345,1.152,1.152
2004-05-06T11:00:00+02:00,1.152,1.152,1.1443,1.1443
2004-05-07T11:00:00+02:00,1.1443,1.1443,1.13795,1.13795
2004-05-10T11:00:00+02:00,1.13775,1.1452,1.13775,1.1452
2004-05-11T11:00:00+02:00,1.1452,1.1506,1.1452,1.1506
2004-05-12T11:00:00+02:00,1.1506,1.1506,1.1399,1.1399
2004-05-13T11:00:00+02:00,1.1399,1.1475,1.1399,1.1475
2004-05-14T11:00:00+02:00,1.1475,1.1475,1.14425,1.14425
2004-05-17T11:00:00+02:00,1.14335,1.1472,1.14335,1.1472
2004-05-18T11:00:00+02:00,1.1472,1.1472,1.1465,1.1465
2004-05-19T11:00:00+02:00,1.1465,1.1465,1.1452,1.1452
2004-05-20T11:00:00+02:00,1.1452,1.1459,1.1452,1.1459
2004-05-21T11:00:00+02:00,1.1459,1.14745,1.1459,1.14745
2004-05-24T11:00:00+02:00,1.14685,1.14685,1.1466,1.1466
2004-05-25T11:00:00+02:00,1.1466,1.14675,1.1466,1.14675
2004-05-26T11:00:00+02:00,1.14675,1.14675,1.13835,1.13835
2004-05-27T11:00:00+02:00,1.13835,1.13835,1.1301,1.1301
2004-05-28T11:00:00+02:00,1.1301,1.1301,1.12995,1.12995
2004-05-31T11:00:00+02:00,1.13185,1.13185,1.13145,1.13145
2004-06-01T11:00:00+02:00,1.13145,1.13145,1.12555,1.12555
2004-06-02T11:00:00+02:00,1.12555,1.12555,1.11975,1.11975
2004-06-03T11:00:00+02:00,1.11975,1.11975,1.1148,1.1148
2004-06-04T11:00:00+02:00,1.1148,1.11805,1.1148,1.11805
2004-06-07T11:00:00+02:00,1.11945,1.11945,1.11585,1.11585
2004-06-08T11:00:00+02:00,1.11585,1.1167,1.11585,1.1167
2004-06-09T11:00:00+02:00,1.1167,1.1173,1.1167,1.1173
2004-06-10T11:00:00+02:00,1.1173,1.1173,1.1003,1.1003
2004-06-11T11:00:00+02:00,1.1003,1.10045,1.1003,1.10045
2004-06-14T11:00:00+02:00,1.10175,1.10175,1.10115,1.10115
2004-06-15T11:00:00+02:00,1.10115,1.10115,1.0932,1.0932
2004-06-16T11:00:00+02:00,1.0932,1.0956,1.0932,1.0956
2004-06-17T11:00:00+02:00,1.0956,1.0964,1.0956,1.0964
2004-06-18T11:00:00+02:00,1.0964,1.09885,1.0964,1.09885
2004-06-21T11:00:00+02:00,1.10005,1.10005,1.09805,1.09805
2004-06-22T11:00:00+02:00,1.09805,1.09805,1.095,1.095
2004-06-23T11:00:00+02:00,1.095,1.1016,1.095,1.1016
2004-06-24T11:00:00+02:00,1.1016,1.1023,1.1016,1.1023
2004-06-25T11:00:00+02:00,1.1023,1.1023,1.10195,1.10195
2004-06-28T11:00:00+02:00,1.10055,1.10055,1.0912,1.0912
2004-06-29T11:00:00+02:00,1.0912,1.0941,1.0912,1.0941
2004-06-30T11:00:00+02:00,1.0941,1.0987,1.0941,1.0987
2004-07-01T11:00:00+02:00,1.0987,1.1001,1.0987,1.1001
2004-07-02T11:00:00+02:00,1.1001,1.10205,1.1001,1.10205
2004-07-05T11:00:00+02:00,1.10185,1.10185,1.09965,1.09965
2004-07-06T11:00:00+02:00,1.09965,1.09965,1.098,1.098
2004-07-07T11:00:00+02:00,1.098,1.101,1.098,1.101
2004-07-08T11:00:00+02:00,1.101,1.101,1.09765,1.09765
2004-07-09T11:00:00+02:00,1.09765,1.09915,1.09765,1.09915
2004-07-12T11:00:00+02:00,1.10055,1.10055,1.1005,1.1005
2004-07-13T11:00:00+02:00,1.1005,1.10345,1.1005,1.10345
2004-07-14T11:00:00+02:00,1.10345,1.109,1.10345,1.109
2004-07-15T11:00:00+02:00,1.109,1.1107,1.109,1.1107
2004-07-16T11:00:00+02:00,1.1107,1.11095,1.1107,1.11095
2004-07-19T11:00:00+02:00,1.11005,1.1163,1.11005,1.1163
2004-07-20T11:00:00+02:00,1.1163,1.1163,1.1123,1.1123
2004-07-21T11:00:00+02:00,1.1123,1.1168,1.1123,1.1168
2004-07-22T11:00:00+02:00,1.1168,1.1168,1.1138,1.1138
2004-07-23T11:00:00+02:00,1.1138,1.11645,1.1138,1.11645
2004-07-26T11:00:00+02:00,1.11675,1.11675,1.1149,1.1149
2004-07-27T11:00:00+02:00,1.1149,1.1149,1.1145,1.1145
2004-07-28T11:00:00+02:00,1.1145,1.1145,1.1121,1.1121
2004-07-29T11:00:00+02:00,1.1121,1.1121,1.104,1.104
2004-07-30T11:00:00+02:00,1.104,1.104,1.10355,1.10355
2004-08-02T11:00:00+02:00,1.10375,1.10375,1.0991,1.0991
2004-08-03T11:00:00+02:00,1.0991,1.0991,1.0929,1.0929
2004-08-04T11:00:00+02:00,1.0929,1.0929,1.0905,1.0905
2004-08-05T11:00:00+02:00,1.0905,1.0923,1.0905,1.0923
2004-08-06T11:00:00+02:00,1.0923,1.09395,1.0923,1.09395
2004-08-09T11:00:00+02:00,1.09405,1.0959,1.09405,1.0959
2004-08-10T11:00:00+02:00,1.0959,1.0959,1.0927,1.0927
2004-08-11T11:00:00+02:00,1.0927,1.0927,1.0915,1.0915
2004-08-12T11:00:00+02:00,1.0915,1.0915,1.08495,1.08495
2004-08-13T11:00:00+02:00,1.08495,1.08495,1.07605,1.07605
2004-08-16T11:00:00+02:00,1.07705,1.0801,1.07705,1.0801
2004-08-17T11:00:00+02:00,1.0801,1.0801,1.0778,1.0778
2004-08-18T11:00:00+02:00,1.0778,1.0778,1.07755,1.07755
2004-08-19T11:00:00+02:00,1.07755,1.07855,1.07755,1.07855
2004-08-20T11:00:00+02:00,1.07855,1.07855,1.07665,1.07665
2004-08-23T11:00:00+02:00,1.07565,1.0772,1.07565,1.0772
2004-08-24T11:00:00+02:00,1.0772,1.0881,1.0772,1.0881
