time,open,high,low,close
2004-05-31T11:00:00+02:00,0.79274,0.79274,0.79274,0.79274
2004-06-01T11:00:00+02:00,0.79274,0.79274,0.783485,0.783485
2004-06-02T11:00:00+02:00,0.783485,0.783485,0.77691,0.77691
2004-06-03T11:00:00+02:00,0.77691,0.77691,0.7719,0.7719
2004-06-04T11:00:00+02:00,0.7719,0.7719,0.77098,0.77098
2004-06-07T11:00:00+02:00,0.771935,0.78416,0.771935,0.78416
2004-06-08T11:00:00+02:00,0.78416,0.78416,0.77697,0.77697
2004-06-09T11:00:00+02:00,0.77697,0.77697,0.77507,0.77507
2004-06-10T11:00:00+02:00,0.77507,0.78886,0.77507,0.78886
2004-06-11T11:00:00+02:00,0.78886,0.79217,0.78886,0.79217
2004-06-14T11:00:00+02:00,0.79236,0.79236,0.784285,0.784285
2004-06-15T11:00:00+02:00,0.784285,0.79726,0.784285,0.79726
2004-06-16T11:00:00+02:00,0.79726,0.79726,0.79653,0.79653
2004-06-17T11:00:00+02:00,0.79653,0.79653,0.77912,0.77912
2004-06-18T11:00:00+02:00,0.77912,0.780125,0.77912,0.780125
2004-06-21T11:00:00+02:00,0.780245,0.783425,0.780245,0.783425
2004-06-22T11:00:00+02:00,0.783425,0.78496,0.783425,0.78496
2004-06-23T11:00:00+02:00,0.78496,0.78496,0.782195,0.782195
2004-06-24T11:00:00+02:00,0.782195,0.7902,0.782195,0.7902
2004-06-25T11:00:00+02:00,0.7902,0.79255,0.7902,0.79255
2004-06-28T11:00:00+02:00,0.79324,0.800865,0.79324,0.800865
2004-06-29T11:00:00+02:00,0.800865,0.800865,0.798785,0.798785
2004-06-30T11:00:00+02:00,0.798785,0.798785,0.79444,0.79444
2004-07-01T11:00:00+02:00,0.79444,0.80061,0.79444,0.80061
2004-07-02T11:00:00+02:00,0.80061,0.80061,0.79831,0.79831
2004-07-05T11:00:00+02:00,0.797735,0.800095,0.797735,0.800095
2004-07-06T11:00:00+02:00,0.800095,0.803215,0.800095,0.803215
2004-07-07T11:00:00+02:00,0.803215,0.805575,0.803215,0.805575
2004-07-08T11:00:00+02:00,0.805575,0.805575,0.804115,0.804115
2004-07-09T11:00:00+02:00,0.804115,0.804115,0.803435,0.803435
2004-07-12T11:00:00+02:00,0.803895,0.809455,0.803895,0.809455
2004-07-13T11:00:00+02:00,0.809455,0.81195,0.809455,0.81195
2004-07-14T11:00:00+02:00,0.81195,0.81195,0.80202,0.80202
2004-07-15T11:00:00+02:00,0.80202,0.80447,0.80202,0.80447
2004-07-16T11:00:00+02:00,0.80447,0.80766,0.80447,0.80766
2004-07-19T11:00:00+02:00,0.80844,0.80844,0.805085,0.805085
2004-07-20T11:00:00+02:00,0.805085,0.814,0.805085,0.814
2004-07-21T11:00:00+02:00,0.814,0.814,0.800065,0.800065
2004-07-22T11:00:00+02:00,0.800065,0.80144,0.800065,0.80144
2004-07-23T11:00:00+02:00,0.80144,0.805315,0.80144,0.805315
2004-07-26T11:00:00+02:00,0.804275,0.80444,0.804275,0.80444
2004-07-27T11:00:00+02:00,0.80444,0.80444,0.800355,0.800355
