time,open,high,low,close
2002-05-07T11:00:00+02:00,0.62375,0.62375,0.62375,0.62375
2002-05-08T11:00:00+02:00,0.62375,0.62375,0.62125,0.62125
2002-05-09T11:00:00+02:00,0.62125,0.62295,0.62125,0.62295
2002-05-10T11:00:00+02:00,0.62295,0.6245,0.62295,0.6245
2002-05-13T11:00:00+02:00,0.6246,0.62575,0.6246,0.62575
2002-05-14T11:00:00+02:00,0.62575,0.62575,0.62245,0.62245
2002-05-15T11:00:00+02:00,0.62245,0.62485,0.62245,0.62485
2002-05-16T11:00:00+02:00,0.62485,0.62615,0.62485,0.62615
2002-05-17T11:00:00+02:00,0.62615,0.6315,0.62615,0.6315
2002-05-20T11:00:00+02:00,0.631,0.63155,0.631,0.63155
2002-05-21T11:00:00+02:00,0.63155,0.63155,0.63015,0.63015
2002-05-22T11:00:00+02:00,0.63015,0.63455,0.63015,0.63455
2002-05-23T11:00:00+02:00,0.63455,0.63455,0.63325,0.63325
2002-05-24T11:00:00+02:00,0.63325,0.63325,0.632,0.632
2002-05-27T11:00:00+02:00,0.6321,0.6321,0.6319,0.6319
2002-05-28T11:00:00+02:00,0.6319,0.63665,0.6319,0.63665
2002-05-29T11:00:00+02:00,0.63665,0.63995,0.63665,0.63995
2002-05-30T11:00:00+02:00,0.63995,0.63995,0.63945,0.63945
2002-05-31T11:00:00+02:00,0.63945,0.6411,0.63945,0.6411
2002-06-03T11:00:00+02:00,0.6408,0.64305,0.6408,0.64305
2002-06-04T11:00:00+02:00,0.64305,0.64395,0.64305,0.64395
2002-06-05T11:00:00+02:00,0.64395,0.64395,0.64345,0.64345
2002-06-06T11:00:00+02:00,0.64345,0.64885,0.64345,0.64885
2002-06-07T11:00:00+02:00,0.64885,0.64885,0.6466,0.6466
2002-06-10T11:00:00+02:00,0.6463,0.64675,0.6463,0.64675
2002-06-11T11:00:00+02:00,0.64675,0.64675,0.64445,0.64445
2002-06-12T11:00:00+02:00,0.64445,0.64445,0.64165,0.64165
2002-06-13T11:00:00+02:00,0.64165,0.64165,0.64085,0.64085
2002-06-14T11:00:00+02:00,0.64085,0.64085,0.6402,0.6402
2002-06-17T11:00:00+02:00,0.6396,0.6396,0.63835,0.63835
2002-06-18T11:00:00+02:00,0.63835,0.63855,0.63835,0.63855
2002-06-19T11:00:00+02:00,0.63855,0.64215,0.63855,0.64215
2002-06-20T11:00:00+02:00,0.64215,0.64395,0.64215,0.64395
2002-06-21T11:00:00+02:00,0.64395,0.6486,0.64395,0.6486
2002-06-24T11:00:00+02:00,0.6489,0.6489,0.64635,0.64635
2002-06-25T11:00:00+02:00,0.64635,0.64915,0.64635,0.64915
2002-06-26T11:00:00+02:00,0.64915,0.64915,0.64295,0.64295
2002-06-27T11:00:00+02:00,0.64295,0.64625,0.64295,0.64625
2002-06-28T11:00:00+02:00,0.64625,0.6468,0.64625,0.6468
2002-07-01T11:00:00+02:00,0.6464,0.64655,0.6464,0.64655
2002-07-02T11:00:00+02:00,0.64655,0.64655,0.64215,0.64215
2002-07-03T11:00:00+02:00,0.64215,0.64215,0.64205,0.64205
2002-07-04T11:00:00+02:00,0.64205,0.64205,0.64115,0.64115
2002-07-05T11:00:00+02:00,0.64115,0.64115,0.6392,0.6392
2002-07-08T11:00:00+02:00,0.6403,0.64135,0.6403,0.64135
2002-07-09T11:00:00+02:00,0.64135,0.64155,0.64135,0.64155
2002-07-10T11:00:00+02:00,0.64155,0.64155,0.63895,0.63895
2002-07-11T11:00:00+02:00,0.63895,0.63895,0.63635,0.63635
2002-07-12T11:00:00+02:00,0.63635,0.6381,0.63635,0.6381
2002-07-15T11:00:00+02:00,0.638,0.63945,0.638,0.63945
2002-07-16T11:00:00+02:00,0.63945,0.64215,0.63945,0.64215
2002-07-17T11:00:00+02:00,0.64215,0.64215,0.64115,0.64115
2002-07-18T11:00:00+02:00,0.64115,0.64295,0.64115,0.64295
2002-07-19T11:00:00+02:00,0.64295,0.64295,0.6413,0.6413
2002-07-22T11:00:00+02:00,0.6409,0.6409,0.63875,0.63875
2002-07-23T11:00:00+02:00,0.63875,0.63875,0.63255,0.63255
2002-07-24T11:00:00+02:00,0.63255,0.63285,0.63255,0.63285
2002-07-25T11:00:00+02:00,0.63285,0.63415,0.63285,0.63415
2002-07-26T11:00:00+02:00,0.63415,0.63415,0.6309,0.6309
2002-07-29T11:00:00+02:00,0.6306,0.6306,0.6275,0.6275
2002-07-30T11:00:00+02:00,0.6275,0.6275,0.62475,0.62475
2002-07-31T11:00:00+02:00,0.62475,0.6249,0.62475,0.6249
2002-08-01T11:00:00+02:00,0.6249,0.63055,0.6249,0.63055
2002-08-02T11:00:00+02:00,0.63055,0.63055,0.6283,0.6283
2002-08-05T11:00:00+02:00,0.6284,0.6284,0.62785,0.62785
2002-08-06T11:00:00+02:00,0.62785,0.62845,0.62785,0.62845
2002-08-07T11:00:00+02:00,0.62845,0.63315,0.62845,0.63315
2002-08-08T11:00:00+02:00,0.63315,0.63315,0.63155,0.63155
2002-08-09T11:00:00+02:00,0.63155,0.6365,0.63155,0.6365
2002-08-12T11:00:00+02:00,0.6362,0.63905,0.6362,0.63905
2002-08-13T11:00:00+02:00,0.63905,0.6399,0.63905,0.6399
2002-08-14T11:00:00+02:00,0.6399,0.6399,0.6375,0.6375
2002-08-15T11:00:00+02:00,0.6375,0.6393,0.6375,0.6393
2002-08-16T11:00:00+02:00,0.6393,0.64,0.6393,0.64
