pair,pivot_type,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,pivot_touch_time,ltf,wd_first_time,wd_second_time,wd_low,wd_high,wd_range,wd_pct_of_pivot,htf_wd_low,htf_wd_high,pending_until_pivot_touch
NZDCAD,long,2015-06-01 00:00,2015-07-01 00:00,0.83581,0.84534,0.009529999999999927,2015-08-03 00:00,3D,2015-07-01 00:00,2015-07-06 00:00,0.83841,0.838865,0.0004549999999999832,0.047743966421824414,0.83581,0.83841,False
NZDCAD,long,2015-11-02 00:00,2015-12-01 00:00,0.858525,0.87956,0.021035000000000026,2016-03-01 00:00,3D,2015-11-12 00:00,2015-11-17 00:00,0.858525,0.86245,0.003925000000000067,0.18659377228429105,0.858525,0.878755,False
NZDCAD,long,2015-11-02 00:00,2015-12-01 00:00,0.858525,0.87956,0.021035000000000026,2016-03-01 00:00,3D,2015-11-20 00:00,2015-11-25 00:00,0.868395,0.87027,0.00187499999999996,0.08913715236510376,0.858525,0.878755,False
NZDCAD,short,2016-03-01 00:00,2016-04-01 00:00,0.898425,0.911905,0.013479999999999936,2016-06-01 00:00,3D,2016-03-04 00:00,2016-03-09 00:00,0.90947,0.911905,0.002434999999999965,0.18063798219584395,0.90273,0.911905,False
NZDCAD,long,2016-04-01 00:00,2016-05-02 00:00,0.85922,0.87593,0.016710000000000003,2017-09-01 00:00,3D,2016-04-25 00:00,2016-04-28 00:00,0.85922,0.8612,0.0019799999999999818,0.11849192100538489,0.85922,0.86946,False
NZDCAD,long,2016-04-01 00:00,2016-05-02 00:00,0.85922,0.87593,0.016710000000000003,2017-09-01 00:00,3D,2016-05-24 00:00,2016-05-27 00:00,0.86946,0.871685,0.0022250000000000325,0.13315380011969075,0.85922,0.86946,False
NZDCAD,short,2017-02-01 00:00,2017-03-01 00:00,0.956495,0.96538,0.008885000000000032,2017-05-01 00:00,3D,2017-02-03 00:00,2017-02-08 00:00,0.96418,0.96538,0.0011999999999999789,0.13505908835115077,0.95724,0.96538,False
NZDCAD,short,2017-05-01 00:00,2017-06-01 00:00,0.95641,0.97583,0.019419999999999993,,3D,2017-06-06 00:00,2017-06-09 00:00,0.97524,0.97583,0.0005899999999999794,0.030381050463438704,0.96017,0.97583,True
NZDCAD,short,2017-05-01 00:00,2017-06-01 00:00,0.95641,0.97583,0.019419999999999993,,3D,2017-06-22 00:00,2017-06-27 00:00,0.97019,0.9718,0.0016100000000000003,0.08290422245108141,0.96017,0.97583,True
NZDCAD,long,2017-08-01 00:00,2017-09-01 00:00,0.87414,0.895775,0.02163499999999996,2017-10-02 00:00,3D,2017-09-11 00:00,2017-09-14 00:00,0.87414,0.8777,0.0035600000000000076,0.1645481858100307,0.87414,0.89566,False
NZDCAD,long,2017-08-01 00:00,2017-09-01 00:00,0.87414,0.895775,0.02163499999999996,2017-10-02 00:00,3D,2017-09-22 00:00,2017-09-27 00:00,0.88801,0.88848,0.00047000000000008146,0.021724058238968447,0.87414,0.89566,False
NZDCAD,short,2018-03-01 00:00,2018-04-02 00:00,0.9335,0.95181,0.01831000000000005,,3D,2018-03-13 00:00,2018-03-16 00:00,0.950385,0.95181,0.0014250000000000096,0.07782632441288945,0.93722,0.95181,True
NZDCAD,long,2018-04-02 00:00,2018-05-01 00:00,0.87869,0.90358,0.02489000000000008,2018-06-01 00:00,3D,2018-05-15 00:00,2018-05-18 00:00,0.87869,0.88008,0.0013900000000000023,0.05584572117316183,0.87869,0.90231,False
NZDCAD,long,2018-09-03 00:00,2018-10-01 00:00,0.83222,0.85504,0.022820000000000062,2019-08-01 00:00,3D,2018-10-04 00:00,2018-10-09 00:00,0.83222,0.8341,0.0018799999999999928,0.0823838737949162,0.83222,0.84951,False
NZDCAD,long,2018-09-03 00:00,2018-10-01 00:00,0.83222,0.85504,0.022820000000000062,2019-08-01 00:00,3D,2018-10-22 00:00,2018-10-25 00:00,0.84686,0.84786,0.0010000000000000009,0.043821209465381164,0.83222,0.84951,False
NZDCAD,short,2018-12-03 00:00,2019-01-01 00:00,0.91628,0.9257,0.009419999999999984,2019-03-01 00:00,3D,2018-12-03 00:00,2018-12-06 00:00,0.9252,0.9257,0.0004999999999999449,0.05307855626326388,0.91648,0.9257,False
NZDCAD,short,2018-12-03 00:00,2019-01-01 00:00,0.91628,0.9257,0.009419999999999984,2019-03-01 00:00,3D,2018-12-14 00:00,2018-12-19 00:00,0.92408,0.92512,0.001040000000000041,0.11040339702760538,0.91648,0.9257,False
NZDCAD,short,2018-12-03 00:00,2019-01-01 00:00,0.91628,0.9257,0.009419999999999984,2019-03-01 00:00,3D,2018-12-27 00:00,2019-01-01 00:00,0.91648,0.91667,0.00019000000000002348,0.02016985138004499,0.91648,0.9257,False
NZDCAD,short,2019-03-01 00:00,2019-04-01 00:00,0.90825,0.92818,0.019930000000000003,2020-11-02 00:00,3D,2019-03-21 00:00,2019-03-26 00:00,0.92762,0.92818,0.0005600000000000049,0.02809834420471675,0.91327,0.92818,False
