pair,pivot_type,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
CHFJPY,long,2023-12-01 00:00,2024-01-01 00:00,162.174,167.606,5.431999999999988,162.174,166.798,3D,2023-12-20 00:00,2023-12-25 00:00,165.626,165.908,0.28199999999998226,0.05191458026509258,2024-03-01 00:00,False
CHFJPY,long,2023-12-01 00:00,2024-01-01 00:00,162.174,167.606,5.431999999999988,162.174,166.798,3D,2023-12-28 00:00,2024-01-01 00:00,166.798,167.229,0.4310000000000116,0.07934462444771954,2024-03-01 00:00,False
CHFJPY,long,2024-09-02 00:00,2024-10-01 00:00,165.299,169.858,4.5589999999999975,165.299,169.434,3D,2024-09-25 00:00,2024-09-30 00:00,168.311,168.682,0.3709999999999809,0.08137749506470303,2024-11-01 00:00,False
CHFJPY,short,2024-10-01 00:00,2024-11-01 00:00,176.1,177.326,1.225999999999999,176.688,177.326,3D,2024-10-24 00:00,2024-10-29 00:00,177.227,177.326,0.09899999999998954,0.0807504078303341,2025-04-01 00:00,False
GBPAUD,long,2020-02-03 00:00,2020-03-02 00:00,1.91646,1.96917,0.052710000000000035,1.91646,1.92905,3D,2020-02-04 00:00,2020-02-07 00:00,1.91646,1.91682,0.00035999999999991594,0.006829823562889693,2020-04-01 00:00,False
GBPAUD,long,2020-02-03 00:00,2020-03-02 00:00,1.91646,1.96917,0.052710000000000035,1.91646,1.92905,3D,2020-02-28 00:00,2020-03-04 00:00,1.92905,1.92991,0.0008600000000000829,0.016315689622464092,2020-04-01 00:00,False
GBPAUD,short,2020-03-02 00:00,2020-04-01 00:00,2.02355,2.08584,0.062289999999999957,2.05961,2.08584,3D,2020-03-30 00:00,2020-04-02 00:00,2.05042,2.05961,0.009190000000000254,0.1475357200192689,2024-12-02 00:00,False
GBPAUD,long,2020-09-01 00:00,2020-10-01 00:00,1.74931,1.8046,0.05529000000000006,1.74931,1.78481,3D,2020-09-09 00:00,2020-09-14 00:00,1.74931,1.75392,0.004610000000000003,0.0833785494664496,2020-11-02 00:00,False
GBPAUD,long,2020-09-01 00:00,2020-10-01 00:00,1.74931,1.8046,0.05529000000000006,1.74931,1.78481,3D,2020-09-17 00:00,2020-09-22 00:00,1.76214,1.76988,0.007739999999999858,0.13998914812804936,2020-11-02 00:00,False
GBPAUD,long,2021-04-01 00:00,2021-05-03 00:00,1.77407,1.7916,0.017530000000000046,1.77407,1.78053,3D,2021-04-13 00:00,2021-04-16 00:00,1.77407,1.7764,0.0023299999999999432,0.1329150028522497,2022-03-01 00:00,False
GBPAUD,short,2021-07-01 00:00,2021-08-02 00:00,1.89312,1.91545,0.022330000000000183,1.89722,1.91545,3D,2021-08-17 00:00,2021-08-20 00:00,1.91343,1.91545,0.002020000000000133,0.09046126287506119,2021-09-01 00:00,False
GBPAUD,long,2021-12-01 00:00,2022-01-03 00:00,1.83874,1.86145,0.022710000000000008,1.83874,1.85879,3D,2021-12-13 00:00,2021-12-16 00:00,1.8418,1.84606,0.0042599999999999305,0.18758256274768512,2022-02-01 00:00,False
GBPAUD,long,2021-12-01 00:00,2022-01-03 00:00,1.83874,1.86145,0.022710000000000008,1.83874,1.85879,3D,2021-12-21 00:00,2021-12-24 00:00,1.84775,1.85014,0.002389999999999892,0.10523998238660905,2022-02-01 00:00,False
GBPAUD,short,2022-01-03 00:00,2022-02-01 00:00,1.90242,1.92218,0.01976,1.91794,1.92218,3D,2022-02-01 00:00,2022-02-04 00:00,1.91469,1.91794,0.003249999999999975,0.16447368421052505,2023-04-03 00:00,False
GBPAUD,long,2023-01-02 00:00,2023-02-01 00:00,1.7223,1.74665,0.024350000000000094,1.7223,1.7317,3D,2023-01-31 00:00,2023-02-03 00:00,1.7223,1.726,0.0037000000000000366,0.15195071868583254,,True
GBPAUD,long,2023-06-01 00:00,2023-07-03 00:00,1.85006,1.90626,0.05620000000000003,1.85006,1.88514,3D,2023-06-09 00:00,2023-06-14 00:00,1.85006,1.85354,0.0034799999999999276,0.06192170818505206,2023-09-01 00:00,False
GBPAUD,long,2023-06-01 00:00,2023-07-03 00:00,1.85006,1.90626,0.05620000000000003,1.85006,1.88514,3D,2023-07-18 00:00,2023-07-21 00:00,1.88514,1.89332,0.008179999999999854,0.1455516014234849,2023-09-01 00:00,False
GBPAUD,short,2023-08-01 00:00,2023-09-01 00:00,1.9544,1.99721,0.042810000000000015,1.97491,1.99721,3D,2023-08-16 00:00,2023-08-21 00:00,1.99298,1.99721,0.004229999999999956,0.09880868955851331,2024-03-01 00:00,False
GBPAUD,short,2023-08-01 00:00,2023-09-01 00:00,1.9544,1.99721,0.042810000000000015,1.97491,1.99721,3D,2023-09-01 00:00,2023-09-06 00:00,1.97445,1.97491,0.00045999999999990493,0.010745153001632908,2024-03-01 00:00,False
GBPAUD,long,2023-12-01 00:00,2024-01-01 00:00,1.85886,1.86916,0.010299999999999976,1.85886,1.86051,3D,2023-12-28 00:00,2024-01-01 00:00,1.85926,1.86051,0.0012500000000001954,0.12135922330099012,,True
GBPAUD,short,2024-10-01 00:00,2024-11-01 00:00,1.95996,1.98854,0.02858000000000005,1.9782,1.98854,3D,2024-11-01 00:00,2024-11-06 00:00,1.97324,1.9782,0.004959999999999853,0.17354793561930879,2024-12-02 00:00,False
GBPAUD,long,2025-01-01 00:00,2025-02-03 00:00,1.95932,1.99968,0.04035999999999995,1.95932,1.96398,3D,2025-01-17 00:00,2025-01-22 00:00,1.95932,1.95974,0.00042000000000008697,0.010406342913778184,,True
USDJPY,short,2020-08-03 00:00,2020-09-01 00:00,105.91,107.05,1.1400000000000006,106.552,107.05,3D,2020-08-11 00:00,2020-08-14 00:00,107.041,107.05,0.009000000000000341,0.007894736842105558,2020-10-01 00:00,False
USDJPY,short,2020-08-03 00:00,2020-09-01 00:00,105.91,107.05,1.1400000000000006,106.552,107.05,3D,2020-09-01 00:00,2020-09-04 00:00,106.504,106.552,0.04800000000000182,0.04210526315789631,2020-10-01 00:00,False
USDJPY,long,2020-12-01 00:00,2021-01-01 00:00,102.593,103.318,0.7249999999999943,102.593,102.874,3D,2021-01-01 00:00,2021-01-06 00:00,102.593,102.604,0.01099999999999568,0.01517241379309761,,True
USDJPY,long,2021-04-01 00:00,2021-05-03 00:00,107.478,109.345,1.8670000000000044,107.478,108.336,3D,2021-04-21 00:00,2021-04-26 00:00,107.478,107.644,0.16600000000001103,0.08891269416176252,2021-06-01 00:00,False
USDJPY,long,2021-07-01 00:00,2021-08-02 00:00,108.721,109.721,1.0,108.721,109.066,3D,2021-07-30 00:00,2021-08-04 00:00,108.721,108.877,0.1559999999999917,0.1559999999999917,2021-09-01 00:00,False
USDJPY,short,2021-10-01 00:00,2021-11-01 00:00,113.904,115.522,1.6180000000000092,114.7,115.522,3D,2021-11-22 00:00,2021-11-25 00:00,115.46,115.522,0.06200000000001182,0.038318912237337126,2021-12-01 00:00,False
USDJPY,long,2021-11-01 00:00,2021-12-01 00:00,112.532,113.144,0.612000000000009,112.532,112.562,3D,2021-11-30 00:00,2021-12-03 00:00,112.532,112.562,0.030000000000001137,0.04901960784313839,,True
USDJPY,long,2022-05-02 00:00,2022-06-01 00:00,126.359,128.704,2.345000000000013,126.359,128.648,3D,2022-05-20 00:00,2022-05-25 00:00,126.359,126.552,0.19300000000001205,0.08230277185501535,2023-01-02 00:00,False
USDJPY,short,2022-06-01 00:00,2022-07-01 00:00,135.758,139.394,3.6359999999999957,137.005,139.394,3D,2022-07-14 00:00,2022-07-19 00:00,138.879,139.394,0.5150000000000148,0.14163916391639586,2022-08-01 00:00,False
USDJPY,short,2022-10-03 00:00,2022-11-01 00:00,148.742,151.946,3.2040000000000077,148.827,151.946,3D,2022-10-27 00:00,2022-11-01 00:00,148.827,148.851,0.02400000000000091,0.007490636704120116,2023-09-01 00:00,False
USDJPY,long,2023-01-02 00:00,2023-02-01 00:00,127.22,130.098,2.8780000000000143,127.22,128.084,3D,2023-01-13 00:00,2023-01-18 00:00,127.22,127.566,0.34600000000000364,0.12022237665045236,2023-03-01 00:00,False
USDJPY,long,2023-01-02 00:00,2023-02-01 00:00,127.22,130.098,2.8780000000000143,127.22,128.084,3D,2023-01-31 00:00,2023-02-03 00:00,128.084,128.329,0.24500000000000455,0.08512856150104355,2023-03-01 00:00,False
USDJPY,long,2024-05-01 00:00,2024-06-03 00:00,151.858,157.302,5.443999999999988,151.858,154.546,3D,2024-05-01 00:00,2024-05-06 00:00,151.858,152.815,0.9569999999999936,0.17578986039676628,2024-07-01 00:00,False
USDJPY,long,2024-05-01 00:00,2024-06-03 00:00,151.858,157.302,5.443999999999988,151.858,154.546,3D,2024-06-04 00:00,2024-06-07 00:00,154.546,155.122,0.5760000000000218,0.10580455547392047,2024-07-01 00:00,False
USDJPY,short,2024-06-03 00:00,2024-07-01 00:00,160.786,161.95,1.1639999999999873,161.285,161.95,3D,2024-07-08 00:00,2024-07-11 00:00,161.761,161.808,0.046999999999997044,0.04037800687285013,,True
USDJPY,long,2024-09-02 00:00,2024-10-01 00:00,139.579,143.646,4.066999999999979,139.579,142.971,3D,2024-09-12 00:00,2024-09-17 00:00,139.579,140.322,0.742999999999995,0.18268994344725814,2025-04-01 00:00,False
USDJPY,long,2024-09-02 00:00,2024-10-01 00:00,139.579,143.646,4.066999999999979,139.579,142.971,3D,2024-09-25 00:00,2024-09-30 00:00,141.646,142.068,0.42200000000002547,0.10376198672240661,2025-04-01 00:00,False
USDJPY,long,2025-04-01 00:00,2025-05-01 00:00,139.889,143.0,3.11099999999999,139.889,142.111,3D,2025-04-24 00:00,2025-04-29 00:00,141.965,141.984,0.019000000000005457,0.00610736097717953,,True
GBPUSD,long,2020-03-02 00:00,2020-04-01 00:00,1.14116,1.24156,0.10040000000000004,1.14116,1.21656,3D,2020-03-17 00:00,2020-03-20 00:00,1.14116,1.14502,0.0038599999999999746,0.038446215139441964,2020-05-01 00:00,False
GBPUSD,long,2020-03-02 00:00,2020-04-01 00:00,1.14116,1.24156,0.10040000000000004,1.14116,1.21656,3D,2020-04-02 00:00,2020-04-07 00:00,1.21656,1.22052,0.0039599999999999635,0.03944223107569683,2020-05-01 00:00,False
GBPUSD,long,2020-09-01 00:00,2020-10-01 00:00,1.26752,1.29246,0.024939999999999962,1.26752,1.28196,3D,2020-09-22 00:00,2020-09-25 00:00,1.26752,1.26876,0.0012400000000001299,0.049719326383325255,2020-11-02 00:00,False
GBPUSD,short,2021-07-01 00:00,2021-08-02 00:00,1.39038,1.39835,0.007970000000000033,1.39578,1.39835,3D,2021-07-27 00:00,2021-07-30 00:00,1.39819,1.39835,0.00015999999999993797,0.0200752823086496,2021-09-01 00:00,False
GBPUSD,short,2021-10-01 00:00,2021-11-01 00:00,1.36834,1.38344,0.015100000000000113,1.36982,1.38344,3D,2021-10-19 00:00,2021-10-22 00:00,1.38295,1.38344,0.0004900000000001015,0.03245033112583429,2022-01-03 00:00,False
GBPUSD,short,2021-12-01 00:00,2022-01-03 00:00,1.35311,1.37489,0.02177999999999991,1.35504,1.37489,3D,2022-01-11 00:00,2022-01-14 00:00,1.37431,1.37489,0.0005800000000000249,0.026629935720846067,2022-02-01 00:00,False
GBPUSD,short,2022-05-02 00:00,2022-06-01 00:00,1.26019,1.2667,0.006510000000000016,1.26168,1.2667,3D,2022-05-25 00:00,2022-05-30 00:00,1.266,1.2667,0.0006999999999999229,0.10752688172041801,2023-05-01 00:00,False
GBPUSD,long,2022-06-01 00:00,2022-07-01 00:00,1.17603,1.21787,0.0418400000000001,1.17603,1.19341,3D,2022-07-11 00:00,2022-07-14 00:00,1.17603,1.18075,0.0047200000000000575,0.11281070745698007,2022-08-01 00:00,False
GBPUSD,long,2022-09-01 00:00,2022-10-03 00:00,1.03595,1.11684,0.08089000000000013,1.03595,1.09234,3D,2022-10-06 00:00,2022-10-11 00:00,1.09234,1.10198,0.009639999999999871,0.11917418716775689,2022-11-01 00:00,False
GBPUSD,short,2023-01-02 00:00,2023-02-01 00:00,1.23198,1.24482,0.012839999999999963,1.24018,1.24482,3D,2023-01-23 00:00,2023-01-26 00:00,1.24307,1.24482,0.0017500000000001403,0.13629283489097707,2023-03-01 00:00,False
GBPUSD,long,2023-02-01 00:00,2023-03-01 00:00,1.18032,1.2019,0.021579999999999933,1.18032,1.19151,3D,2023-03-06 00:00,2023-03-09 00:00,1.18032,1.18318,0.0028599999999998627,0.13253012048192175,,True
GBPUSD,long,2023-05-01 00:00,2023-06-01 00:00,1.23081,1.24432,0.013510000000000133,1.23081,1.23684,3D,2023-05-24 00:00,2023-05-29 00:00,1.23081,1.23272,0.0019100000000000783,0.14137675795707325,2023-09-01 00:00,False
GBPUSD,long,2023-05-01 00:00,2023-06-01 00:00,1.23081,1.24432,0.013510000000000133,1.23081,1.23684,3D,2023-06-01 00:00,2023-06-06 00:00,1.23684,1.23916,0.0023200000000000998,0.17172464840859192,2023-09-01 00:00,False
GBPUSD,short,2023-07-03 00:00,2023-08-01 00:00,1.2836,1.31424,0.03064,1.28417,1.31424,3D,2023-07-13 00:00,2023-07-18 00:00,1.3126,1.31424,0.0016400000000000858,0.05352480417754849,2024-03-01 00:00,False
GBPUSD,short,2023-12-01 00:00,2024-01-01 00:00,1.27314,1.2828,0.009660000000000002,1.27858,1.2828,3D,2024-01-09 00:00,2024-01-12 00:00,1.27812,1.27858,0.000460000000000127,0.04761904761906075,2024-02-01 00:00,False
GBPUSD,long,2024-04-01 00:00,2024-05-01 00:00,1.22994,1.24918,0.019239999999999924,1.22994,1.24457,3D,2024-04-18 00:00,2024-04-23 00:00,1.22994,1.23317,0.003230000000000066,0.16787941787942198,2024-11-01 00:00,False
GBPUSD,long,2024-04-01 00:00,2024-05-01 00:00,1.22994,1.24918,0.019239999999999924,1.22994,1.24457,3D,2024-05-06 00:00,2024-05-09 00:00,1.24457,1.24678,0.0022100000000000453,0.11486486486486767,2024-11-01 00:00,False
GBPUSD,long,2024-06-03 00:00,2024-07-01 00:00,1.26128,1.26582,0.0045399999999999885,1.26128,1.26156,3D,2024-06-25 00:00,2024-06-28 00:00,1.26128,1.26156,0.000280000000000058,0.061674008810585615,2024-11-01 00:00,False
GBPUSD,long,2025-01-01 00:00,2025-02-03 00:00,1.20997,1.23122,0.02124999999999999,1.20997,1.22494,3D,2025-01-09 00:00,2025-01-14 00:00,1.20997,1.21384,0.00387000000000004,0.1821176470588255,,True
AUDCAD,long,2020-10-01 00:00,2020-11-02 00:00,0.9248,0.93622,0.011420000000000097,0.9248,0.92996,3D,2020-10-16 00:00,2020-10-21 00:00,0.9248,0.92504,0.00024000000000001798,0.02101576182136742,2021-05-03 00:00,False
AUDCAD,short,2020-12-01 00:00,2021-01-01 00:00,0.9791,0.99012,0.01102000000000003,0.9859,0.99012,3D,2021-01-06 00:00,2021-01-11 00:00,0.98896,0.99012,0.0011600000000000499,0.10526315789474108,2021-02-01 00:00,False
AUDCAD,short,2021-02-01 00:00,2021-03-01 00:00,0.98147,0.99938,0.017910000000000093,0.98989,0.99938,3D,2021-02-22 00:00,2021-02-25 00:00,0.99902,0.99938,0.00036000000000002697,0.020100502512564216,,True
AUDCAD,long,2021-09-01 00:00,2021-10-01 00:00,0.9094,0.9164,0.007000000000000006,0.9094,0.91432,3D,2021-10-06 00:00,2021-10-11 00:00,0.9094,0.91052,0.0011200000000000099,0.16000000000000128,2021-11-01 00:00,False
AUDCAD,long,2021-11-01 00:00,2021-12-01 00:00,0.89722,0.91087,0.01364999999999994,0.89722,0.90641,3D,2021-12-03 00:00,2021-12-08 00:00,0.89722,0.89966,0.0024399999999999977,0.17875457875457937,2022-01-03 00:00,False
AUDCAD,long,2022-04-01 00:00,2022-05-02 00:00,0.89192,0.90796,0.016039999999999943,0.89192,0.90708,3D,2022-05-12 00:00,2022-05-17 00:00,0.89192,0.89472,0.0027999999999999137,0.17456359102243912,2022-06-01 00:00,False
AUDCAD,long,2022-06-01 00:00,2022-07-01 00:00,0.87359,0.8889,0.015310000000000046,0.87359,0.88446,3D,2022-07-11 00:00,2022-07-14 00:00,0.87359,0.87522,0.0016300000000000203,0.10646636185499775,2022-08-01 00:00,False
AUDCAD,short,2022-08-01 00:00,2022-09-01 00:00,0.89867,0.91067,0.01200000000000001,0.90156,0.91067,3D,2022-08-09 00:00,2022-08-12 00:00,0.9096,0.91067,0.0010700000000000154,0.08916666666666787,2022-11-01 00:00,False
AUDCAD,long,2022-10-03 00:00,2022-11-01 00:00,0.85993,0.87158,0.01165000000000005,0.85993,0.8636,3D,2022-11-01 00:00,2022-11-04 00:00,0.8636,0.86362,2.0000000000020002e-05,0.0017167381974266024,2023-08-01 00:00,False
AUDCAD,long,2023-06-01 00:00,2023-07-03 00:00,0.87442,0.88236,0.007940000000000058,0.87442,0.87726,3D,2023-06-27 00:00,2023-06-30 00:00,0.87442,0.87538,0.0009600000000000719,0.12090680100756485,2023-08-01 00:00,False
AUDCAD,short,2023-07-03 00:00,2023-08-01 00:00,0.88602,0.90567,0.019649999999999945,0.88698,0.90567,3D,2023-07-21 00:00,2023-07-26 00:00,0.89578,0.89812,0.0023400000000000087,0.11908396946564963,2023-11-01 00:00,False
AUDCAD,long,2024-01-01 00:00,2024-02-01 00:00,0.87264,0.88227,0.009630000000000027,0.87264,0.88014,3D,2024-02-07 00:00,2024-02-12 00:00,0.87264,0.87374,0.0010999999999999899,0.11422637590861752,2024-03-01 00:00,False
AUDCAD,short,2024-06-03 00:00,2024-07-01 00:00,0.91356,0.92642,0.012859999999999983,0.91827,0.92642,3D,2024-07-11 00:00,2024-07-16 00:00,0.9251,0.92642,0.0013199999999999878,0.1026438569206835,2024-08-01 00:00,False
AUDCAD,short,2025-03-03 00:00,2025-04-01 00:00,0.89824,0.91304,0.014799999999999924,0.90454,0.91304,3D,2025-03-13 00:00,2025-03-18 00:00,0.9129,0.91304,0.00013999999999991797,0.009459459459453964,2025-05-01 00:00,False
AUDCAD,long,2025-04-01 00:00,2025-05-01 00:00,0.84416,0.88334,0.03917999999999999,0.84416,0.88011,3D,2025-04-03 00:00,2025-04-08 00:00,0.84416,0.84573,0.0015699999999999603,0.04007146503317919,,True
EURNZD,short,2020-03-02 00:00,2020-04-01 00:00,1.85131,1.99321,0.14189999999999992,1.86346,1.99321,3D,2020-03-30 00:00,2020-04-02 00:00,1.85387,1.86346,0.009589999999999987,0.06758280479210707,2024-08-01 00:00,False
EURNZD,short,2020-05-01 00:00,2020-06-01 00:00,1.78966,1.8265,0.036839999999999984,1.79483,1.8265,3D,2020-05-27 00:00,2020-06-01 00:00,1.79483,1.79814,0.003310000000000146,0.08984799131379337,2020-08-03 00:00,False
EURNZD,long,2020-06-01 00:00,2020-07-01 00:00,1.71643,1.74044,0.024010000000000087,1.71643,1.71908,3D,2020-07-08 00:00,2020-07-13 00:00,1.71666,1.71839,0.0017300000000000093,0.07205331112036664,2020-11-02 00:00,False
EURNZD,short,2020-07-01 00:00,2020-08-03 00:00,1.77684,1.82246,0.045619999999999994,1.78026,1.82246,3D,2020-08-14 00:00,2020-08-19 00:00,1.8192,1.82246,0.0032600000000000406,0.07145988601490665,2020-09-01 00:00,False
EURNZD,short,2020-12-01 00:00,2021-01-01 00:00,1.70084,1.73478,0.03394000000000008,1.7129,1.73478,3D,2020-12-18 00:00,2020-12-23 00:00,1.7304,1.73478,0.0043800000000000505,0.12905126694166294,2021-05-03 00:00,False
EURNZD,long,2021-02-01 00:00,2021-03-01 00:00,1.6323,1.66916,0.03685999999999989,1.6323,1.64866,3D,2021-02-22 00:00,2021-02-25 00:00,1.6323,1.63378,0.0014799999999999258,0.04015192620726886,2021-04-01 00:00,False
EURNZD,long,2021-02-01 00:00,2021-03-01 00:00,1.6323,1.66916,0.03685999999999989,1.6323,1.64866,3D,2021-03-15 00:00,2021-03-18 00:00,1.64866,1.6489,0.00024000000000001798,0.006511123168747116,2021-04-01 00:00,False
EURNZD,short,2021-03-01 00:00,2021-04-01 00:00,1.67952,1.6991,0.019580000000000153,1.69852,1.6991,3D,2021-04-08 00:00,2021-04-13 00:00,1.69748,1.69852,0.0010399999999999299,0.053115423901936756,2021-05-03 00:00,False
EURNZD,short,2021-07-01 00:00,2021-08-02 00:00,1.7025,1.7164,0.013900000000000023,1.71051,1.7164,3D,2021-08-17 00:00,2021-08-20 00:00,1.71605,1.7164,0.00034999999999985043,0.02517985611509711,2022-01-03 00:00,False
EURNZD,long,2021-08-02 00:00,2021-09-01 00:00,1.6533,1.67555,0.022250000000000103,1.6533,1.66416,3D,2021-09-10 00:00,2021-09-15 00:00,1.6533,1.65418,0.0008799999999999919,0.039550561797752265,2021-10-01 00:00,False
EURNZD,long,2021-10-01 00:00,2021-11-01 00:00,1.60647,1.6127,0.006229999999999958,1.60647,1.61163,3D,2021-11-17 00:00,2021-11-22 00:00,1.60647,1.60696,0.0004899999999998794,0.0786516853932396,2022-03-01 00:00,False
