pair,pivot_type,htf_first_candle_time,htf_second_candle_time,htf_gap_low,htf_gap_high,htf_gap_width,htf_wick_diff_low,htf_wick_diff_high,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_htf_gap,htf_first_touch_time,pending_until_htf_touch
GBPAUD,long,2016-10-03 00:00,2016-11-01 00:00,1.53222,1.60882,0.0766,1.53222,1.589795,3D,2016-10-21 00:00,2016-10-26 00:00,1.57907,1.584855,0.005784999999999929,0.07552219321148733,2017-01-02 00:00,False
GBPAUD,short,2017-05-01 00:00,2017-06-01 00:00,1.73472,1.76516,0.030440000000000023,1.74928,1.76516,3D,2017-05-08 00:00,2017-05-11 00:00,1.76385,1.76516,0.0013100000000001444,0.04303547963206779,2017-10-02 00:00,False
GBPAUD,short,2018-04-02 00:00,2018-05-01 00:00,1.82821,1.84766,0.01945000000000019,1.82954,1.84766,3D,2018-04-24 00:00,2018-04-27 00:00,1.84658,1.84746,0.0008799999999999919,0.04524421593830248,2018-09-03 00:00,False
GBPAUD,long,2018-05-01 00:00,2018-06-01 00:00,1.73926,1.75666,0.017400000000000082,1.73926,1.75188,3D,2018-05-31 00:00,2018-06-05 00:00,1.73926,1.73934,8.000000000008001e-05,0.0045977011494298635,2018-08-01 00:00,False
GBPAUD,short,2018-06-01 00:00,2018-07-02 00:00,1.78332,1.79805,0.01472999999999991,1.79582,1.79805,3D,2018-06-21 00:00,2018-06-26 00:00,1.7959,1.79805,0.0021499999999998742,0.1459606245756882,2018-08-01 00:00,False
GBPAUD,long,2018-07-02 00:00,2018-08-01 00:00,1.72834,1.76685,0.038510000000000044,1.72834,1.75694,3D,2018-08-15 00:00,2018-08-20 00:00,1.74113,1.74178,0.0006500000000000394,0.016878732796677193,2018-11-01 00:00,False
GBPAUD,short,2018-10-01 00:00,2018-11-01 00:00,1.805,1.87331,0.06831000000000009,1.81496,1.87331,3D,2018-10-09 00:00,2018-10-12 00:00,1.862,1.87331,0.011309999999999931,0.16556873078612086,2018-12-03 00:00,False
GBPAUD,short,2018-10-01 00:00,2018-11-01 00:00,1.805,1.87331,0.06831000000000009,1.81496,1.87331,3D,2018-11-02 00:00,2018-11-07 00:00,1.81494,1.81496,1.999999999990898e-05,0.0002927829014772208,2018-12-03 00:00,False
GBPAUD,short,2018-12-03 00:00,2019-01-01 00:00,1.8093,2.02495,0.21565000000000012,1.81756,2.02495,3D,2019-01-22 00:00,2019-01-25 00:00,1.8434,1.85239,0.008990000000000054,0.04168792024113169,2019-02-01 00:00,False
GBPAUD,long,2019-01-01 00:00,2019-02-01 00:00,1.7613,1.80226,0.040959999999999885,1.7613,1.7869,3D,2019-01-09 00:00,2019-01-14 00:00,1.7613,1.76432,0.0030200000000000227,0.07373046875000076,2019-07-01 00:00,False
GBPAUD,long,2019-01-01 00:00,2019-02-01 00:00,1.7613,1.80226,0.040959999999999885,1.7613,1.7869,3D,2019-01-30 00:00,2019-02-04 00:00,1.7869,1.79374,0.006839999999999957,0.16699218749999942,2019-07-01 00:00,False
GBPAUD,short,2019-11-01 00:00,2019-12-02 00:00,1.91171,1.95234,0.040629999999999944,1.91528,1.95234,3D,2019-12-11 00:00,2019-12-16 00:00,1.9516,1.95234,0.0007399999999999629,0.018213142997784,2020-01-01 00:00,False
USDJPY,long,2015-01-01 00:00,2015-02-02 00:00,115.855,117.535,1.6799999999999926,115.855,116.874,3D,2015-01-30 00:00,2015-02-04 00:00,116.874,117.027,0.1530000000000058,0.09107142857143243,2015-08-03 00:00,False
USDJPY,short,2015-03-02 00:00,2015-04-01 00:00,120.142,122.0285,1.886499999999998,120.8465,122.0285,3D,2015-03-13 00:00,2015-03-18 00:00,121.414,121.574,0.1599999999999966,0.08481314603763411,2015-05-01 00:00,False
USDJPY,long,2015-06-01 00:00,2015-07-01 00:00,120.4125,122.499,2.086500000000001,120.4125,121.9395,3D,2015-07-06 00:00,2015-07-09 00:00,120.4125,120.465,0.052500000000009095,0.025161754133721098,2015-08-03 00:00,False
USDJPY,long,2015-12-01 00:00,2016-01-01 00:00,115.973,120.2065,4.2335000000000065,115.973,120.003,3D,2016-01-14 00:00,2016-01-19 00:00,115.973,116.5085,0.535499999999999,0.1264910830282268,2016-02-01 00:00,False
USDJPY,long,2016-07-01 00:00,2016-08-01 00:00,99.544,102.068,2.524000000000001,99.544,99.9965,3D,2016-08-16 00:00,2016-08-19 00:00,99.544,99.8755,0.33150000000000546,0.13133914421553303,2016-09-01 00:00,False
USDJPY,long,2017-03-01 00:00,2017-04-03 00:00,108.13,111.3875,3.2575000000000074,108.13,110.108,3D,2017-04-12 00:00,2017-04-17 00:00,108.13,108.554,0.4240000000000066,0.13016116653875845,2017-05-01 00:00,False
USDJPY,short,2017-04-03 00:00,2017-05-01 00:00,111.52,114.379,2.859000000000009,111.784,114.379,3D,2017-05-08 00:00,2017-05-11 00:00,114.374,114.379,0.005000000000009663,0.001748863238898093,2017-06-01 00:00,False
USDJPY,short,2017-04-03 00:00,2017-05-01 00:00,111.52,114.379,2.859000000000009,111.784,114.379,3D,2017-05-19 00:00,2017-05-24 00:00,111.858,112.132,0.2740000000000009,0.09583770549143059,2017-06-01 00:00,False
USDJPY,short,2017-06-01 00:00,2017-07-03 00:00,112.39,114.498,2.108000000000004,112.928,114.498,3D,2017-07-05 00:00,2017-07-10 00:00,114.183,114.498,0.3149999999999977,0.1494307400379493,2017-09-01 00:00,False
USDJPY,long,2017-11-01 00:00,2017-12-01 00:00,110.843,112.533,1.6899999999999977,110.843,111.406,3D,2017-11-21 00:00,2017-11-24 00:00,110.843,111.069,0.2259999999999991,0.1337278106508872,2018-01-01 00:00,False
USDJPY,short,2017-12-01 00:00,2018-01-01 00:00,112.693,113.752,1.0589999999999975,113.388,113.752,3D,2017-12-07 00:00,2017-12-12 00:00,113.691,113.752,0.06099999999999284,0.0576015108592946,2018-07-02 00:00,False
USDJPY,long,2018-03-01 00:00,2018-04-02 00:00,104.638,106.283,1.644999999999996,104.638,105.659,3D,2018-03-21 00:00,2018-03-26 00:00,104.638,104.64,0.001999999999995339,0.0012158054711217895,2019-01-01 00:00,False
USDJPY,long,2018-03-01 00:00,2018-04-02 00:00,104.638,106.283,1.644999999999996,104.638,105.659,3D,2018-03-29 00:00,2018-04-03 00:00,105.659,105.695,0.03599999999998715,0.021884498480235406,2019-01-01 00:00,False
USDJPY,short,2018-09-03 00:00,2018-10-01 00:00,113.694,114.55,0.8559999999999945,113.708,114.55,3D,2018-10-01 00:00,2018-10-04 00:00,114.543,114.55,0.006999999999990791,0.008177570093447238,2018-11-01 00:00,False
USDJPY,long,2018-10-01 00:00,2018-11-01 00:00,111.378,112.944,1.5660000000000025,111.378,112.306,3D,2018-11-15 00:00,2018-11-20 00:00,112.306,112.42,0.11400000000000432,0.07279693486590302,2018-12-03 00:00,False
USDJPY,long,2019-01-01 00:00,2019-02-01 00:00,104.819,108.872,4.052999999999997,104.819,108.726,3D,2019-01-09 00:00,2019-01-14 00:00,107.77,107.986,0.21600000000000819,0.05329385640266675,2019-05-01 00:00,False
USDJPY,short,2019-02-01 00:00,2019-03-01 00:00,111.386,112.138,0.7520000000000095,111.494,112.138,3D,2019-02-28 00:00,2019-03-05 00:00,112.079,112.138,0.05900000000001171,0.07845744680852522,2019-04-01 00:00,False
USDJPY,long,2019-10-01 00:00,2019-11-01 00:00,106.484,108.028,1.5440000000000111,106.484,107.887,3D,2019-10-01 00:00,2019-10-04 00:00,106.484,106.585,0.10099999999999909,0.06541450777201967,2020-01-01 00:00,False
GBPUSD,long,2015-03-02 00:00,2015-04-01 00:00,1.45659,1.481665,0.02507499999999996,1.45659,1.4635,3D,2015-04-08 00:00,2015-04-13 00:00,1.45659,1.45874,0.0021499999999998742,0.0857427716849403,2015-12-01 00:00,False
GBPUSD,short,2015-04-01 00:00,2015-05-01 00:00,1.535245,1.58152,0.046275000000000066,1.54987,1.58152,3D,2015-05-12 00:00,2015-05-15 00:00,1.580885,1.58152,0.0006349999999999412,0.013722312263639984,2015-06-01 00:00,False
GBPUSD,long,2015-05-01 00:00,2015-06-01 00:00,1.50894,1.52935,0.02041000000000004,1.50894,1.517045,3D,2015-05-28 00:00,2015-06-02 00:00,1.517045,1.517995,0.0009500000000000064,0.04654581087702129,2015-09-01 00:00,False
GBPUSD,long,2015-09-01 00:00,2015-10-01 00:00,1.51075,1.512875,0.0021249999999999325,1.51075,1.510795,3D,2015-09-28 00:00,2015-10-01 00:00,1.51075,1.510795,4.500000000007276e-05,0.021176470588270206,2015-11-02 00:00,False
GBPUSD,long,2016-10-03 00:00,2016-11-01 00:00,1.16496,1.224165,0.05920499999999995,1.16496,1.220595,3D,2016-10-21 00:00,2016-10-26 00:00,1.20831,1.211425,0.003114999999999979,0.05261379951017619,2016-12-01 00:00,False
GBPUSD,long,2017-08-01 00:00,2017-09-01 00:00,1.27738,1.29304,0.015660000000000007,1.27738,1.29053,3D,2017-08-21 00:00,2017-08-24 00:00,1.27738,1.27798,0.0005999999999999339,0.03831417624520649,2018-08-01 00:00,False
GBPUSD,long,2017-10-02 00:00,2017-11-01 00:00,1.30272,1.32837,0.02564999999999995,1.30272,1.30396,3D,2017-10-31 00:00,2017-11-03 00:00,1.30396,1.30426,0.00029999999999996696,0.011695906432747273,2018-05-01 00:00,False
GBPUSD,long,2017-12-01 00:00,2018-01-01 00:00,1.33008,1.35059,0.020510000000000028,1.33008,1.3458,3D,2017-12-20 00:00,2017-12-25 00:00,1.3332,1.33478,0.0015800000000001369,0.07703559239396074,2018-05-01 00:00,False
GBPUSD,short,2018-01-01 00:00,2018-02-01 00:00,1.4189,1.43455,0.015649999999999942,1.42785,1.43455,3D,2018-01-30 00:00,2018-02-02 00:00,1.42777,1.42785,8.000000000008001e-05,0.005111821086267112,2018-03-01 00:00,False
GBPUSD,long,2018-08-01 00:00,2018-09-03 00:00,1.26622,1.29604,0.02982000000000018,1.26622,1.2786,3D,2018-08-10 00:00,2018-08-15 00:00,1.26622,1.27045,0.004230000000000178,0.14185110663984415,2018-10-01 00:00,False
GBPUSD,long,2018-08-01 00:00,2018-09-03 00:00,1.26622,1.29604,0.02982000000000018,1.26622,1.2786,3D,2018-08-31 00:00,2018-09-05 00:00,1.2786,1.28104,0.0024399999999999977,0.08182427900737703,2018-10-01 00:00,False
GBPUSD,short,2018-09-03 00:00,2018-10-01 00:00,1.30302,1.32992,0.026899999999999924,1.32582,1.32992,3D,2018-09-18 00:00,2018-09-21 00:00,1.32772,1.32992,0.0021999999999999797,0.08178438661709984,2018-11-01 00:00,False
GBPUSD,short,2018-09-03 00:00,2018-10-01 00:00,1.30302,1.32992,0.026899999999999924,1.32582,1.32992,3D,2018-10-09 00:00,2018-10-12 00:00,1.32527,1.32582,0.0005500000000000504,0.020446096654277025,2018-11-01 00:00,False
GBPUSD,long,2018-11-01 00:00,2018-12-03 00:00,1.24771,1.27507,0.02735999999999983,1.24771,1.27243,3D,2018-12-06 00:00,2018-12-11 00:00,1.24771,1.25064,0.002929999999999877,0.10709064327484998,2019-01-01 00:00,False
GBPUSD,long,2019-07-01 00:00,2019-08-01 00:00,1.20154,1.21607,0.014529999999999932,1.20154,1.21192,3D,2019-08-07 00:00,2019-08-12 00:00,1.20154,1.20241,0.0008699999999999264,0.05987611837576948,2019-09-02 00:00,False
GBPUSD,short,2019-10-01 00:00,2019-11-01 00:00,1.29411,1.30126,0.00714999999999999,1.29854,1.30126,3D,2019-10-17 00:00,2019-10-22 00:00,1.3001,1.30126,0.0011600000000000499,0.16223776223776945,2019-12-02 00:00,False
AUDCAD,long,2015-10-01 00:00,2015-11-02 00:00,0.924955,0.93338,0.008425000000000016,0.924955,0.930095,3D,2015-10-01 00:00,2015-10-06 00:00,0.924955,0.92548,0.0005249999999999977,0.06231454005934679,2016-05-02 00:00,False
AUDCAD,long,2015-10-01 00:00,2015-11-02 00:00,0.924955,0.93338,0.008425000000000016,0.924955,0.930095,3D,2015-10-27 00:00,2015-10-30 00:00,0.930095,0.930745,0.0006500000000000394,0.07715133531157724,2016-05-02 00:00,False
AUDCAD,short,2016-03-01 00:00,2016-04-01 00:00,0.99574,1.0054,0.009660000000000113,1.00262,1.0054,3D,2016-03-30 00:00,2016-04-04 00:00,1.00084,1.00262,0.0017800000000001148,0.1842650103519766,2016-07-01 00:00,False
AUDCAD,long,2016-05-02 00:00,2016-06-01 00:00,0.93266,0.946965,0.014304999999999901,0.93266,0.93904,3D,2016-05-24 00:00,2016-05-27 00:00,0.93266,0.93497,0.0023099999999999232,0.16148199930093948,2018-08-01 00:00,False
AUDCAD,short,2016-07-01 00:00,2016-08-01 00:00,0.99106,1.0118,0.02073999999999998,0.99718,1.0118,3D,2016-08-08 00:00,2016-08-11 00:00,1.0094,1.0118,0.0023999999999999577,0.11571841851494503,2016-09-01 00:00,False
AUDCAD,long,2016-08-01 00:00,2016-09-01 00:00,0.9762,0.98514,0.008940000000000059,0.9762,0.97922,3D,2016-09-01 00:00,2016-09-06 00:00,0.97922,0.98016,0.0009400000000000519,0.1051454138702512,2016-12-01 00:00,False
AUDCAD,short,2017-04-03 00:00,2017-05-01 00:00,1.02245,1.03462,0.012170000000000014,1.02676,1.03462,3D,2017-04-28 00:00,2017-05-03 00:00,1.03454,1.03462,8.000000000008001e-05,0.006573541495487257,2018-03-01 00:00,False
AUDCAD,long,2017-06-01 00:00,2017-07-03 00:00,0.9736,0.9967,0.02310000000000001,0.9736,0.99209,3D,2017-07-21 00:00,2017-07-26 00:00,0.98614,0.98887,0.00273000000000001,0.11818181818181857,2017-08-01 00:00,False
AUDCAD,long,2018-04-02 00:00,2018-05-01 00:00,0.95546,0.96702,0.011560000000000015,0.95546,0.96606,3D,2018-05-07 00:00,2018-05-10 00:00,0.95546,0.957,0.0015399999999999858,0.13321799307958337,2018-07-02 00:00,False
AUDCAD,long,2018-10-01 00:00,2018-11-01 00:00,0.91053,0.93053,0.020000000000000018,0.91053,0.93046,3D,2018-10-01 00:00,2018-10-04 00:00,0.91053,0.91324,0.002710000000000101,0.13550000000000495,2019-01-01 00:00,False
AUDCAD,long,2018-10-01 00:00,2018-11-01 00:00,0.91053,0.93053,0.020000000000000018,0.91053,0.93046,3D,2018-10-22 00:00,2018-10-25 00:00,0.91758,0.91974,0.0021600000000000508,0.10800000000000244,2019-01-01 00:00,False
AUDCAD,long,2019-09-02 00:00,2019-10-01 00:00,0.88357,0.8937,0.010130000000000083,0.88357,0.89228,3D,2019-10-22 00:00,2019-10-25 00:00,0.89034,0.89102,0.0006800000000000139,0.06712734452122492,2020-01-01 00:00,False
EURNZD,long,2015-03-02 00:00,2015-04-01 00:00,1.388325,1.43656,0.04823500000000003,1.388325,1.413095,3D,2015-04-16 00:00,2015-04-21 00:00,1.388325,1.394855,0.006529999999999925,0.13537887426142678,,True
EURNZD,short,2015-08-03 00:00,2015-09-01 00:00,1.768155,1.89583,0.12767499999999998,1.80196,1.89583,3D,2015-09-15 00:00,2015-09-18 00:00,1.80178,1.80196,0.000180000000000069,0.0014098296455850325,2018-09-03 00:00,False
EURNZD,long,2016-04-01 00:00,2016-05-02 00:00,1.61039,1.64129,0.030899999999999928,1.61039,1.634355,3D,2016-04-15 00:00,2016-04-20 00:00,1.61039,1.610795,0.0004049999999999887,0.01310679611650452,2016-06-01 00:00,False
EURNZD,short,2016-05-02 00:00,2016-06-01 00:00,1.64586,1.693155,0.047294999999999865,1.651075,1.693155,3D,2016-05-24 00:00,2016-05-27 00:00,1.665675,1.67154,0.005865000000000009,0.12400888043133579,2017-08-01 00:00,False
EURNZD,long,2016-08-01 00:00,2016-09-01 00:00,1.50287,1.53925,0.03638000000000008,1.50287,1.52237,3D,2016-09-19 00:00,2016-09-22 00:00,1.516515,1.5184,0.0018849999999999145,0.05181418361736972,2016-10-03 00:00,False
EURNZD,long,2016-11-01 00:00,2016-12-01 00:00,1.46922,1.495365,0.026145000000000085,1.46922,1.48403,3D,2016-12-07 00:00,2016-12-12 00:00,1.46922,1.47213,0.002909999999999968,0.1113023522662061,2017-01-02 00:00,False
EURNZD,long,2017-02-01 00:00,2017-03-01 00:00,1.45359,1.47059,0.017000000000000126,1.45359,1.4699,3D,2017-02-21 00:00,2017-02-24 00:00,1.45931,1.46198,0.00266999999999995,0.15705882352940767,,True
EURNZD,short,2017-05-01 00:00,2017-06-01 00:00,1.58725,1.62374,0.03648999999999991,1.5931,1.62374,3D,2017-05-29 00:00,2017-06-01 00:00,1.58814,1.5931,0.004959999999999853,0.1359276514113419,2017-07-03 00:00,False
EURNZD,long,2018-01-01 00:00,2018-02-01 00:00,1.65217,1.685695,0.03352500000000003,1.65217,1.6727,3D,2018-01-09 00:00,2018-01-12 00:00,1.65217,1.6549,0.0027300000000001212,0.08143176733781116,2018-03-01 00:00,False
EURNZD,long,2018-01-01 00:00,2018-02-01 00:00,1.65217,1.685695,0.03352500000000003,1.65217,1.6727,3D,2018-02-20 00:00,2018-02-23 00:00,1.6727,1.67814,0.005439999999999889,0.1622669649515253,2018-03-01 00:00,False
EURNZD,short,2018-04-02 00:00,2018-05-01 00:00,1.71698,1.72945,0.012469999999999981,1.72578,1.72945,3D,2018-05-10 00:00,2018-05-15 00:00,1.72771,1.72945,0.0017399999999998528,0.13953488372091863,2018-06-01 00:00,False
EURNZD,short,2018-06-01 00:00,2018-07-02 00:00,1.72568,1.7379,0.012219999999999898,1.72603,1.7379,3D,2018-07-12 00:00,2018-07-17 00:00,1.73102,1.73301,0.0019899999999999363,0.16284779050736112,2018-08-01 00:00,False
EURNZD,short,2018-09-03 00:00,2018-10-01 00:00,1.75285,1.79296,0.04011000000000009,1.78262,1.79296,3D,2018-10-04 00:00,2018-10-09 00:00,1.7884,1.79296,0.0045600000000001195,0.11368735976066091,2019-08-01 00:00,False
EURNZD,short,2019-02-01 00:00,2019-03-01 00:00,1.67038,1.68503,0.014650000000000052,1.67286,1.68503,3D,2019-02-28 00:00,2019-03-05 00:00,1.6726,1.67286,0.00025999999999992696,0.017747440273032492,2019-04-01 00:00,False
EURNZD,short,2019-05-01 00:00,2019-06-03 00:00,1.70872,1.73075,0.022029999999999994,1.71971,1.73075,3D,2019-06-13 00:00,2019-06-18 00:00,1.72899,1.73075,0.0017599999999999838,0.0798910576486602,2019-08-01 00:00,False
EURNZD,long,2019-07-01 00:00,2019-08-01 00:00,1.65272,1.6887,0.03598000000000012,1.65272,1.68032,3D,2019-07-17 00:00,2019-07-22 00:00,1.65272,1.6561,0.0033799999999999386,0.09394107837687402,2019-12-02 00:00,False
EURNZD,short,2019-08-01 00:00,2019-09-02 00:00,1.74158,1.76164,0.02006000000000019,1.7594,1.76164,3D,2019-09-18 00:00,2019-09-23 00:00,1.75998,1.76164,0.0016599999999999948,0.08275174476570185,2019-10-01 00:00,False
GBPCHF,long,2015-01-01 00:00,2015-02-02 00:00,1.26846,1.38777,0.11931000000000003,1.26846,1.386765,3D,2015-01-14 00:00,2015-01-19 00:00,1.26846,1.28387,0.015410000000000146,0.1291593328304429,2015-05-01 00:00,False
GBPCHF,short,2015-07-01 00:00,2015-08-03 00:00,1.50929,1.541085,0.03179500000000002,1.51809,1.541085,3D,2015-08-07 00:00,2015-08-12 00:00,1.5402,1.541085,0.0008850000000000247,0.027834565183205668,2015-09-01 00:00,False
GBPCHF,short,2015-11-02 00:00,2015-12-01 00:00,1.549165,1.55728,0.008115000000000094,1.554565,1.55728,3D,2015-11-25 00:00,2015-11-30 00:00,1.55319,1.554565,0.001374999999999904,0.16943930991988762,,True
