pair,pivot_type,3day_first_candle_time,3day_second_candle_time,3day_gap_low,3day_gap_high,3day_gap_width,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_weekly,3day_first_touch_time,pending_until_3day_touch
EURCHF,short,2020-04-28 00:00,2020-05-01 00:00,1.05762,1.06116,0.0035400000000000986,H1,2020-04-30 21:00,2020-04-30 22:00,1.0581,1.05854,0.00043999999999999595,0.12429378531072986,2020-05-14 00:00,False
EURCHF,short,2020-04-28 00:00,2020-05-01 00:00,1.05762,1.06116,0.0035400000000000986,H1,2020-04-30 23:00,2020-05-01 00:00,1.05796,1.05798,1.999999999990898e-05,0.005649717514098425,2020-05-14 00:00,False
EURCHF,short,2020-05-19 00:00,2020-05-22 00:00,1.06266,1.06559,0.002930000000000099,H1,2020-05-21 12:00,2020-05-21 13:00,1.06466,1.06509,0.0004300000000001525,0.14675767918093444,2020-05-27 00:00,False
EURCHF,long,2020-05-22 00:00,2020-05-27 00:00,1.05768,1.06038,0.0027000000000001467,H1,2020-05-25 22:00,2020-05-25 23:00,1.05838,1.0586,0.00021999999999988695,0.08148148148143518,2021-10-27 00:00,False
EURCHF,short,2020-06-04 00:00,2020-06-09 00:00,1.08156,1.09155,0.009989999999999943,H1,2020-06-05 13:00,2020-06-05 14:00,1.08997,1.09155,0.0015799999999999148,0.1581581581581505,2020-07-24 00:00,False
EURCHF,short,2020-06-04 00:00,2020-06-09 00:00,1.08156,1.09155,0.009989999999999943,H1,2020-06-08 07:00,2020-06-08 08:00,1.08872,1.08896,0.00024000000000001798,0.02402402402402596,2020-07-24 00:00,False
EURCHF,short,2020-06-04 00:00,2020-06-09 00:00,1.08156,1.09155,0.009989999999999943,H1,2020-06-08 09:00,2020-06-08 10:00,1.08759,1.08836,0.0007699999999999374,0.07707707707707125,2020-07-24 00:00,False
EURCHF,short,2020-06-04 00:00,2020-06-09 00:00,1.08156,1.09155,0.009989999999999943,H1,2020-06-08 23:00,2020-06-09 00:00,1.0826,1.08292,0.000320000000000098,0.032032032032042024,2020-07-24 00:00,False
EURCHF,short,2020-06-04 00:00,2020-06-09 00:00,1.08156,1.09155,0.009989999999999943,H1,2020-06-09 03:00,2020-06-09 04:00,1.0818,1.08182,1.999999999990898e-05,0.002002002001992902,2020-07-24 00:00,False
EURCHF,short,2020-06-04 00:00,2020-06-09 00:00,1.08156,1.09155,0.009989999999999943,H1,2020-06-09 05:00,2020-06-09 06:00,1.08158,1.08173,0.0001500000000000945,0.01501501501502456,2020-07-24 00:00,False
EURCHF,short,2020-06-12 00:00,2020-06-17 00:00,1.07148,1.07692,0.005440000000000111,H1,2020-06-16 06:00,2020-06-16 07:00,1.07688,1.07692,4.0000000000040004e-05,0.007352941176477792,2020-07-13 00:00,False
EURCHF,short,2020-06-12 00:00,2020-06-17 00:00,1.07148,1.07692,0.005440000000000111,H1,2020-06-16 08:00,2020-06-16 09:00,1.07516,1.0759,0.000740000000000185,0.1360294117647371,2020-07-13 00:00,False
EURCHF,short,2020-06-12 00:00,2020-06-17 00:00,1.07148,1.07692,0.005440000000000111,H1,2020-06-17 00:00,2020-06-17 01:00,1.07224,1.07229,4.999999999988347e-05,0.009191176470566626,2020-07-13 00:00,False
EURCHF,short,2020-06-12 00:00,2020-06-17 00:00,1.07148,1.07692,0.005440000000000111,H1,2020-06-17 06:00,2020-06-17 07:00,1.07164,1.07202,0.00038000000000004697,0.06985294117647779,2020-07-13 00:00,False
EURCHF,short,2020-06-25 00:00,2020-06-30 00:00,1.0694,1.06988,0.00048000000000003595,H1,2020-06-30 04:00,2020-06-30 05:00,1.06958,1.06962,4.0000000000040004e-05,0.08333333333341043,2020-07-13 00:00,False
EURCHF,long,2020-06-30 00:00,2020-07-03 00:00,1.06126,1.06248,0.0012199999999999989,H1,2020-07-01 10:00,2020-07-01 11:00,1.06126,1.06127,9.999999999843467e-06,0.008196721311347112,2020-07-08 00:00,False
EURCHF,long,2020-06-30 00:00,2020-07-03 00:00,1.06126,1.06248,0.0012199999999999989,H1,2020-07-03 11:00,2020-07-03 12:00,1.06198,1.06207,9.000000000014552e-05,0.07377049180339804,2020-07-08 00:00,False
EURCHF,short,2020-07-13 00:00,2020-07-16 00:00,1.07762,1.07969,0.0020700000000000163,H1,2020-07-16 13:00,2020-07-16 14:00,1.07968,1.07969,1.0000000000065512e-05,0.004830917874427746,2020-07-21 00:00,False
EURCHF,long,2020-07-21 00:00,2020-07-24 00:00,1.07125,1.07319,0.0019400000000000528,H1,2020-07-24 10:00,2020-07-24 11:00,1.07125,1.07142,0.00017000000000000348,0.08762886597938085,2020-08-27 00:00,False
EURCHF,short,2020-08-03 00:00,2020-08-06 00:00,1.0778,1.08384,0.006039999999999823,H1,2020-08-06 16:00,2020-08-06 17:00,1.08165,1.08219,0.0005399999999999849,0.0894039735099339,2020-08-11 00:00,False
EURCHF,short,2020-08-03 00:00,2020-08-06 00:00,1.0778,1.08384,0.006039999999999823,H1,2020-08-07 11:00,2020-08-07 12:00,1.08064,1.08128,0.0006399999999999739,0.10596026490066103,2020-08-11 00:00,False
EURCHF,long,2020-08-06 00:00,2020-08-11 00:00,1.07354,1.07468,0.001140000000000141,H1,2020-08-11 06:00,2020-08-11 07:00,1.07354,1.07364,9.999999999998899e-05,0.08771929824559353,2020-08-14 00:00,False
EURCHF,short,2020-08-14 00:00,2020-08-19 00:00,1.0783,1.08494,0.006639999999999979,H1,2020-08-19 17:00,2020-08-19 18:00,1.08472,1.0849,0.000180000000000069,0.027108433734950234,2020-08-27 00:00,False
EURCHF,long,2020-08-24 00:00,2020-08-27 00:00,1.0722,1.0745,0.0022999999999999687,H1,2020-08-27 14:00,2020-08-27 15:00,1.0722,1.07246,0.00025999999999992696,0.11304347826083934,2020-09-14 00:00,False
EURCHF,long,2020-08-24 00:00,2020-08-27 00:00,1.0722,1.0745,0.0022999999999999687,H1,2020-08-27 19:00,2020-08-27 20:00,1.07396,1.07422,0.00025999999999992696,0.11304347826083934,2020-09-14 00:00,False
EURCHF,long,2020-08-24 00:00,2020-08-27 00:00,1.0722,1.0745,0.0022999999999999687,H1,2020-08-27 21:00,2020-08-27 22:00,1.07434,1.07446,0.00011999999999989797,0.052173913043434605,2020-09-14 00:00,False
EURCHF,short,2020-08-27 00:00,2020-09-01 00:00,1.07868,1.08776,0.009079999999999977,H1,2020-09-01 12:00,2020-09-01 13:00,1.08768,1.08776,8.000000000008001e-05,0.008810572687233504,2020-09-04 00:00,False
EURCHF,long,2020-09-01 00:00,2020-09-04 00:00,1.07592,1.07788,0.0019599999999999618,H1,2020-09-03 14:00,2020-09-03 15:00,1.07592,1.07608,0.00015999999999993797,0.08163265306119444,2020-09-09 00:00,False
EURCHF,long,2020-09-01 00:00,2020-09-04 00:00,1.07592,1.07788,0.0019599999999999618,H1,2020-09-03 16:00,2020-09-03 17:00,1.0771,1.07718,8.000000000008001e-05,0.04081632653065386,2020-09-09 00:00,False
EURCHF,long,2020-09-01 00:00,2020-09-04 00:00,1.07592,1.07788,0.0019599999999999618,H1,2020-09-04 06:00,2020-09-04 07:00,1.0775,1.07755,5.0000000000105516e-05,0.025510204081686985,2020-09-09 00:00,False
EURCHF,short,2020-09-04 00:00,2020-09-09 00:00,1.08079,1.08468,0.003890000000000171,H1,2020-09-08 09:00,2020-09-08 10:00,1.08438,1.08468,0.000300000000000189,0.07712082262215317,2020-09-22 00:00,False
EURCHF,short,2020-09-04 00:00,2020-09-09 00:00,1.08079,1.08468,0.003890000000000171,H1,2020-09-08 11:00,2020-09-08 12:00,1.08308,1.08318,9.999999999998899e-05,0.02570694087403203,2020-09-22 00:00,False
EURCHF,short,2020-09-04 00:00,2020-09-09 00:00,1.08079,1.08468,0.003890000000000171,H1,2020-09-09 12:00,2020-09-09 13:00,1.08168,1.08174,5.999999999994898e-05,0.0154241645244078,2020-09-22 00:00,False
EURCHF,long,2020-09-14 00:00,2020-09-17 00:00,1.07275,1.07462,0.0018699999999998163,H1,2020-09-17 03:00,2020-09-17 04:00,1.07275,1.07307,0.00031999999999987594,0.1711229946523569,2020-09-22 00:00,False
EURCHF,short,2020-10-05 00:00,2020-10-08 00:00,1.07894,1.08006,0.0011200000000000099,H1,2020-10-08 23:00,2020-10-09 00:00,1.07894,1.07896,1.999999999990898e-05,0.01785714285706143,2020-11-06 00:00,False
EURCHF,long,2020-10-13 00:00,2020-10-16 00:00,1.06886,1.07046,0.0016000000000000458,H1,2020-10-15 14:00,2020-10-15 15:00,1.06886,1.06898,0.00012000000000012001,0.07500000000007286,2020-10-21 00:00,False
EURCHF,long,2020-10-13 00:00,2020-10-16 00:00,1.06886,1.07046,0.0016000000000000458,H1,2020-10-15 16:00,2020-10-15 17:00,1.06942,1.06972,0.00029999999999996696,0.187499999999974,2020-10-21 00:00,False
EURCHF,short,2020-10-21 00:00,2020-10-26 00:00,1.07254,1.07489,0.002349999999999852,H1,2020-10-22 07:00,2020-10-22 08:00,1.07485,1.07489,3.999999999981796e-05,0.017021276595668287,2020-11-03 00:00,False
EURCHF,long,2020-11-03 00:00,2020-11-06 00:00,1.06608,1.06962,0.0035400000000000986,H1,2020-11-04 06:00,2020-11-04 07:00,1.06618,1.06618,0.0,0.0,2021-10-14 00:00,False
EURCHF,long,2020-11-03 00:00,2020-11-06 00:00,1.06608,1.06962,0.0035400000000000986,H1,2020-11-04 12:00,2020-11-04 13:00,1.06686,1.06693,7.00000000000145e-05,0.019774011299438572,2021-10-14 00:00,False
EURCHF,long,2020-11-03 00:00,2020-11-06 00:00,1.06608,1.06962,0.0035400000000000986,H1,2020-11-06 15:00,2020-11-06 16:00,1.06777,1.06778,9.999999999843467e-06,0.00282485875701785,2021-10-14 00:00,False
EURCHF,short,2020-11-06 00:00,2020-11-11 00:00,1.08117,1.08247,0.0013000000000000789,H1,2020-11-11 10:00,2020-11-11 11:00,1.08214,1.08232,0.00017999999999984695,0.13846153846141232,2020-11-16 00:00,False
EURCHF,long,2020-11-16 00:00,2020-11-19 00:00,1.07886,1.08002,0.0011600000000000499,H1,2020-11-19 06:00,2020-11-19 07:00,1.07902,1.0791,7.999999999985796e-05,0.0689655172412539,2020-11-24 00:00,False
EURCHF,long,2020-11-16 00:00,2020-11-19 00:00,1.07886,1.08002,0.0011600000000000499,H1,2020-11-19 13:00,2020-11-19 14:00,1.07934,1.07937,2.999999999997449e-05,0.025862068965494138,2020-11-24 00:00,False
EURCHF,long,2020-11-24 00:00,2020-11-27 00:00,1.07923,1.08006,0.0008300000000001084,H1,2020-11-26 16:00,2020-11-26 17:00,1.07923,1.07936,0.00013000000000018552,0.15662650602429945,2020-12-02 00:00,False
EURCHF,long,2020-11-24 00:00,2020-11-27 00:00,1.07923,1.08006,0.0008300000000001084,H1,2020-11-27 00:00,2020-11-27 01:00,1.07946,1.0795,3.999999999981796e-05,0.04819277108411173,2020-12-02 00:00,False
EURCHF,long,2020-11-24 00:00,2020-11-27 00:00,1.07923,1.08006,0.0008300000000001084,H1,2020-11-27 02:00,2020-11-27 03:00,1.07961,1.07968,7.00000000000145e-05,0.08433734939759681,2020-12-02 00:00,False
EURCHF,long,2020-12-07 00:00,2020-12-10 00:00,1.07374,1.07465,0.0009100000000001884,H1,2020-12-09 23:00,2020-12-10 00:00,1.0742,1.07424,4.0000000000040004e-05,0.043956043956078814,2021-01-14 00:00,False
EURCHF,long,2020-12-18 00:00,2020-12-23 00:00,1.07988,1.08192,0.0020400000000000418,H1,2020-12-21 12:00,2020-12-21 13:00,1.08004,1.08017,0.00013000000000018552,0.06372549019616806,2020-12-31 00:00,False
EURCHF,long,2020-12-18 00:00,2020-12-23 00:00,1.07988,1.08192,0.0020400000000000418,H1,2020-12-23 02:00,2020-12-23 03:00,1.08117,1.08134,0.00017000000000000348,0.08333333333333333,2020-12-31 00:00,False
EURCHF,short,2020-12-23 00:00,2020-12-28 00:00,1.08539,1.08924,0.003849999999999909,H1,2020-12-28 09:00,2020-12-28 10:00,1.08868,1.08924,0.0005599999999998939,0.14545454545452133,2021-01-06 00:00,False
EURCHF,long,2021-01-01 00:00,2021-01-06 00:00,1.07896,1.08016,0.0012000000000000899,H1,2021-01-04 19:00,2021-01-04 20:00,1.07896,1.07898,2.0000000000131024e-05,0.016666666666774604,2021-01-11 00:00,False
EURCHF,long,2021-01-01 00:00,2021-01-06 00:00,1.07896,1.08016,0.0012000000000000899,H1,2021-01-05 18:00,2021-01-05 19:00,1.07951,1.07962,0.0001100000000000545,0.09166666666670521,2021-01-11 00:00,False
EURCHF,long,2021-01-01 00:00,2021-01-06 00:00,1.07896,1.08016,0.0012000000000000899,H1,2021-01-06 03:00,2021-01-06 04:00,1.07982,1.0799,8.000000000008001e-05,0.06666666666672835,2021-01-11 00:00,False
EURCHF,short,2021-01-06 00:00,2021-01-11 00:00,1.08213,1.0868,0.004669999999999952,H1,2021-01-07 21:00,2021-01-07 22:00,1.0864,1.0868,0.00039999999999995595,0.08565310492504498,2021-02-01 00:00,False
EURCHF,short,2021-01-06 00:00,2021-01-11 00:00,1.08213,1.0868,0.004669999999999952,H1,2021-01-07 23:00,2021-01-08 00:00,1.08626,1.08634,8.000000000008001e-05,0.017130620985028017,2021-02-01 00:00,False
EURCHF,short,2021-01-06 00:00,2021-01-11 00:00,1.08213,1.0868,0.004669999999999952,H1,2021-01-08 06:00,2021-01-08 07:00,1.08618,1.08624,6.000000000017103e-05,0.012847965738794785,2021-02-01 00:00,False
EURCHF,short,2021-01-06 00:00,2021-01-11 00:00,1.08213,1.0868,0.004669999999999952,H1,2021-01-08 10:00,2021-01-08 11:00,1.08439,1.08474,0.0003500000000000725,0.07494646680943813,2021-02-01 00:00,False
EURCHF,short,2021-01-06 00:00,2021-01-11 00:00,1.08213,1.0868,0.004669999999999952,H1,2021-01-08 14:00,2021-01-08 15:00,1.08414,1.0842,5.999999999994898e-05,0.012847965738747238,2021-02-01 00:00,False
EURCHF,short,2021-01-06 00:00,2021-01-11 00:00,1.08213,1.0868,0.004669999999999952,H1,2021-01-11 12:00,2021-01-11 13:00,1.08402,1.08406,4.0000000000040004e-05,0.008565310492514008,2021-02-01 00:00,False
EURCHF,short,2021-01-06 00:00,2021-01-11 00:00,1.08213,1.0868,0.004669999999999952,H1,2021-01-11 15:00,2021-01-11 16:00,1.08336,1.0834,3.999999999981796e-05,0.008565310492466461,2021-02-01 00:00,False
EURCHF,long,2021-01-14 00:00,2021-01-19 00:00,1.07394,1.07597,0.0020300000000001983,H1,2021-01-18 11:00,2021-01-18 12:00,1.07394,1.07424,0.000300000000000189,0.14778325123160577,2021-01-27 00:00,False
EURCHF,long,2021-01-14 00:00,2021-01-19 00:00,1.07394,1.07597,0.0020300000000001983,H1,2021-01-18 15:00,2021-01-18 16:00,1.07503,1.0753,0.00026999999999999247,0.13300492610835768,2021-01-27 00:00,False
EURCHF,short,2021-02-04 00:00,2021-02-09 00:00,1.08288,1.08464,0.0017599999999999838,H1,2021-02-08 12:00,2021-02-08 13:00,1.08464,1.08464,0.0,0.0,2021-02-17 00:00,False
EURCHF,long,2021-02-09 00:00,2021-02-12 00:00,1.07865,1.0797,0.0010499999999999954,H1,2021-02-10 16:00,2021-02-10 17:00,1.07865,1.07866,9.999999999843467e-06,0.009523809523660488,2021-02-17 00:00,False
EURCHF,long,2021-02-09 00:00,2021-02-12 00:00,1.07865,1.0797,0.0010499999999999954,H1,2021-02-11 01:00,2021-02-11 02:00,1.07868,1.0787,1.999999999990898e-05,0.019047619047532445,2021-02-17 00:00,False
EURCHF,short,2021-02-22 00:00,2021-02-25 00:00,1.10322,1.10979,0.006569999999999965,H1,2021-02-25 12:00,2021-02-25 13:00,1.10864,1.10878,0.000140000000000029,0.02130898021309433,2021-03-02 00:00,False
EURCHF,short,2021-02-22 00:00,2021-02-25 00:00,1.10322,1.10979,0.006569999999999965,H1,2021-02-25 17:00,2021-02-25 18:00,1.10527,1.10578,0.0005100000000000104,0.07762557077625772,2021-03-02 00:00,False
EURCHF,long,2021-02-25 00:00,2021-03-02 00:00,1.09564,1.10239,0.006750000000000034,H1,2021-03-01 08:00,2021-03-01 09:00,1.09632,1.09732,0.001000000000000112,0.148148148148164,2021-03-15 00:00,False
EURCHF,long,2021-02-25 00:00,2021-03-02 00:00,1.09564,1.10239,0.006750000000000034,H1,2021-03-01 11:00,2021-03-01 12:00,1.09898,1.09906,7.999999999985796e-05,0.01185185185183075,2021-03-15 00:00,False
EURCHF,long,2021-02-25 00:00,2021-03-02 00:00,1.09564,1.10239,0.006750000000000034,H1,2021-03-02 07:00,2021-03-02 08:00,1.10036,1.10076,0.00039999999999995595,0.059259259259252434,2021-03-15 00:00,False
EURCHF,short,2021-03-02 00:00,2021-03-05 00:00,1.112,1.11518,0.0031799999999999606,H1,2021-03-04 16:00,2021-03-04 17:00,1.1151,1.11518,8.000000000008001e-05,0.025157232704427986,,True
EURCHF,short,2021-03-02 00:00,2021-03-05 00:00,1.112,1.11518,0.0031799999999999606,H1,2021-03-04 22:00,2021-03-04 23:00,1.11249,1.11272,0.00022999999999995246,0.07232704402514319,,True
EURCHF,short,2021-03-23 00:00,2021-03-26 00:00,1.10608,1.10948,0.0034000000000000696,H1,2021-03-26 14:00,2021-03-26 15:00,1.10896,1.10911,0.0001500000000000945,0.04411764705885042,2021-03-31 00:00,False
EURCHF,short,2021-03-31 00:00,2021-04-05 00:00,1.10816,1.11184,0.0036799999999999056,H1,2021-04-01 13:00,2021-04-01 14:00,1.11021,1.11044,0.0002300000000001745,0.06250000000004903,,True
EURCHF,short,2021-03-31 00:00,2021-04-05 00:00,1.10816,1.11184,0.0036799999999999056,H1,2021-04-01 23:00,2021-04-02 00:00,1.10966,1.10975,8.999999999992347e-05,0.024456521739110268,,True
EURCHF,short,2021-03-31 00:00,2021-04-05 00:00,1.10816,1.11184,0.0036799999999999056,H1,2021-04-05 03:00,2021-04-05 04:00,1.10925,1.10948,0.00022999999999995246,0.06249999999998869,,True
EURCHF,long,2021-04-08 00:00,2021-04-13 00:00,1.09753,1.09849,0.0009600000000000719,H1,2021-04-12 20:00,2021-04-12 21:00,1.09834,1.09836,1.999999999990898e-05,0.02083333333323696,2021-04-29 00:00,False
EURCHF,short,2021-04-13 00:00,2021-04-16 00:00,1.1038,1.10636,0.0025600000000001177,H1,2021-04-15 02:00,2021-04-15 03:00,1.10632,1.10636,4.0000000000040004e-05,0.015625000000014908,2021-04-21 00:00,False
EURCHF,short,2021-04-13 00:00,2021-04-16 00:00,1.1038,1.10636,0.0025600000000001177,H1,2021-04-15 12:00,2021-04-15 13:00,1.10556,1.10602,0.00045999999999990493,0.1796874999999546,2021-04-21 00:00,False
EURCHF,long,2021-04-16 00:00,2021-04-21 00:00,1.09931,1.10216,0.002850000000000019,H1,2021-04-19 12:00,2021-04-19 13:00,1.09933,1.09948,0.0001500000000000945,0.052631578947401225,2021-04-26 00:00,False
EURCHF,long,2021-04-16 00:00,2021-04-21 00:00,1.09931,1.10216,0.002850000000000019,H1,2021-04-19 14:00,2021-04-19 15:00,1.10018,1.1002,2.0000000000131024e-05,0.007017543859695049,2021-04-26 00:00,False
EURCHF,long,2021-04-16 00:00,2021-04-21 00:00,1.09931,1.10216,0.002850000000000019,H1,2021-04-19 20:00,2021-04-19 21:00,1.10058,1.10085,0.0002700000000002145,0.09473684210533778,2021-04-26 00:00,False
EURCHF,long,2021-04-16 00:00,2021-04-21 00:00,1.09931,1.10216,0.002850000000000019,H1,2021-04-21 09:00,2021-04-21 10:00,1.10089,1.10104,0.0001500000000000945,0.052631578947401225,2021-04-26 00:00,False
EURCHF,long,2021-05-12 00:00,2021-05-17 00:00,1.0933,1.09488,0.0015800000000001369,H1,2021-05-17 14:00,2021-05-17 15:00,1.09436,1.0945,0.000140000000000029,0.08860759493671953,2021-05-20 00:00,False
EURCHF,short,2021-05-28 00:00,2021-06-02 00:00,1.09604,1.10024,0.004200000000000204,H1,2021-06-01 09:00,2021-06-01 10:00,1.09978,1.10024,0.000460000000000127,0.10952380952383445,2021-06-18 00:00,False
EURCHF,short,2021-05-28 00:00,2021-06-02 00:00,1.09604,1.10024,0.004200000000000204,H1,2021-06-01 13:00,2021-06-01 14:00,1.09878,1.09892,0.00013999999999980695,0.03333333333328575,2021-06-18 00:00,False
EURCHF,long,2021-06-10 00:00,2021-06-15 00:00,1.08714,1.09018,0.0030399999999999316,H1,2021-06-13 23:00,2021-06-14 00:00,1.08722,1.08728,5.999999999994898e-05,0.01973684210524682,2021-07-06 00:00,False
EURCHF,long,2021-06-10 00:00,2021-06-15 00:00,1.08714,1.09018,0.0030399999999999316,H1,2021-06-14 03:00,2021-06-14 04:00,1.08736,1.08738,1.999999999990898e-05,0.006578947368391259,2021-07-06 00:00,False
EURCHF,long,2021-06-10 00:00,2021-06-15 00:00,1.08714,1.09018,0.0030399999999999316,H1,2021-06-14 11:00,2021-06-14 12:00,1.08838,1.08846,8.000000000008001e-05,0.02631578947371112,2021-07-06 00:00,False
EURCHF,short,2021-06-28 00:00,2021-07-01 00:00,1.09662,1.09868,0.002060000000000173,H1,2021-07-01 11:00,2021-07-01 12:00,1.09861,1.09868,7.00000000000145e-05,0.03398058252427603,,True
EURCHF,short,2021-06-28 00:00,2021-07-01 00:00,1.09662,1.09868,0.002060000000000173,H1,2021-07-02 02:00,2021-07-02 03:00,1.09714,1.09726,0.00011999999999989797,0.0582524271844116,,True
EURCHF,short,2021-06-28 00:00,2021-07-01 00:00,1.09662,1.09868,0.002060000000000173,H1,2021-07-02 04:00,2021-07-02 05:00,1.09708,1.0971,1.999999999990898e-05,0.00970873786403267,,True
EURCHF,short,2021-07-14 00:00,2021-07-19 00:00,1.08563,1.08649,0.0008599999999998609,H1,2021-07-16 08:00,2021-07-16 09:00,1.08637,1.08649,0.00011999999999989797,0.13953488372083417,2021-09-02 00:00,False
EURCHF,short,2021-08-09 00:00,2021-08-12 00:00,1.08216,1.08406,0.0019000000000000128,H1,2021-08-13 06:00,2021-08-13 07:00,1.084,1.08406,5.999999999994898e-05,0.03157894736839399,2021-08-30 00:00,False
EURCHF,short,2021-08-09 00:00,2021-08-12 00:00,1.08216,1.08406,0.0019000000000000128,H1,2021-08-13 09:00,2021-08-13 10:00,1.08335,1.0836,0.00024999999999986144,0.13157894736834724,2021-08-30 00:00,False
EURCHF,long,2021-09-07 00:00,2021-09-10 00:00,1.08357,1.0839,0.0003300000000001635,H1,2021-09-10 01:00,2021-09-10 02:00,1.08359,1.08362,2.999999999997449e-05,0.09090909090896857,2021-09-20 00:00,False
EURCHF,long,2021-10-11 00:00,2021-10-14 00:00,1.06806,1.07139,0.003330000000000055,H1,2021-10-14 15:00,2021-10-14 16:00,1.06994,1.06994,0.0,0.0,2021-10-19 00:00,False
EURCHF,long,2021-11-30 00:00,2021-12-03 00:00,1.03758,1.04006,0.0024800000000000377,H1,2021-12-03 15:00,2021-12-03 16:00,1.03758,1.03775,0.00017000000000000348,0.06854838709677455,2021-12-13 00:00,False
EURCHF,short,2021-12-03 00:00,2021-12-08 00:00,1.0422,1.04554,0.0033399999999998986,H1,2021-12-08 15:00,2021-12-08 16:00,1.04554,1.04554,0.0,0.0,2021-12-13 00:00,False
EURCHF,short,2021-12-13 00:00,2021-12-16 00:00,1.04415,1.04671,0.0025600000000001177,H1,2021-12-16 13:00,2021-12-16 14:00,1.04568,1.04589,0.00021000000000004349,0.08203125000001321,2022-01-06 00:00,False
EURCHF,long,2021-12-16 00:00,2021-12-21 00:00,1.03805,1.0391,0.0010499999999999954,H1,2021-12-19 23:00,2021-12-20 00:00,1.03805,1.0381,5.0000000000105516e-05,0.04761904761914832,2021-12-24 00:00,False
EURCHF,long,2021-12-16 00:00,2021-12-21 00:00,1.03805,1.0391,0.0010499999999999954,H1,2021-12-20 01:00,2021-12-20 02:00,1.0384,1.0385,9.999999999998899e-05,0.09523809523808517,2021-12-24 00:00,False
EURCHF,short,2021-12-21 00:00,2021-12-24 00:00,1.04026,1.04347,0.003209999999999935,H1,2021-12-23 11:00,2021-12-23 12:00,1.0421,1.04236,0.00025999999999992696,0.08099688473518138,2022-01-06 00:00,False
