pair,pivot_type,3day_first_candle_time,3day_second_candle_time,3day_gap_low,3day_gap_high,3day_gap_width,ltf,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high,wd_zone_width,wd_zone_pct_of_weekly,3day_first_touch_time,pending_until_3day_touch
EURCHF,short,2015-04-03 00:00,2015-04-08 00:00,1.04487,1.049505,0.004634999999999945,H1,2015-04-08 07:00,2015-04-08 08:00,1.046285,1.046885,0.000600000000000156,0.12944983818773745,2015-04-24 00:00,False
EURCHF,long,2015-05-04 00:00,2015-05-07 00:00,1.030525,1.039685,0.009160000000000057,H1,2015-05-07 10:00,2015-05-07 11:00,1.030525,1.030625,9.999999999998899e-05,0.01091703056768432,2015-05-12 00:00,False
EURCHF,long,2015-05-04 00:00,2015-05-07 00:00,1.030525,1.039685,0.009160000000000057,H1,2015-05-08 09:00,2015-05-08 10:00,1.034875,1.034915,4.0000000000040004e-05,0.004366812227078576,2015-05-12 00:00,False
EURCHF,long,2015-05-04 00:00,2015-05-07 00:00,1.030525,1.039685,0.009160000000000057,H1,2015-05-08 13:00,2015-05-08 14:00,1.036915,1.03794,0.0010250000000000536,0.11189956331878245,2015-05-12 00:00,False
EURCHF,long,2015-05-12 00:00,2015-05-15 00:00,1.038375,1.0408,0.0024249999999998995,H1,2015-05-14 11:00,2015-05-14 12:00,1.038375,1.038495,0.00011999999999989797,0.0494845360824342,2015-05-20 00:00,False
EURCHF,long,2015-05-12 00:00,2015-05-15 00:00,1.038375,1.0408,0.0024249999999998995,H1,2015-05-14 16:00,2015-05-14 17:00,1.03948,1.0395,2.0000000000131024e-05,0.008247422680466743,2015-05-20 00:00,False
EURCHF,long,2015-05-12 00:00,2015-05-15 00:00,1.038375,1.0408,0.0024249999999998995,H1,2015-05-15 06:00,2015-05-15 07:00,1.04013,1.0402,7.00000000000145e-05,0.028865979381450472,2015-05-20 00:00,False
EURCHF,short,2015-05-15 00:00,2015-05-20 00:00,1.04467,1.050635,0.005964999999999998,H1,2015-05-18 23:00,2015-05-19 00:00,1.048855,1.048915,5.999999999994898e-05,0.010058675607703103,2015-06-02 00:00,False
EURCHF,short,2015-05-15 00:00,2015-05-20 00:00,1.04467,1.050635,0.005964999999999998,H1,2015-05-19 05:00,2015-05-19 06:00,1.04803,1.04853,0.0004999999999999449,0.08382229673092122,2015-06-02 00:00,False
EURCHF,short,2015-05-15 00:00,2015-05-20 00:00,1.04467,1.050635,0.005964999999999998,H1,2015-05-19 18:00,2015-05-19 19:00,1.04564,1.04571,7.00000000000145e-05,0.011735121542332694,2015-06-02 00:00,False
EURCHF,long,2015-05-28 00:00,2015-06-02 00:00,1.02804,1.03372,0.005679999999999907,H1,2015-06-02 06:00,2015-06-02 07:00,1.03121,1.031675,0.0004649999999999377,0.08186619718308896,2015-06-26 00:00,False
EURCHF,long,2015-05-28 00:00,2015-06-02 00:00,1.02804,1.03372,0.005679999999999907,H1,2015-06-02 09:00,2015-06-02 10:00,1.032445,1.03341,0.0009649999999998826,0.1698943661971652,2015-06-26 00:00,False
EURCHF,long,2015-06-18 00:00,2015-06-23 00:00,1.04031,1.04488,0.004569999999999963,H1,2015-06-19 19:00,2015-06-19 20:00,1.04031,1.040595,0.0002849999999998687,0.062363238512006786,2015-06-26 00:00,False
EURCHF,short,2015-06-23 00:00,2015-06-26 00:00,1.04952,1.054615,0.005095000000000072,H1,2015-06-25 19:00,2015-06-25 20:00,1.0501,1.05019,8.999999999992347e-05,0.017664376840023987,2015-07-01 00:00,False
EURCHF,long,2015-06-26 00:00,2015-07-01 00:00,1.031465,1.041865,0.010399999999999965,H1,2015-06-28 22:00,2015-06-28 23:00,1.031465,1.031645,0.00017999999999984695,0.01730769230767765,2015-07-06 00:00,False
EURCHF,long,2015-06-26 00:00,2015-07-01 00:00,1.031465,1.041865,0.010399999999999965,H1,2015-06-29 05:00,2015-06-29 06:00,1.03221,1.033045,0.0008349999999999191,0.08028846153845404,2015-07-06 00:00,False
EURCHF,long,2015-06-26 00:00,2015-07-01 00:00,1.031465,1.041865,0.010399999999999965,H1,2015-06-29 13:00,2015-06-29 14:00,1.035095,1.035325,0.00022999999999995246,0.02211538461538012,2015-07-06 00:00,False
EURCHF,short,2015-07-06 00:00,2015-07-09 00:00,1.04721,1.052575,0.005365000000000064,H1,2015-07-10 05:00,2015-07-10 06:00,1.05246,1.052575,0.00011500000000008725,0.021435228331796063,2015-07-17 00:00,False
EURCHF,short,2015-07-27 00:00,2015-07-30 00:00,1.063045,1.06899,0.005945000000000089,H1,2015-07-27 17:00,2015-07-27 18:00,1.06894,1.06899,5.0000000000105516e-05,0.008410428931893149,2015-08-04 00:00,False
EURCHF,short,2015-07-27 00:00,2015-07-30 00:00,1.063045,1.06899,0.005945000000000089,H1,2015-07-28 08:00,2015-07-28 09:00,1.067395,1.06753,0.00013499999999999623,0.022708158116062947,2015-08-04 00:00,False
EURCHF,short,2015-07-27 00:00,2015-07-30 00:00,1.063045,1.06899,0.005945000000000089,H1,2015-07-30 09:00,2015-07-30 10:00,1.065725,1.06677,0.0010449999999999626,0.17577796467618956,2015-08-04 00:00,False
EURCHF,short,2015-07-27 00:00,2015-07-30 00:00,1.063045,1.06899,0.005945000000000089,H1,2015-07-31 15:00,2015-07-31 16:00,1.064565,1.06523,0.0006649999999999157,0.11185870479392863,2015-08-04 00:00,False
EURCHF,long,2015-09-02 00:00,2015-09-07 00:00,1.080065,1.08417,0.004105000000000025,H1,2015-09-04 03:00,2015-09-04 04:00,1.080065,1.080525,0.00045999999999990493,0.11205846528621245,2015-09-18 00:00,False
EURCHF,long,2015-09-02 00:00,2015-09-07 00:00,1.080065,1.08417,0.004105000000000025,H1,2015-09-07 06:00,2015-09-07 07:00,1.08328,1.08346,0.000180000000000069,0.043848964677239435,2015-09-18 00:00,False
EURCHF,short,2015-09-15 00:00,2015-09-18 00:00,1.097095,1.099885,0.00279000000000007,H1,2015-09-15 17:00,2015-09-15 18:00,1.099645,1.099885,0.00024000000000001798,0.08602150537634837,2015-09-23 00:00,False
EURCHF,short,2015-09-15 00:00,2015-09-18 00:00,1.097095,1.099885,0.00279000000000007,H1,2015-09-17 21:00,2015-09-17 22:00,1.09838,1.098625,0.00024500000000005073,0.08781362007170056,2015-09-23 00:00,False
EURCHF,short,2015-09-15 00:00,2015-09-18 00:00,1.097095,1.099885,0.00279000000000007,H1,2015-09-17 23:00,2015-09-18 00:00,1.097495,1.097855,0.00035999999999991594,0.12903225806448276,2015-09-23 00:00,False
EURCHF,short,2015-09-15 00:00,2015-09-18 00:00,1.097095,1.099885,0.00279000000000007,H1,2015-09-18 05:00,2015-09-18 06:00,1.09733,1.09735,2.0000000000131024e-05,0.007168458781408789,2015-09-23 00:00,False
EURCHF,short,2015-09-23 00:00,2015-09-28 00:00,1.09634,1.098275,0.001934999999999798,H1,2015-09-27 23:00,2015-09-28 00:00,1.09702,1.097045,2.4999999999941735e-05,0.012919896640798111,2016-01-14 00:00,False
EURCHF,short,2015-09-23 00:00,2015-09-28 00:00,1.09634,1.098275,0.001934999999999798,H1,2015-09-28 02:00,2015-09-28 03:00,1.09664,1.09669,4.999999999988347e-05,0.025839793281596222,2016-01-14 00:00,False
EURCHF,long,2015-10-06 00:00,2015-10-09 00:00,1.08657,1.089445,0.002874999999999961,H1,2015-10-07 11:00,2015-10-07 12:00,1.087405,1.08765,0.00024500000000005073,0.08521739130436663,2015-10-14 00:00,False
EURCHF,short,2015-10-09 00:00,2015-10-14 00:00,1.089965,1.09497,0.005004999999999926,H1,2015-10-13 04:00,2015-10-13 05:00,1.094725,1.09497,0.00024500000000005073,0.04895104895105981,2015-10-27 00:00,False
EURCHF,short,2015-10-09 00:00,2015-10-14 00:00,1.089965,1.09497,0.005004999999999926,H1,2015-10-13 07:00,2015-10-13 08:00,1.0941,1.09445,0.00034999999999985043,0.06993006993004108,2015-10-27 00:00,False
EURCHF,short,2015-10-19 00:00,2015-10-22 00:00,1.088035,1.08993,0.00189499999999998,H1,2015-10-22 09:00,2015-10-22 10:00,1.089795,1.08993,0.00013499999999999623,0.07124010554089587,2015-10-27 00:00,False
EURCHF,short,2015-10-19 00:00,2015-10-22 00:00,1.088035,1.08993,0.00189499999999998,H1,2015-10-22 11:00,2015-10-22 12:00,1.08929,1.089605,0.0003149999999998432,0.1662269129286789,2015-10-27 00:00,False
EURCHF,long,2015-10-27 00:00,2015-10-30 00:00,1.082785,1.086235,0.003449999999999953,H1,2015-10-29 12:00,2015-10-29 13:00,1.084205,1.084235,2.999999999997449e-05,0.008695652173905768,2015-11-04 00:00,False
EURCHF,short,2015-10-30 00:00,2015-11-04 00:00,1.086405,1.091815,0.005409999999999915,H1,2015-10-30 13:00,2015-10-30 14:00,1.091655,1.091815,0.00015999999999993797,0.029574861367826336,2015-11-17 00:00,False
EURCHF,short,2015-10-30 00:00,2015-11-04 00:00,1.086405,1.091815,0.005409999999999915,H1,2015-11-02 13:00,2015-11-02 14:00,1.08874,1.089055,0.00031500000000006523,0.05822550831794273,2015-11-17 00:00,False
EURCHF,short,2015-10-30 00:00,2015-11-04 00:00,1.086405,1.091815,0.005409999999999915,H1,2015-11-03 05:00,2015-11-03 06:00,1.08761,1.08765,4.0000000000040004e-05,0.007393715341966845,2015-11-17 00:00,False
EURCHF,short,2015-10-30 00:00,2015-11-04 00:00,1.086405,1.091815,0.005409999999999915,H1,2015-11-03 13:00,2015-11-03 14:00,1.086885,1.08713,0.0002449999999998287,0.045286506469469974,2015-11-17 00:00,False
EURCHF,short,2015-10-30 00:00,2015-11-04 00:00,1.086405,1.091815,0.005409999999999915,H1,2015-11-04 05:00,2015-11-04 06:00,1.086605,1.08661,5.000000000032756e-06,0.0009242144177509861,2015-11-17 00:00,False
EURCHF,long,2015-11-12 00:00,2015-11-17 00:00,1.07556,1.079005,0.0034449999999999203,H1,2015-11-12 09:00,2015-11-12 10:00,1.07556,1.075985,0.0004249999999998977,0.12336719883887011,2015-12-11 00:00,False
EURCHF,long,2015-11-12 00:00,2015-11-17 00:00,1.07556,1.079005,0.0034449999999999203,H1,2015-11-12 11:00,2015-11-12 12:00,1.07618,1.07665,0.0004700000000001925,0.13642960812778038,2015-12-11 00:00,False
EURCHF,long,2015-11-12 00:00,2015-11-17 00:00,1.07556,1.079005,0.0034449999999999203,H1,2015-11-17 01:00,2015-11-17 02:00,1.07741,1.07743,2.0000000000131024e-05,0.005805515239515671,2015-12-11 00:00,False
EURCHF,long,2015-11-12 00:00,2015-11-17 00:00,1.07556,1.079005,0.0034449999999999203,H1,2015-11-17 07:00,2015-11-17 08:00,1.077655,1.07775,9.499999999995623e-05,0.027576197387506076,2015-12-11 00:00,False
EURCHF,short,2015-11-17 00:00,2015-11-20 00:00,1.08708,1.089985,0.0029049999999999354,H1,2015-11-19 16:00,2015-11-19 17:00,1.089935,1.089985,4.999999999988347e-05,0.01721170395865218,2015-11-25 00:00,False
EURCHF,short,2015-11-17 00:00,2015-11-20 00:00,1.08708,1.089985,0.0029049999999999354,H1,2015-11-19 20:00,2015-11-19 21:00,1.087765,1.08785,8.499999999989072e-05,0.02925989672973928,2015-11-25 00:00,False
EURCHF,short,2015-11-17 00:00,2015-11-20 00:00,1.08708,1.089985,0.0029049999999999354,H1,2015-11-20 00:00,2015-11-20 01:00,1.08753,1.087705,0.0001749999999998142,0.06024096385535906,2015-11-25 00:00,False
EURCHF,long,2015-11-20 00:00,2015-11-25 00:00,1.08108,1.082085,0.0010049999999999226,H1,2015-11-25 11:00,2015-11-25 12:00,1.08108,1.081265,0.0001849999999998797,0.18407960198994422,2015-11-30 00:00,False
EURCHF,short,2015-12-03 00:00,2015-12-08 00:00,1.083825,1.09396,0.010135000000000005,H1,2015-12-04 13:00,2015-12-04 14:00,1.090755,1.091595,0.0008400000000001739,0.0828811050814182,2015-12-11 00:00,False
EURCHF,short,2015-12-03 00:00,2015-12-08 00:00,1.083825,1.09396,0.010135000000000005,H1,2015-12-07 16:00,2015-12-07 17:00,1.08739,1.08776,0.00036999999999998145,0.03650715342871053,2015-12-11 00:00,False
EURCHF,short,2015-12-03 00:00,2015-12-08 00:00,1.083825,1.09396,0.010135000000000005,H1,2015-12-08 07:00,2015-12-08 08:00,1.08578,1.08583,5.0000000000105516e-05,0.004933399111998568,2015-12-11 00:00,False
EURCHF,long,2015-12-16 00:00,2015-12-21 00:00,1.075615,1.0781,0.0024850000000000705,H1,2015-12-18 13:00,2015-12-18 14:00,1.07613,1.07642,0.00028999999999990145,0.1167002012072005,2015-12-29 00:00,False
EURCHF,long,2015-12-16 00:00,2015-12-21 00:00,1.075615,1.0781,0.0024850000000000705,H1,2015-12-21 04:00,2015-12-21 05:00,1.07743,1.07754,0.00010999999999983245,0.044265593561299534,2015-12-29 00:00,False
EURCHF,long,2016-01-01 00:00,2016-01-06 00:00,1.082735,1.084115,0.0013799999999999368,H1,2016-01-06 07:00,2016-01-06 08:00,1.082735,1.08276,2.4999999999941735e-05,0.018115942028944117,2016-01-11 00:00,False
EURCHF,short,2016-02-01 00:00,2016-02-04 00:00,1.115175,1.119955,0.0047800000000000065,H1,2016-02-04 10:00,2016-02-04 11:00,1.11976,1.119955,0.00019499999999994522,0.04079497907948639,2017-07-26 00:00,False
EURCHF,short,2016-02-01 00:00,2016-02-04 00:00,1.115175,1.119955,0.0047800000000000065,H1,2016-02-04 13:00,2016-02-04 14:00,1.117795,1.118065,0.00026999999999999247,0.056485355648533915,2017-07-26 00:00,False
EURCHF,long,2016-02-09 00:00,2016-02-12 00:00,1.09498,1.10112,0.006140000000000034,H1,2016-02-11 09:00,2016-02-11 10:00,1.09498,1.095025,4.4999999999850715e-05,0.0073289902279886745,2016-02-17 00:00,False
EURCHF,long,2016-02-09 00:00,2016-02-12 00:00,1.09498,1.10112,0.006140000000000034,H1,2016-02-12 16:00,2016-02-12 17:00,1.096545,1.097235,0.0006899999999998574,0.1123778501628426,2016-02-17 00:00,False
EURCHF,short,2016-02-17 00:00,2016-02-22 00:00,1.10188,1.106135,0.00425500000000012,H1,2016-02-19 10:00,2016-02-19 11:00,1.10421,1.104845,0.0006350000000001632,0.14923619271448774,2016-03-09 00:00,False
EURCHF,long,2016-02-25 00:00,2016-03-01 00:00,1.081,1.085545,0.004545000000000021,H1,2016-02-29 15:00,2016-02-29 16:00,1.081,1.081765,0.0007650000000001267,0.16831683168319542,2016-03-04 00:00,False
EURCHF,long,2016-04-07 00:00,2016-04-12 00:00,1.084345,1.088625,0.0042800000000000615,H1,2016-04-08 13:00,2016-04-08 14:00,1.08602,1.08643,0.00041000000000002146,0.09579439252336812,2016-04-15 00:00,False
EURCHF,short,2016-05-06 00:00,2016-05-11 00:00,1.10994,1.11085,0.0009099999999999664,H1,2016-05-11 10:00,2016-05-11 11:00,1.110805,1.11085,4.4999999999850715e-05,0.049450549450387224,2016-05-19 00:00,False
EURCHF,long,2016-05-11 00:00,2016-05-16 00:00,1.10153,1.10286,0.0013300000000000534,H1,2016-05-13 15:00,2016-05-13 16:00,1.101695,1.101865,0.00017000000000000348,0.12781954887217795,2016-06-01 00:00,False
EURCHF,short,2016-05-19 00:00,2016-05-24 00:00,1.110125,1.112875,0.00275000000000003,H1,2016-05-20 14:00,2016-05-20 15:00,1.112735,1.112855,0.00011999999999989797,0.04363636363632605,2016-06-01 00:00,False
EURCHF,short,2016-05-19 00:00,2016-05-24 00:00,1.110125,1.112875,0.00275000000000003,H1,2016-05-22 23:00,2016-05-23 00:00,1.112225,1.1124,0.00017500000000003624,0.06363636363637612,2016-06-01 00:00,False
EURCHF,short,2016-05-19 00:00,2016-05-24 00:00,1.110125,1.112875,0.00275000000000003,H1,2016-05-23 01:00,2016-05-23 02:00,1.112135,1.11214,4.999999999810711e-06,0.001818181818112966,2016-06-01 00:00,False
EURCHF,short,2016-05-19 00:00,2016-05-24 00:00,1.110125,1.112875,0.00275000000000003,H1,2016-05-23 04:00,2016-05-23 05:00,1.111895,1.111905,9.999999999843467e-06,0.0036363636363066754,2016-06-01 00:00,False
EURCHF,short,2016-05-19 00:00,2016-05-24 00:00,1.110125,1.112875,0.00275000000000003,H1,2016-05-23 08:00,2016-05-23 09:00,1.111465,1.111605,0.000140000000000029,0.05090909090910089,2016-06-01 00:00,False
EURCHF,long,2016-05-27 00:00,2016-06-01 00:00,1.102435,1.106365,0.003929999999999989,H1,2016-06-01 13:00,2016-06-01 14:00,1.102435,1.10295,0.0005150000000000432,0.13104325699746683,2016-06-06 00:00,False
EURCHF,long,2016-06-22 00:00,2016-06-27 00:00,1.062345,1.08061,0.018264999999999976,H1,2016-06-24 04:00,2016-06-24 05:00,1.062345,1.06435,0.0020049999999998125,0.10977278948808186,2016-06-30 00:00,False
EURCHF,long,2016-06-22 00:00,2016-06-27 00:00,1.062345,1.08061,0.018264999999999976,H1,2016-06-27 12:00,2016-06-27 13:00,1.072035,1.073025,0.0009899999999998244,0.0542020257322653,2016-06-30 00:00,False
EURCHF,long,2016-06-22 00:00,2016-06-27 00:00,1.062345,1.08061,0.018264999999999976,H1,2016-06-27 17:00,2016-06-27 18:00,1.075415,1.075775,0.00035999999999991594,0.01970982753900446,2016-06-30 00:00,False
EURCHF,short,2016-07-18 00:00,2016-07-21 00:00,1.087405,1.090405,0.0030000000000001137,H1,2016-07-21 07:00,2016-07-21 08:00,1.09002,1.090405,0.0003850000000000797,0.12833333333335503,2016-07-26 00:00,False
EURCHF,short,2016-07-18 00:00,2016-07-21 00:00,1.087405,1.090405,0.0030000000000001137,H1,2016-07-21 12:00,2016-07-21 13:00,1.08847,1.088835,0.0003649999999999487,0.12166666666664495,2016-07-26 00:00,False
EURCHF,short,2016-07-18 00:00,2016-07-21 00:00,1.087405,1.090405,0.0030000000000001137,H1,2016-07-22 07:00,2016-07-22 08:00,1.08745,1.087635,0.0001849999999998797,0.06166666666662423,2016-07-26 00:00,False
EURCHF,long,2016-07-21 00:00,2016-07-26 00:00,1.08179,1.083915,0.0021249999999999325,H1,2016-07-26 00:00,2016-07-26 01:00,1.083135,1.08315,1.5000000000098268e-05,0.007058823529458233,2016-07-29 00:00,False
EURCHF,short,2016-07-26 00:00,2016-07-29 00:00,1.086505,1.09376,0.0072550000000000114,H1,2016-07-27 08:00,2016-07-27 09:00,1.09355,1.09376,0.00021000000000004349,0.028945554789806087,2016-08-03 00:00,False
EURCHF,short,2016-07-26 00:00,2016-07-29 00:00,1.086505,1.09376,0.0072550000000000114,H1,2016-07-28 08:00,2016-07-28 09:00,1.09275,1.09335,0.0005999999999999339,0.08270158511370544,2016-08-03 00:00,False
EURCHF,short,2016-07-26 00:00,2016-07-29 00:00,1.086505,1.09376,0.0072550000000000114,H1,2016-07-28 14:00,2016-07-28 15:00,1.088515,1.088735,0.000220000000000109,0.030323914541710358,2016-08-03 00:00,False
EURCHF,short,2016-07-26 00:00,2016-07-29 00:00,1.086505,1.09376,0.0072550000000000114,H1,2016-07-28 17:00,2016-07-28 18:00,1.087075,1.087185,0.0001100000000000545,0.015161957270855179,2016-08-03 00:00,False
EURCHF,short,2016-07-26 00:00,2016-07-29 00:00,1.086505,1.09376,0.0072550000000000114,H1,2016-07-28 20:00,2016-07-28 21:00,1.086745,1.086895,0.00014999999999987246,0.020675396278411057,2016-08-03 00:00,False
EURCHF,long,2016-07-29 00:00,2016-08-03 00:00,1.07896,1.08222,0.0032600000000000406,H1,2016-08-01 14:00,2016-08-01 15:00,1.07997,1.079985,1.4999999999876223e-05,0.004601226993827005,2016-09-30 00:00,False
EURCHF,long,2016-07-29 00:00,2016-08-03 00:00,1.07896,1.08222,0.0032600000000000406,H1,2016-08-02 12:00,2016-08-02 13:00,1.080765,1.08096,0.00019499999999994522,0.05981595092022785,2016-09-30 00:00,False
EURCHF,long,2016-07-29 00:00,2016-08-03 00:00,1.07896,1.08222,0.0032600000000000406,H1,2016-08-03 05:00,2016-08-03 06:00,1.08195,1.08208,0.00012999999999996348,0.03987730061348523,2016-09-30 00:00,False
EURCHF,short,2016-08-08 00:00,2016-08-11 00:00,1.089985,1.092535,0.0025500000000000522,H1,2016-08-10 17:00,2016-08-10 18:00,1.090665,1.09093,0.0002649999999999597,0.10392156862743306,2016-08-19 00:00,False
EURCHF,long,2016-08-16 00:00,2016-08-19 00:00,1.08269,1.083655,0.0009650000000001047,H1,2016-08-19 08:00,2016-08-19 09:00,1.08269,1.082705,1.5000000000098268e-05,0.015544041450877349,2016-09-27 00:00,False
EURCHF,short,2016-08-29 00:00,2016-09-01 00:00,1.097735,1.10012,0.0023850000000000815,H1,2016-09-01 07:00,2016-09-01 08:00,1.100075,1.10012,4.500000000007276e-05,0.018867924528331748,2016-09-14 00:00,False
EURCHF,short,2016-08-29 00:00,2016-09-01 00:00,1.097735,1.10012,0.0023850000000000815,H1,2016-09-02 12:00,2016-09-02 13:00,1.097865,1.09824,0.0003750000000000142,0.1572327044025163,2016-09-14 00:00,False
EURCHF,long,2016-09-19 00:00,2016-09-22 00:00,1.08562,1.08979,0.004170000000000007,H1,2016-09-22 21:00,2016-09-22 22:00,1.08562,1.08576,0.000140000000000029,0.03357314148681745,2016-09-27 00:00,False
EURCHF,long,2016-09-19 00:00,2016-09-22 00:00,1.08562,1.08979,0.004170000000000007,H1,2016-09-23 08:00,2016-09-23 09:00,1.08706,1.087065,5.000000000032756e-06,0.0011990407673939444,2016-09-27 00:00,False
EURCHF,short,2016-09-22 00:00,2016-09-27 00:00,1.090775,1.09145,0.0006749999999999812,H1,2016-09-27 06:00,2016-09-27 07:00,1.091125,1.091165,4.0000000000040004e-05,0.05925925925932018,2016-09-30 00:00,False
EURCHF,short,2016-09-30 00:00,2016-10-05 00:00,1.096845,1.09757,0.0007249999999998646,H1,2016-10-05 08:00,2016-10-05 09:00,1.09702,1.09711,8.999999999992347e-05,0.12413793103440038,2016-10-10 00:00,False
EURCHF,long,2016-10-21 00:00,2016-10-26 00:00,1.079715,1.082745,0.003030000000000088,H1,2016-10-24 15:00,2016-10-24 16:00,1.079715,1.080035,0.000320000000000098,0.10561056105613488,2016-10-31 00:00,False
EURCHF,long,2016-10-21 00:00,2016-10-26 00:00,1.079715,1.082745,0.003030000000000088,H1,2016-10-24 22:00,2016-10-24 23:00,1.080505,1.08058,7.500000000004725e-05,0.024752475247539627,2016-10-31 00:00,False
EURCHF,long,2016-10-21 00:00,2016-10-26 00:00,1.079715,1.082745,0.003030000000000088,H1,2016-10-25 00:00,2016-10-25 01:00,1.08066,1.08074,8.000000000008001e-05,0.02640264026405204,2016-10-31 00:00,False
EURCHF,long,2016-10-21 00:00,2016-10-26 00:00,1.079715,1.082745,0.003030000000000088,H1,2016-10-25 07:00,2016-10-25 08:00,1.08119,1.081235,4.4999999999850715e-05,0.014851485148465151,2016-10-31 00:00,False
EURCHF,long,2016-10-21 00:00,2016-10-26 00:00,1.079715,1.082745,0.003030000000000088,H1,2016-10-25 14:00,2016-10-25 15:00,1.08171,1.081715,5.000000000032756e-06,0.0016501650165124126,2016-10-31 00:00,False
EURCHF,long,2016-10-21 00:00,2016-10-26 00:00,1.079715,1.082745,0.003030000000000088,H1,2016-10-26 09:00,2016-10-26 10:00,1.08227,1.0825,0.00022999999999995246,0.07590759075905801,2016-10-31 00:00,False
EURCHF,short,2016-10-26 00:00,2016-10-31 00:00,1.08502,1.086375,0.001354999999999995,H1,2016-10-31 20:00,2016-10-31 21:00,1.08624,1.08637,0.00012999999999996348,0.09594095940956748,2016-12-02 00:00,False
EURCHF,long,2016-11-16 00:00,2016-11-21 00:00,1.068645,1.06999,0.0013449999999999296,H1,2016-11-18 06:00,2016-11-18 07:00,1.068645,1.06871,6.499999999998174e-05,0.04832713754645736,2016-12-02 00:00,False
EURCHF,long,2016-11-16 00:00,2016-11-21 00:00,1.068645,1.06999,0.0013449999999999296,H1,2016-11-20 22:00,2016-11-20 23:00,1.06971,1.06978,7.00000000000145e-05,0.05204460966544101,2016-12-02 00:00,False
EURCHF,short,2016-12-12 00:00,2016-12-15 00:00,1.07498,1.078955,0.003975000000000062,H1,2016-12-13 07:00,2016-12-13 08:00,1.078405,1.07878,0.0003750000000000142,0.09433962264151154,2016-12-23 00:00,False
EURCHF,short,2016-12-12 00:00,2016-12-15 00:00,1.07498,1.078955,0.003975000000000062,H1,2016-12-14 18:00,2016-12-14 19:00,1.07718,1.0777,0.000520000000000076,0.13081761006291015,2016-12-23 00:00,False
EURCHF,short,2016-12-12 00:00,2016-12-15 00:00,1.07498,1.078955,0.003975000000000062,H1,2016-12-15 10:00,2016-12-15 11:00,1.07616,1.07669,0.0005299999999999194,0.133333333333311,2016-12-23 00:00,False
EURCHF,short,2016-12-12 00:00,2016-12-15 00:00,1.07498,1.078955,0.003975000000000062,H1,2016-12-16 13:00,2016-12-16 14:00,1.07504,1.07571,0.0006699999999999484,0.16855345911948125,2016-12-23 00:00,False
EURCHF,long,2017-01-02 00:00,2017-01-05 00:00,1.06804,1.07094,0.0028999999999999027,H1,2017-01-03 15:00,2017-01-03 16:00,1.06804,1.0683,0.00025999999999992696,0.08965517241377093,2017-01-10 00:00,False
