time,open,high,low,close,Volume
1325455200,1.45547,1.45749,1.45446,1.45704,1450
1325469600,1.45704,1.4605,1.45644,1.45969,2585
1325484000,1.45969,1.46022,1.44902,1.4583,4576
1325498400,1.4583,1.45867,1.45501,1.45556,1913
1325512800,1.45556,1.45802,1.45386,1.45728,1144
1325527200,1.45728,1.45864,1.45612,1.45803,690
1325541600,1.45803,1.45906,1.45637,1.45727,2229
1325556000,1.45727,1.46124,1.45673,1.46005,4106
1325570400,1.46005,1.46241,1.45704,1.4582,9323
1325584800,1.4582,1.46074,1.45222,1.45631,9715
1325599200,1.45631,1.460575,1.45502,1.459265,8282
1325613600,1.459265,1.459855,1.457335,1.45872,3253
1325628000,1.45872,1.45933,1.45761,1.45892,1908
1325642400,1.45892,1.46076,1.45877,1.4606,1796
1325656800,1.4606,1.46466,1.46027,1.46327,5027
1325671200,1.46327,1.46996,1.46274,1.46996,7396
1325685600,1.46996,1.47465,1.46821,1.470415,6824
1325700000,1.470415,1.471345,1.46949,1.471,2492
1325714400,1.471,1.47212,1.46989,1.4709,2944
1325728800,1.4709,1.47195,1.46992,1.47054,2876
1325743200,1.47054,1.47639,1.46935,1.47486,8380
1325757600,1.47486,1.47636,1.4721,1.47364,9775
1325772000,1.47364,1.475695,1.47299,1.475375,8794
1325786400,1.475375,1.47677,1.475185,1.47589,3073
1325800800,1.47589,1.476915,1.47552,1.476785,1470
1325815200,1.476785,1.478315,1.475845,1.477675,2100
1325829600,1.477675,1.480115,1.473805,1.474675,5620
1325844000,1.474675,1.477955,1.472815,1.476065,7457
1325858400,1.476065,1.476545,1.471575,1.473775,7522
1325872800,1.473775,1.474995,1.472175,1.47345,2101
1326060000,1.47704,1.47857,1.4729,1.47431,2978
1326074400,1.47431,1.47472,1.47266,1.47348,2110
1326088800,1.47348,1.47365,1.46892,1.46927,6078
1326103200,1.46927,1.47345,1.46704,1.47137,6534
1326117600,1.47137,1.47303,1.468635,1.469315,6612
1326132000,1.469315,1.469485,1.46745,1.46786,2671
1326146400,1.46786,1.46832,1.4645,1.46701,2237
1326160800,1.46701,1.46842,1.46554,1.4662,2698
1326175200,1.4662,1.469665,1.46548,1.467495,6861
1326189600,1.467495,1.469485,1.464595,1.468005,7455
1326204000,1.468005,1.471975,1.467475,1.469525,7080
1326218400,1.469525,1.470225,1.468475,1.46969,2258
1326232800,1.46969,1.47171,1.46898,1.47094,2038
1326247200,1.47094,1.47183,1.47033,1.47082,1355
1326261600,1.47082,1.47133,1.466935,1.467785,5539
1326276000,1.467785,1.471315,1.465695,1.466385,8513
1326290400,1.466385,1.468645,1.462875,1.464855,7721
1326304800,1.464855,1.464855,1.46165,1.46252,3171
1326319200,1.46252,1.46302,1.46081,1.46148,1991
1326333600,1.46148,1.46158,1.45878,1.46023,2170
1326348000,1.46023,1.461795,1.455975,1.458315,5823
1326362400,1.458315,1.459315,1.455255,1.456165,8017
1326376800,1.456165,1.456195,1.444755,1.445735,7887
1326391200,1.445735,1.44872,1.444305,1.44823,3219
1326405600,1.44823,1.44944,1.44772,1.44907,1786
1326420000,1.44907,1.44953,1.44746,1.44826,2192
1326434400,1.44826,1.45082,1.444435,1.449075,9016
1326448800,1.449075,1.456135,1.447865,1.455615,8639
1326463200,1.455615,1.461095,1.455475,1.457915,11981
1326477600,1.457915,1.46102,1.456615,1.4584,4362
1326664800,1.4598,1.46254,1.4588,1.46182,3062
1326679200,1.46182,1.46254,1.46035,1.46216,2389
1326693600,1.46216,1.46434,1.45781,1.46246,7231
1326708000,1.46246,1.46405,1.4598,1.46178,6043
1326722400,1.46178,1.46367,1.45966,1.462175,3668
1326736800,1.462175,1.463295,1.461885,1.46237,1291
1326751200,1.46237,1.46607,1.46049,1.46049,2796
1326765600,1.46049,1.46184,1.45907,1.46042,3306
1326780000,1.46042,1.461975,1.454455,1.455575,5597
1326794400,1.455575,1.458865,1.453855,1.458455,7482
1326808800,1.458455,1.461825,1.456325,1.458285,6294
1326823200,1.458285,1.458325,1.4551,1.45598,2449
1326837600,1.45598,1.45643,1.45382,1.45467,1734
1326852000,1.45467,1.45468,1.45214,1.45373,2242
1326866400,1.45373,1.456415,1.449715,1.452205,7309
1326880800,1.452205,1.452855,1.447665,1.44989,9101
1326895200,1.44989,1.454825,1.447715,1.449525,8387
1326909600,1.449525,1.451895,1.449175,1.45046,3094
1326924000,1.45046,1.451,1.44836,1.44968,2657
1326938400,1.44968,1.4503,1.44879,1.4502,2107
1326952800,1.4502,1.451515,1.445725,1.447585,7032
1326967200,1.447585,1.448805,1.444535,1.445085,6201
1326981600,1.445085,1.450935,1.444655,1.444765,5610
1326996000,1.444765,1.445355,1.44329,1.44337,2842
1327010400,1.44337,1.44511,1.44278,1.4445,2028
1327024800,1.4445,1.44489,1.44366,1.44395,1254
1327039200,1.44395,1.448185,1.44206,1.447125,5714
1327053600,1.447125,1.450715,1.444495,1.450065,6422
1327068000,1.450065,1.452555,1.448985,1.452165,5869
1327082400,1.452165,1.45566,1.451535,1.45562,1805
1327269600,1.45853,1.4592,1.45468,1.45622,2202
1327284000,1.45622,1.4573,1.45543,1.45633,1805
1327298400,1.45633,1.4571,1.449795,1.452125,4544
1327312800,1.452125,1.453185,1.441615,1.443015,7422
1327327200,1.443015,1.446335,1.441405,1.445765,5103
1327341600,1.445765,1.446005,1.442875,1.44398,2311
1327356000,1.44398,1.44483,1.44283,1.44399,2307
1327370400,1.44399,1.44479,1.44196,1.4424,1580
1327384800,1.4424,1.444475,1.437805,1.44098,6848
1327399200,1.44098,1.45108,1.44073,1.45072,6578
1327413600,1.45072,1.45095,1.447935,1.448095,5165
1327428000,1.448095,1.44997,1.447415,1.4495,1760
1327442400,1.4495,1.4501,1.4482,1.44964,2409
1327456800,1.44964,1.45124,1.44887,1.44931,2234
1327471200,1.44931,1.450065,1.442885,1.44938,6136
1327485600,1.44938,1.453995,1.449235,1.451405,6339
1327500000,1.451405,1.453685,1.443805,1.445135,6611
1327514400,1.445135,1.445475,1.441095,1.44302,6599
1327528800,1.44302,1.44468,1.44204,1.44419,1886
1327543200,1.44419,1.44427,1.44296,1.44337,1609
1327557600,1.44337,1.445985,1.439335,1.439425,5832
1327572000,1.439425,1.441225,1.438275,1.439125,5581
1327586400,1.439125,1.442635,1.437285,1.441685,6083
1327600800,1.441685,1.445065,1.441575,1.44416,2834
1327615200,1.44416,1.44568,1.44402,1.44451,2365
1327629600,1.44451,1.44473,1.4432,1.44327,2170
1327644000,1.44327,1.449045,1.44244,1.445755,5967
