time,open,high,low,close,Volume
1325455200,99.595,99.915,99.594,99.729,853
1325469600,99.729,99.729,99.451,99.52,705
1325484000,99.52,99.7655,99.499,99.669,1187
1325498400,99.669,99.714,99.433,99.456,990
1325512800,99.456,99.553,99.371,99.487,626
1325527200,99.487,99.501,99.383,99.464,432
1325541600,99.464,99.7155,99.427,99.7055,1634
1325556000,99.7055,99.8155,99.6115,99.6365,1671
1325570400,99.6365,100.0145,99.6225,99.9345,4822
1325584800,99.9345,100.1295,99.8465,100.0175,5126
1325599200,100.0175,100.3095,99.9225,100.0625,4810
1325613600,100.0625,100.2335,100.003,100.138,2175
1325628000,100.138,100.252,99.9685,100.0315,2054
1325642400,100.0315,100.0445,99.8415,99.9925,1254
1325656800,99.9925,100.1655,99.884,99.9245,2695
1325671200,99.9245,99.9985,99.2895,99.3005,4106
1325685600,99.3005,99.4495,99.0485,99.3345,3585
1325700000,99.3345,99.3805,99.2085,99.293,1440
1325714400,99.293,99.349,99.0925,99.1345,2673
1325728800,99.1345,99.2515,99.1105,99.1105,1523
1325743200,99.1105,99.3555,98.6735,98.8065,5142
1325757600,98.8065,98.9005,98.4765,98.6985,5172
1325772000,98.6985,98.8125,98.5855,98.7225,5069
1325786400,98.7225,98.8345,98.613,98.624,1665
1325800800,98.624,98.7895,98.582,98.7565,1847
1325815200,98.7565,98.7895,98.5825,98.6195,1651
1325829600,98.6195,98.853,98.5215,98.7285,3848
1325844000,98.7285,98.789,98.3225,98.3745,4222
1325858400,98.3745,98.4205,97.9125,98.0265,4181
1325872800,98.0265,98.0655,97.888,97.906,819
1326060000,97.637,97.7585,97.2875,97.6945,2669
1326074400,97.6945,97.8165,97.5925,97.7515,1331
1326088800,97.7515,98.2535,97.7485,98.2025,3834
1326103200,98.2025,98.2415,97.8355,98.0535,4276
1326117600,98.0535,98.068,97.815,97.935,3113
1326132000,97.935,98.161,97.912,98.092,1302
1326146400,98.092,98.2815,98.064,98.1195,1712
1326160800,98.1195,98.2475,98.0575,98.2215,1786
1326175200,98.2215,98.3555,97.9705,98.2885,3968
1326189600,98.2885,98.4655,98.1255,98.3655,4601
1326204000,98.3655,98.3805,98.0805,98.1595,3923
1326218400,98.1595,98.2685,98.0875,98.195,1426
1326232800,98.195,98.201,97.9315,98.0355,2105
1326247200,98.0355,98.0685,97.9525,98.0405,1046
1326261600,98.0405,98.3845,98.0205,98.3335,3450
1326276000,98.3335,98.3485,97.6055,97.8245,6235
1326290400,97.8245,97.8595,97.4355,97.6525,5497
1326304800,97.6525,97.747,97.5785,97.657,1788
1326319200,97.657,97.8275,97.657,97.7635,1534
1326333600,97.7635,97.8535,97.7055,97.7775,1088
1326348000,97.7775,98.0605,97.7055,98.0575,3656
1326362400,98.0575,98.2245,97.7655,98.0335,5712
1326376800,98.0335,98.5195,98.0335,98.4265,5889
1326391200,98.4265,98.5625,98.36,98.364,1872
1326405600,98.364,98.4795,98.338,98.4375,1725
1326420000,98.4375,98.6285,98.3825,98.5785,1331
1326434400,98.5785,98.8095,98.276,98.403,4880
1326448800,98.403,98.486,97.748,97.793,6040
1326463200,97.793,97.795,97.1945,97.4685,9035
1326477600,97.4685,97.625,97.307,97.577,2370
1326664800,97.399,97.44,97.0395,97.1345,2306
1326679200,97.1345,97.2305,97.054,97.094,1629
1326693600,97.094,97.3945,97.083,97.2635,4151
1326708000,97.2635,97.3465,97.1005,97.2445,3514
1326722400,97.2445,97.3335,97.1555,97.2855,2023
1326736800,97.2855,97.3465,97.1755,97.259,1615
1326751200,97.259,97.67,97.153,97.653,1931
1326765600,97.653,97.7675,97.5415,97.653,2612
1326780000,97.653,97.942,97.537,97.905,4088
1326794400,97.905,98.334,97.845,97.853,4368
1326808800,97.853,97.942,97.656,97.8395,3413
1326823200,97.8395,97.9165,97.7265,97.857,1523
1326837600,97.857,97.9945,97.841,97.9445,1254
1326852000,97.9445,98.0585,97.8615,97.8875,1778
1326866400,97.8875,98.3255,97.6935,98.1995,5532
1326880800,98.1995,98.6255,98.1395,98.3745,6686
1326895200,98.3745,98.7515,98.3495,98.6635,5795
1326909600,98.6635,98.882,98.5625,98.832,1826
1326924000,98.832,98.842,98.5565,98.6285,2353
1326938400,98.6285,98.8145,98.6175,98.6505,1798
1326952800,98.6505,99.0275,98.5535,98.8625,5040
1326967200,98.8625,99.2605,98.7745,99.1975,4954
1326981600,99.1975,100.023,99.0765,99.876,4851
1326996000,99.876,100.06,99.791,99.997,1896
1327010400,99.997,100.0525,99.8775,99.9655,1777
1327024800,99.9655,100.0205,99.8565,100.0125,1143
1327039200,100.0125,100.3335,99.5335,99.5715,4800
1327053600,99.5715,99.8695,99.4555,99.6965,4994
1327068000,99.6965,99.8675,99.4715,99.5305,4374
1327082400,99.5305,99.655,99.4225,99.619,1330
1327269600,99.109,99.387,99.109,99.337,1725
1327284000,99.337,99.436,99.27,99.347,1289
1327298400,99.347,99.738,99.2545,99.54,3141
1327312800,99.54,100.1995,99.414,100.1565,4772
1327327200,100.1565,100.4935,100.0745,100.1495,4459
1327341600,100.1495,100.38,100.1155,100.257,1679
1327356000,100.257,100.344,100.138,100.1855,2127
1327370400,100.1855,100.2535,100.0275,100.1995,1444
1327384800,100.1995,100.8365,100.1365,100.5635,5909
1327399200,100.5635,100.9765,100.4235,100.7335,6579
1327413600,100.7335,101.2755,100.7005,101.2095,4835
1327428000,101.2095,101.2975,101.1015,101.249,1273
1327442400,101.249,101.5145,101.145,101.3215,3050
1327456800,101.3215,101.5565,101.3215,101.5165,1706
1327471200,101.5165,101.8945,101.4435,101.4755,4680
1327485600,101.4755,101.5435,100.981,101.261,4749
1327500000,101.261,101.5585,101.1855,101.4035,6104
1327514400,101.4035,101.964,101.3855,101.945,6111
1327528800,101.945,101.98,101.767,101.8815,2334
1327543200,101.8815,101.9765,101.831,101.8925,1465
1327557600,101.8925,102.095,101.595,101.985,5016
1327572000,101.985,102.212,101.917,102.16,4779
1327586400,102.16,102.203,101.6575,101.8465,5980
1327600800,101.8465,101.8975,101.4165,101.529,2183
1327615200,101.529,101.58,101.1595,101.4305,2456
1327629600,101.4305,101.5425,100.774,100.947,3524
1327644000,100.947,101.145,100.729,101.011,5355
1327658400,101.011,101.378,100.654,100.681,5649
1327672800,100.681,101.226,100.6,101.068,7216
1327687200,101.068,101.45,101.023,101.382,2695
1327874400,101.415,101.455,101.076,101.203,1582
1327888800,101.203,101.2445,100.985,100.985,1359
1327903200,100.985,101.092,100.624,100.729,3691
1327917600,100.729,100.757,100.194,100.197,3919
1327932000,100.197,100.3305,99.9925,100.199,5381
1327946400,100.199,100.348,100.03,100.348,1859
1327960800,100.348,100.5765,100.1945,100.4495,2251
1327975200,100.4495,100.6445,100.4255,100.5335,2550
1327989600,100.5335,100.732,100.402,100.638,4533
1328004000,100.638,100.887,100.4535,100.4565,4424
1328018400,100.4565,100.5575,99.5425,99.7215,6941
1328032800,99.7215,99.801,99.6585,99.784,2142
1328047200,99.784,99.887,99.4325,99.571,2792
1328061600,99.571,99.657,99.5035,99.604,1223
1328076000,99.604,99.9935,99.2485,99.9905,5464
1328090400,99.9905,100.5055,99.7805,100.282,5184
1328104800,100.282,100.602,100.167,100.558,6123
1328119200,100.558,100.7,100.241,100.287,2439
1328133600,100.287,100.462,100.271,100.4,2041
1328148000,100.4,100.45,100.215,100.298,1184
1328162400,100.298,100.424,99.864,99.9635,4188
1328176800,99.9635,100.345,99.625,99.8175,6260
1328191200,99.8175,100.434,99.7755,100.1545,4957
1328205600,100.1545,100.235,100.0425,100.183,1492
1328220000,100.183,100.226,99.9315,100.0085,1590
1328234400,100.0085,100.1475,99.9765,100.0965,1033
1328248800,100.0965,100.4045,100.0075,100.3385,3590
1328263200,100.3385,100.882,100.2945,100.4075,6086
1328277600,100.4075,100.6385,100.1625,100.5995,7306
1328292000,100.5995,100.829,100.5565,100.789,1778
1328479200,100.488,100.569,100.2705,100.3275,1840
1328493600,100.3275,100.5265,100.1865,100.4395,1945
1328508000,100.4395,100.4655,99.88,100.022,4870
1328522400,100.022,100.168,99.86,99.883,4958
1328536800,99.883,100.611,99.877,100.518,4760
1328551200,100.518,100.608,100.371,100.509,1530
1328565600,100.509,100.6205,100.3785,100.5965,1825
1328580000,100.5965,100.7205,100.3735,100.545,2667
1328594400,100.545,100.973,100.487,100.912,3967
1328608800,100.912,101.134,100.594,101.128,5683
1328623200,101.128,101.952,101.057,101.916,6561
1328637600,101.916,101.988,101.616,101.793,2412
1328652000,101.793,102.0095,101.6755,101.9195,2420
1328666400,101.9195,102.3435,101.8965,102.2895,2148
1328680800,102.2895,102.4505,102.1645,102.2005,4973
1328695200,102.2005,102.3065,101.82,101.8925,5090
1328709600,101.8925,102.226,101.657,102.226,5772
1328724000,102.226,102.253,102.042,102.159,1795
1328738400,102.159,102.2385,101.856,102.2265,3124
1328752800,102.2265,102.5105,102.1845,102.4535,2188
1328767200,102.4535,102.7735,102.3875,102.3985,5022
1328781600,102.3985,102.8155,102.1455,102.6875,6223
1328796000,102.6875,103.0895,102.5825,103.0875,6683
1328810400,103.0875,103.2905,103.0415,103.188,1820
1328824800,103.188,103.228,102.9705,103.0005,2217
1328839200,103.0005,103.1175,102.9115,102.9525,1883
1328853600,102.9525,103.1965,102.8265,103.0605,4051
1328868000,103.0605,103.1075,102.2075,102.3875,6903
1328882400,102.3875,102.497,102.237,102.4,4400
1328896800,102.4,102.512,102.164,102.427,1343
1329084000,102.461,102.937,102.362,102.728,3348
1329098400,102.728,102.882,102.682,102.84,1953
1329112800,102.84,103.1845,102.781,103.0195,4597
1329127200,103.0195,103.1035,102.7005,102.7205,3201
1329141600,102.7205,102.8165,102.258,102.491,4022
1329156000,102.491,102.525,102.291,102.291,1408
1329170400,102.291,102.355,101.8255,102.0805,3344
1329184800,102.0805,102.6265,102.0365,102.57,3154
1329199200,102.57,103.0325,102.374,103.0025,5170
1329213600,103.0025,103.1735,102.6815,102.756,5038
1329228000,102.756,103.1915,102.651,102.8685,5581
1329242400,102.8685,103.035,102.6235,103.019,2534
1329256800,103.019,103.1705,102.8755,103.0335,3332
1329271200,103.0335,103.475,103.0275,103.377,2391
1329285600,103.377,103.493,103.2065,103.3855,3566
1329300000,103.3855,103.4845,102.4925,102.623,6004
1329314400,102.623,102.7325,102.2205,102.3305,6228
