time,open,high,low,close,Volume
1325455200,1.58823,1.58823,1.57733,1.58285,604
1325469600,1.58285,1.58343,1.58019,1.58279,284
1325484000,1.58279,1.58485,1.57842,1.58221,1041
1325498400,1.58221,1.58393,1.57828,1.57916,1449
1325512800,1.57916,1.58329,1.57805,1.57986,1239
1325527200,1.57986,1.58341,1.57972,1.58072,770
1325541600,1.58072,1.5828,1.57564,1.57774,1983
1325556000,1.57774,1.57888,1.575435,1.57568,1122
1325570400,1.575675,1.58218,1.57538,1.57928,3180
1325584800,1.57928,1.58144,1.57332,1.57622,3963
1325599200,1.57622,1.58196,1.57308,1.580575,4629
1325613600,1.580575,1.58406,1.58032,1.5812,2333
1325628000,1.5812,1.584725,1.58102,1.58446,1693
1325642400,1.58446,1.584905,1.58308,1.58308,969
1325656800,1.583075,1.58714,1.58165,1.58524,3037
1325671200,1.58524,1.58605,1.58113,1.58188,4253
1325685600,1.58188,1.58535,1.57991,1.58184,4786
1325700000,1.58184,1.58251,1.58025,1.58196,1870
1325714400,1.58196,1.58384,1.58079,1.5821,1272
1325728800,1.5821,1.58348,1.58128,1.5819,1268
1325743200,1.581895,1.5858,1.57942,1.5849,4020
1325757600,1.5849,1.5856,1.573475,1.57444,4887
1325772000,1.57444,1.5826,1.57432,1.57776,5580
1325786400,1.577755,1.58035,1.5763,1.58026,2175
1325800800,1.58026,1.58136,1.57924,1.57928,1011
1325815200,1.57928,1.58118,1.57832,1.57958,1256
1325829600,1.57958,1.581125,1.57736,1.57806,2728
1325844000,1.57806,1.58234,1.5748,1.57828,4679
1325858400,1.578275,1.58176,1.574855,1.58128,4695
1325872800,1.58128,1.58752,1.58128,1.58662,1414
1326060000,1.58662,1.58828,1.5848,1.588045,2308
1326074400,1.588045,1.591245,1.58748,1.590845,1512
1326088800,1.590845,1.5909,1.58638,1.58658,3420
1326103200,1.58658,1.589805,1.585355,1.586565,3537
1326117600,1.58656,1.58892,1.58212,1.58292,4458
1326132000,1.58292,1.5842,1.58102,1.58208,1952
