time,open,high,low,close,Volume
1325455200,75.367,75.719,75.367,75.536,930
1325469600,75.536,75.611,75.388,75.437,486
1325484000,75.437,75.5925,75.353,75.462,802
1325498400,75.462,75.504,75.343,75.427,972
1325512800,75.427,75.536,75.328,75.513,443
1325527200,75.513,75.513,75.343,75.47,357
1325541600,75.47,75.7215,75.382,75.6565,2147
1325556000,75.6565,75.8265,75.6105,75.7565,1326
1325570400,75.7565,75.8425,75.6945,75.7655,3243
1325584800,75.7655,76.0585,75.7505,75.8615,4616
1325599200,75.8615,76.1945,75.8585,75.9235,5782
1325613600,75.9235,75.9415,75.7765,75.9415,3038
1325628000,75.9415,75.9945,75.6705,75.7015,2945
1325642400,75.7015,75.7725,75.6045,75.7725,1460
1325656800,75.7725,75.7775,75.5795,75.6745,3473
1325671200,75.6745,75.7515,75.5525,75.7145,5482
1325685600,75.7145,75.8965,75.5955,75.7755,6272
1325700000,75.7755,75.8035,75.7045,75.7515,2560
1325714400,75.7515,75.8105,75.6095,75.6555,2744
1325728800,75.6555,75.6985,75.6265,75.6645,1951
1325743200,75.6645,75.8495,75.3975,75.4415,4829
1325757600,75.4415,75.9045,75.3525,75.8135,7010
1325772000,75.8135,75.8585,75.4425,75.7695,8667
1325786400,75.7695,75.8625,75.6085,75.6165,2798
1325800800,75.6165,75.7635,75.5975,75.7635,2089
1325815200,75.7635,75.7885,75.6255,75.6925,2022
1325829600,75.6925,75.8595,75.6445,75.7375,4182
1325844000,75.7375,75.857,75.499,75.535,5506
1325858400,75.535,75.59,75.124,75.141,5636
1325872800,75.141,75.159,74.824,74.831,1761
1326060000,74.809,74.882,74.5385,74.6945,2644
1326074400,74.6945,74.6945,74.5615,74.5875,1877
1326088800,74.5875,74.8495,74.5835,74.8005,3877
1326103200,74.8005,74.9685,74.5775,74.9185,4211
1326117600,74.9185,74.9635,74.6835,74.9225,5289
1326132000,74.9225,75.1365,74.8655,75.0735,2275
1326146400,75.0735,75.2695,75.0445,75.1855,2035
1326160800,75.1855,75.3585,75.1765,75.3535,1872
1326175200,75.3535,75.4275,75.2755,75.3915,3654
1326189600,75.3915,75.6345,75.3675,75.5575,4653
1326204000,75.5575,75.6415,75.3305,75.5095,5532
1326218400,75.5095,75.6755,75.4395,75.6755,2334
1326232800,75.6755,75.6895,75.5065,75.5405,2114
1326247200,75.5405,75.6085,75.5185,75.6015,1238
1326261600,75.6015,75.8495,75.6015,75.8435,3391
1326276000,75.8435,75.8775,75.5965,75.6795,5355
1326290400,75.6795,75.7165,75.3345,75.3975,6351
1326304800,75.3975,75.4845,75.3555,75.3815,2462
