time,open,high,low,close,Volume
1325455200,1.04382,1.04405,1.04078,1.04314,598
1325469600,1.04314,1.04329,1.04186,1.04284,488
1325484000,1.04284,1.04408,1.03924,1.04223,2059
1325498400,1.04223,1.04374,1.04114,1.04242,2136
1325512800,1.04242,1.04426,1.04108,1.04137,1271
1325527200,1.04137,1.04461,1.04137,1.04267,964
1325541600,1.04267,1.04565,1.042215,1.04539,3387
1325556000,1.04539,1.04565,1.04277,1.04284,1888
1325570400,1.04284,1.045765,1.04217,1.045475,3663
1325584800,1.045475,1.047305,1.044735,1.046075,5224
1325599200,1.046075,1.048225,1.044265,1.046515,5840
1325613600,1.046515,1.049475,1.046475,1.04858,3425
1325628000,1.04858,1.04965,1.04736,1.04746,2940
1325642400,1.04746,1.04914,1.0463,1.04885,1979
1325656800,1.04885,1.05019,1.0478,1.04839,4709
1325671200,1.04839,1.04893,1.04613,1.04616,6251
1325685600,1.04616,1.04965,1.0448,1.04898,6418
1325700000,1.04898,1.05045,1.04834,1.0501,2717
1325714400,1.0501,1.05044,1.04637,1.04723,3246
1325728800,1.04723,1.04767,1.04646,1.04698,2620
1325743200,1.04698,1.04713,1.04399,1.04545,6319
1325757600,1.04545,1.04594,1.04326,1.0439,7870
1325772000,1.0439,1.04742,1.04356,1.04514,8542
1325786400,1.04514,1.04693,1.04491,1.04672,3336
1325800800,1.04672,1.04682,1.04483,1.04541,2471
1325815200,1.04541,1.04559,1.04222,1.04325,2749
1325829600,1.04325,1.0448,1.04292,1.04418,4251
1325844000,1.04418,1.04775,1.04262,1.04715,6858
1325858400,1.04715,1.04942,1.04523,1.049,7352
1325872800,1.049,1.05224,1.04881,1.05197,2286
1326060000,1.04879,1.05083,1.0461,1.04663,4314
1326074400,1.04663,1.0491,1.0459,1.04896,2817
1326088800,1.04896,1.05216,1.04831,1.05111,5081
1326103200,1.05111,1.05217,1.04833,1.04967,4353
1326117600,1.04967,1.05046,1.04749,1.04784,5341
1326132000,1.04784,1.04928,1.04763,1.04802,2614
1326146400,1.04802,1.05097,1.04742,1.05045,2990
1326160800,1.05045,1.05203,1.04978,1.05079,2842
1326175200,1.05079,1.05242,1.04974,1.05179,5167
1326189600,1.05179,1.05262,1.05,1.05172,5698
1326204000,1.05172,1.05247,1.04825,1.04968,6167
1326218400,1.04968,1.05008,1.04732,1.04736,2989
1326232800,1.04736,1.04839,1.04607,1.04685,3479
1326247200,1.04685,1.04721,1.04596,1.04697,1793
1326261600,1.04697,1.04757,1.04587,1.04708,4522
1326276000,1.04708,1.04729,1.04451,1.04635,6573
1326290400,1.04635,1.05068,1.04607,1.05034,7210
1326304800,1.05034,1.05141,1.05002,1.05119,2871
1326319200,1.05119,1.05133,1.04841,1.04905,2747
1326333600,1.04905,1.05013,1.04838,1.049045,2033
1326348000,1.049045,1.050235,1.048485,1.049965,4115
1326362400,1.049965,1.053445,1.049885,1.052515,7130
1326376800,1.052515,1.053385,1.050475,1.052135,8152
1326391200,1.052135,1.053425,1.051715,1.05316,3363
1326405600,1.05316,1.05355,1.05152,1.0518,2224
1326420000,1.0518,1.05218,1.04991,1.05157,2250
1326434400,1.05157,1.054825,1.051185,1.053605,5289
1326448800,1.053605,1.05392,1.05192,1.05266,5892
1326463200,1.05266,1.05491,1.05168,1.05394,9422
1326477600,1.05394,1.05696,1.05263,1.05672,2854
1326664800,1.05445,1.05544,1.0509,1.0515,3174
1326679200,1.0515,1.05235,1.05082,1.05142,2392
1326693600,1.05142,1.05253,1.0503,1.05181,5047
1326708000,1.05181,1.05233,1.05094,1.05151,4311
1326722400,1.05151,1.05274,1.05007,1.05017,2881
1326736800,1.05017,1.05071,1.04891,1.04988,1552
1326751200,1.04988,1.05194,1.04886,1.05182,3060
1326765600,1.05182,1.05491,1.05151,1.053785,4070
1326780000,1.053785,1.05676,1.05347,1.05641,5307
1326794400,1.05641,1.05711,1.0533,1.05353,5264
1326808800,1.05353,1.05523,1.05205,1.05228,5771
1326823200,1.05228,1.05505,1.05228,1.05331,2844
1326837600,1.05331,1.05479,1.05291,1.05445,2198
1326852000,1.05445,1.05496,1.05327,1.05443,2532
1326866400,1.05443,1.05553,1.053185,1.053265,5316
1326880800,1.053265,1.055355,1.052425,1.05354,6294
1326895200,1.05354,1.055335,1.052495,1.054845,6394
1326909600,1.054845,1.05577,1.053605,1.05531,3098
1326924000,1.05531,1.05536,1.05081,1.05207,4181
1326938400,1.05207,1.05211,1.04944,1.0497,2650
1326952800,1.0497,1.05072,1.04881,1.05025,4353
1326967200,1.05025,1.0511,1.04927,1.05051,4482
1326981600,1.05051,1.05237,1.0498,1.05117,5461
1326996000,1.05117,1.05437,1.05098,1.05321,2910
1327010400,1.05321,1.05481,1.05312,1.05471,2385
1327024800,1.05471,1.05526,1.05418,1.05512,2048
