time,open,high,low,close,Volume
1325455200,1.02112,1.02133,1.01783,1.02024,453
1325469600,1.02024,1.02047,1.019,1.02026,173
1325484000,1.02026,1.020625,1.018475,1.019385,839
1325498400,1.019385,1.020775,1.018855,1.01993,1197
1325512800,1.01993,1.02102,1.0185,1.0188,740
1325527200,1.0188,1.02112,1.01876,1.01884,337
1325541600,1.01884,1.01962,1.015585,1.015925,2063
1325556000,1.015925,1.016405,1.012955,1.013455,1473
1325570400,1.013455,1.01435,1.01281,1.01387,1563
1325584800,1.01387,1.01387,1.00807,1.01163,3508
1325599200,1.01163,1.01184,1.007645,1.010045,5299
1325613600,1.010045,1.011625,1.009895,1.0104,3153
1325628000,1.0104,1.01302,1.01037,1.01281,1971
1325642400,1.01281,1.014,1.01237,1.01239,1041
1325656800,1.01239,1.01436,1.01199,1.01273,3045
1325671200,1.01273,1.01621,1.01193,1.01395,5428
1325685600,1.01395,1.01525,1.01089,1.01193,6027
1325700000,1.01193,1.0135,1.01184,1.01273,2361
1325714400,1.01273,1.01475,1.01225,1.01387,1339
1325728800,1.01387,1.01455,1.01356,1.01404,1779
1325743200,1.01404,1.018605,1.012125,1.018095,4392
1325757600,1.018095,1.019855,1.013645,1.015945,6888
1325772000,1.015945,1.022565,1.015855,1.018265,9542
1325786400,1.018265,1.02034,1.016895,1.01977,2782
1325800800,1.01977,1.020375,1.01877,1.01877,1089
1325815200,1.01877,1.02124,1.01831,1.02029,1455
1325829600,1.02029,1.02029,1.01706,1.01825,3232
1325844000,1.01825,1.022715,1.01718,1.022635,6553
1325858400,1.022635,1.025895,1.020385,1.025445,7062
1325872800,1.025445,1.02861,1.025295,1.02851,2310
1326060000,1.02797,1.030915,1.0275,1.0306,2085
1326074400,1.0306,1.03196,1.03023,1.03145,2162
1326088800,1.03145,1.03151,1.027355,1.027465,4296
1326103200,1.027465,1.030005,1.025385,1.025665,4651
1326117600,1.025665,1.029525,1.024705,1.026195,6034
1326132000,1.026195,1.026645,1.022635,1.0235,2367
1326146400,1.0235,1.0241,1.02138,1.02166,1484
1326160800,1.02166,1.02195,1.01932,1.01941,1302
1326175200,1.01941,1.02113,1.01843,1.01918,3184
1326189600,1.01918,1.01947,1.01562,1.01714,4375
1326204000,1.01714,1.019525,1.015775,1.017285,5448
1326218400,1.017285,1.018265,1.015475,1.01549,2343
1326232800,1.01549,1.018645,1.01529,1.017935,1690
1326247200,1.017935,1.018305,1.017305,1.017585,977
1326261600,1.017585,1.017585,1.014145,1.014195,3154
1326276000,1.014195,1.017935,1.013985,1.016985,4914
1326290400,1.016985,1.02104,1.016675,1.01997,7966
1326304800,1.01997,1.02023,1.01858,1.01953,3168
1326319200,1.01953,1.01963,1.01797,1.01886,1487
1326333600,1.01886,1.01886,1.0177,1.01854,1359
1326348000,1.01854,1.01921,1.0166,1.01662,3485
1326362400,1.01662,1.01899,1.01405,1.01854,6623
1326376800,1.01854,1.02115,1.01566,1.01884,8398
1326391200,1.01884,1.01983,1.01783,1.01908,3269
1326405600,1.01908,1.01951,1.01804,1.01842,1445
1326420000,1.01842,1.01946,1.01744,1.01785,1610
1326434400,1.01785,1.01855,1.01688,1.01703,4157
1326448800,1.01703,1.02046,1.01636,1.02034,6466
1326463200,1.02034,1.028365,1.02032,1.024565,9879
1326477600,1.024565,1.025615,1.02195,1.02327,2920
1326664800,1.02473,1.02534,1.023725,1.023745,1480
1326679200,1.023745,1.023885,1.022455,1.023005,1497
1326693600,1.023005,1.023145,1.019135,1.020045,3600
1326708000,1.020045,1.021765,1.0191,1.0191,3789
1326722400,1.0191,1.02046,1.01676,1.01696,3233
1326736800,1.01696,1.01856,1.0165,1.0179,1515
1326751200,1.0179,1.018865,1.015365,1.015425,1462
1326765600,1.015425,1.015925,1.014095,1.01431,1980
1326780000,1.01431,1.01477,1.01166,1.01191,4942
1326794400,1.01191,1.01454,1.01128,1.01378,6523
1326808800,1.01378,1.01576,1.01218,1.01356,7714
1326823200,1.01356,1.01685,1.01349,1.01517,3334
1326837600,1.01517,1.016155,1.01462,1.01532,1310
1326852000,1.01532,1.01541,1.01376,1.01474,1761
1326866400,1.01474,1.01712,1.01356,1.01403,5152
1326880800,1.01403,1.01591,1.01194,1.01591,7407
1326895200,1.01591,1.01775,1.01222,1.012425,8954
1326909600,1.012425,1.013385,1.0111,1.01116,3220
1326924000,1.01116,1.01282,1.0109,1.01133,2455
1326938400,1.01133,1.01142,1.00958,1.01081,2476
1326952800,1.01081,1.01142,1.00918,1.01017,4795
1326967200,1.01017,1.01051,1.00716,1.00776,5861
1326981600,1.00776,1.011205,1.00713,1.010485,7638
1326996000,1.010485,1.012405,1.010075,1.01074,3084
1327010400,1.01074,1.01262,1.01074,1.01253,1286
1327024800,1.01253,1.01413,1.01234,1.01372,1446
1327039200,1.01372,1.01563,1.01214,1.01487,4705
