time,open,high,low,close,Volume
1325455200,0.77692,0.77972,0.77658,0.77842,331
1325469600,0.77842,0.77942,0.77536,0.77786,741
1325484000,0.77786,0.77983,0.77597,0.77823,940
1325498400,0.77823,0.77937,0.77704,0.77805,638
1325512800,0.77805,0.779,0.77348,0.77849,517
1325527200,0.77849,0.77903,0.77764,0.77842,249
1325541600,0.77842,0.78258,0.77831,0.7823,3037
1325556000,0.7823,0.785145,0.78224,0.784065,1636
1325570400,0.78406,0.78678,0.783675,0.7867,2743
1325584800,0.7867,0.78894,0.78608,0.786875,4128
1325599200,0.78688,0.79054,0.7862,0.78916,4433
1325613600,0.78916,0.79082,0.788935,0.78943,2360
1325628000,0.78943,0.79073,0.78884,0.789,1403
1325642400,0.789,0.7896,0.787275,0.78954,1332
1325656800,0.789545,0.79003,0.78712,0.78898,3220
1325671200,0.78898,0.79011,0.78581,0.78627,4562
1325685600,0.78627,0.78865,0.78538,0.78793,4330
1325700000,0.78793,0.78799,0.78663,0.78769,2139
1325714400,0.78769,0.78803,0.78501,0.78656,2137
1325728800,0.78656,0.78763,0.78548,0.78621,1592
1325743200,0.78621,0.78746,0.78158,0.78219,4144
1325757600,0.78219,0.78458,0.78067,0.7832,5104
1325772000,0.7832,0.78336,0.77938,0.78087,4983
1325786400,0.78087,0.78176,0.77997,0.78068,2293
1325800800,0.78068,0.781845,0.77995,0.7814,2077
1325815200,0.7814,0.7817,0.777475,0.77938,2314
1325829600,0.77938,0.78268,0.77911,0.78199,3078
1325844000,0.78199,0.78383,0.78056,0.78186,4449
1325858400,0.781865,0.78316,0.77876,0.78126,7159
1325872800,0.78126,0.782085,0.78046,0.78064,1624
1326060000,0.78064,0.78078,0.77786,0.77914,2690
1326074400,0.77914,0.78074,0.7786,0.780315,2602
1326088800,0.78032,0.7858,0.78032,0.78542,5573
1326103200,0.785425,0.78642,0.78388,0.78634,4524
1326117600,0.78634,0.7865,0.7834,0.785225,4197
1326132000,0.78522,0.78876,0.78522,0.78715,1831
1326146400,0.78715,0.7926,0.78661,0.792505,2894
1326160800,0.7925,0.794305,0.79192,0.79366,2832
1326175200,0.79366,0.795225,0.791735,0.79408,5102
1326189600,0.79408,0.79606,0.793755,0.79428,4945
1326204000,0.79428,0.796505,0.79262,0.7937,4038
1326218400,0.793695,0.79473,0.79248,0.79449,2201
1326232800,0.79449,0.79468,0.79256,0.79354,2532
1326247200,0.79354,0.794105,0.79304,0.79382,1138
1326261600,0.79382,0.79638,0.79376,0.79566,3759
1326276000,0.79566,0.79584,0.792755,0.79412,6584
1326290400,0.794125,0.7959,0.79256,0.7951,3819
1326304800,0.7951,0.797485,0.79486,0.79697,2314
1326319200,0.79697,0.79802,0.79556,0.79614,2304
1326333600,0.796135,0.79716,0.795415,0.79562,1884
1326348000,0.79562,0.796865,0.794095,0.796725,3677
1326362400,0.79672,0.79814,0.79396,0.794035,5895
1326376800,0.79404,0.79607,0.79096,0.79345,6926
1326391200,0.79345,0.79495,0.79314,0.79379,2407
1326405600,0.79379,0.79473,0.79212,0.79248,1452
1326420000,0.79248,0.7925,0.78992,0.79172,1811
1326434400,0.791715,0.795505,0.791715,0.79504,4851
1326448800,0.79504,0.795185,0.79216,0.79232,5427
1326463200,0.79232,0.79293,0.7866,0.79223,8031
1326477600,0.79223,0.79475,0.79108,0.79469,2032
1326664800,0.79469,0.79469,0.7919,0.79294,2369
1326679200,0.792945,0.793645,0.79278,0.79284,1759
1326693600,0.79284,0.7944,0.79218,0.79361,3906
1326708000,0.79361,0.79363,0.79176,0.79324,2798
1326722400,0.793235,0.796665,0.79262,0.79536,1827
1326736800,0.795365,0.79538,0.79279,0.7936,1231
1326751200,0.7936,0.796285,0.79309,0.79611,2187
1326765600,0.79611,0.79924,0.79594,0.79884,3067
1326780000,0.798845,0.80258,0.79858,0.802,5662
1326794400,0.802005,0.80318,0.798395,0.798395,5121
1326808800,0.7984,0.80116,0.79826,0.79964,3932
1326823200,0.79964,0.800805,0.79812,0.80037,2507
1326837600,0.80037,0.80107,0.799755,0.80103,1397
1326852000,0.80103,0.80369,0.80072,0.80295,2363
1326866400,0.80295,0.80425,0.80082,0.80304,6519
1326880800,0.803035,0.807025,0.802795,0.80438,8340
1326895200,0.80438,0.80821,0.803615,0.80762,6410
1326909600,0.80762,0.80809,0.80293,0.80451,2611
1326924000,0.80451,0.80464,0.80152,0.80212,3432
1326938400,0.80212,0.80342,0.80117,0.80143,1761
1326952800,0.80143,0.80288,0.8003,0.80098,4389
1326967200,0.80098,0.80292,0.80042,0.80236,4817
1326981600,0.80236,0.80294,0.80019,0.8018,3829
1326996000,0.8018,0.80402,0.80154,0.8029,1893
1327010400,0.8029,0.80352,0.80136,0.80296,2019
1327024800,0.80296,0.80304,0.80122,0.80194,1363
1327039200,0.80194,0.803205,0.799555,0.80076,3852
1327053600,0.80076,0.805365,0.80058,0.80482,5217
1327068000,0.80482,0.80586,0.803915,0.80546,4868
1327082400,0.80546,0.80649,0.80518,0.80649,1421
1327269600,0.80649,0.80715,0.80463,0.8057,1390
1327284000,0.8057,0.80765,0.8057,0.80735,634
1327298400,0.80735,0.80892,0.80654,0.80848,2492
1327312800,0.808485,0.81374,0.808195,0.8128,4813
1327327200,0.8128,0.81422,0.80921,0.81007,4429
1327341600,0.81007,0.81134,0.80929,0.81018,2426
1327356000,0.81018,0.812,0.80954,0.81104,1559
1327370400,0.81104,0.81104,0.80849,0.81012,1405
1327384800,0.81012,0.81132,0.80698,0.80831,4940
1327399200,0.80831,0.80996,0.80608,0.80618,3657
1327413600,0.80618,0.81083,0.80558,0.81059,4738
1327428000,0.81059,0.81192,0.80985,0.81188,2094
1327442400,0.81188,0.81193,0.808875,0.80924,2998
1327456800,0.80924,0.81128,0.8092,0.80972,1600
1327471200,0.80972,0.811685,0.8077,0.8077,4205
1327485600,0.8077,0.80816,0.80458,0.8054,5061
1327500000,0.8054,0.8116,0.80416,0.81007,6656
1327514400,0.81007,0.81939,0.81002,0.81679,6876
1327528800,0.81679,0.81804,0.81541,0.81734,2476
1327543200,0.817335,0.81886,0.81628,0.81884,1890
1327557600,0.81884,0.82226,0.81814,0.82204,5145
1327572000,0.82204,0.82324,0.82054,0.82179,4065
1327586400,0.82179,0.82358,0.81988,0.8199,4326
1327600800,0.8199,0.82178,0.81828,0.82178,2618
1327615200,0.82178,0.82268,0.81894,0.82012,2703
1327629600,0.82012,0.82236,0.819935,0.8214,2917
1327644000,0.8214,0.82448,0.82058,0.82408,3614
1327658400,0.82408,0.82502,0.82015,0.82039,3337
1327672800,0.82039,0.8244,0.8203,0.82315,5195
1327687200,0.82315,0.82481,0.82279,0.82476,2691
1327874400,0.82331,0.82402,0.8203,0.820765,2015
1327888800,0.820765,0.82182,0.819615,0.819955,2195
1327903200,0.81996,0.82112,0.816855,0.817175,4263
1327917600,0.81718,0.819625,0.81556,0.816,4550
1327932000,0.816,0.82074,0.81566,0.8197,6232
1327946400,0.8197,0.820705,0.81813,0.81924,2817
1327960800,0.81924,0.82255,0.81836,0.82147,2217
1327975200,0.82147,0.82429,0.82134,0.82349,1728
1327989600,0.82349,0.82951,0.82262,0.82951,2749
1328004000,0.82951,0.82951,0.82716,0.8278,2737
